recordTimestamp,attitude_roll,attitude_pitch,attitude_yaw,altitude_pressure,relativeAltitude,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
1661165239.3382082,-0.11375882230499136,0.38479151081951457,0.37014713630806395,0.0,0.0,0.27971842885017395,0.029391417279839516,-1.3641546964645386,-0.024852775037288666,0.046417027711868286,0.08392590284347534
1661165239.3581421,-0.10216881881979305,0.3928292833136537,0.3411798377331043,0.0,0.0,0.21105661988258362,0.014904249459505081,-1.4033899307250977,-0.046356745064258575,0.05411428213119507,0.07289707660675049
1661165239.3780751,-0.09109465214943425,0.3981161473797652,0.31085655408693424,0.0,0.0,0.03501034528017044,-0.08718424290418625,-1.441737413406372,-0.05495486408472061,0.06186169385910034,0.06950598955154419
1661165239.3980083,-0.08175282198823657,0.39924722220858494,0.27955139401449025,0.0,0.0,-0.1621149778366089,-0.19093994796276093,-1.4414499998092651,-0.03560043126344681,0.05361145734786987,0.03607445955276489
1661165239.4179413,-0.07381986576955522,0.3971449856743277,0.2487400748356169,0.0,0.0,-0.25116094946861267,-0.18435584008693695,-1.375413179397583,-0.01678050309419632,0.048591434955596924,-0.019444644451141357
1661165239.4378743,-0.06529657961890341,0.39455099707974883,0.2198744109654102,0.0,0.0,-0.1680944412946701,-0.08466491103172302,-1.2669495344161987,0.013819731771945953,0.055277019739151,-0.10605031251907349
1661165239.4578073,-0.05651150815643004,0.3944890185346361,0.19383319056026557,0.0,0.0,0.023212768137454987,-0.04412085935473442,-1.1409425735473633,0.024616412818431854,0.06405460834503174,-0.15568852424621582
1661165239.4777412,-0.048846121186592345,0.3979553748397911,0.17043905869621404,0.0,0.0,0.19926269352436066,-0.10923916846513748,-1.0482714176177979,0.0027443096041679382,0.07280662655830383,-0.16312181949615479
1661165239.4976742,-0.043508261904164285,0.4039541262399718,0.14819831739137898,0.0,0.0,0.29427236318588257,-0.2433585673570633,-1.0360208749771118,-0.025924138724803925,0.09075024724006653,-0.1293908953666687
1661165239.5176072,-0.04195876976779585,0.4107477990494895,0.12597444949848777,0.0,0.0,0.28612107038497925,-0.49536725878715515,-1.033809781074524,-0.017893269658088684,0.1091645359992981,-0.06773388385772705
1661165239.5375402,-0.0457330863269646,0.41662982499919016,0.10414535558244098,0.0,0.0,0.20683571696281433,-0.753460168838501,-0.9884815216064453,0.0026981160044670105,0.09755206108093262,-0.0090598464012146
1661165239.5574732,-0.053850835788829196,0.42079663544304835,0.08361827548389161,0.0,0.0,0.11942083388566971,-0.8744852542877197,-0.8985062837600708,0.019908741116523743,0.07367947697639465,0.03454852104187012
1661165239.5774062,-0.06379257924098637,0.42312141609783194,0.06543149905332603,0.0,0.0,0.016836397349834442,-0.852120041847229,-0.7773252129554749,0.029501870274543762,0.05665057897567749,0.06179720163345337
1661165239.5973403,-0.07371247519793596,0.4233329713032439,0.04991019385288202,0.0,0.0,-0.09455148875713348,-0.7882271409034729,-0.6410601139068604,0.033743150532245636,0.037480056285858154,0.0716482400894165
1661165239.6172733,-0.08344472651537234,0.4211733649570795,0.03694688149123989,0.0,0.0,-0.21470928192138672,-0.7242881059646606,-0.5276744365692139,0.02175808697938919,0.030169546604156494,0.07110124826431274
1661165239.6372063,-0.0930760645273965,0.4163697032669343,0.025857924463145405,0.0,0.0,-0.35428735613822937,-0.7041055560112,-0.4532689154148102,0.011240094900131226,0.028405487537384033,0.06621366739273071
1661165239.6571393,-0.10283451363052365,0.4087530156051911,0.015293502446009197,0.0,0.0,-0.4948646128177643,-0.6917833685874939,-0.4513896405696869,-0.0066030919551849365,0.026051312685012817,0.05662941932678223
1661165239.6770723,-0.11167819122491811,0.39933995612877204,0.0037826449911475516,0.0,0.0,-0.5254400968551636,-0.6587114334106445,-0.5058336853981018,-0.018187515437602997,0.027192384004592896,0.0006614327430725098
1661165239.6970053,-0.12034559044477072,0.3912152766068276,-0.008909891904135192,0.0,0.0,-0.4027975797653198,-0.6855071187019348,-0.5646175742149353,0.0024489089846611023,0.030146539211273193,-0.06849181652069092
1661165239.7169392,-0.12808701673933082,0.3861731601771971,-0.022376355606317927,0.0,0.0,-0.2449011504650116,-0.5882046222686768,-0.6078227758407593,0.017744198441505432,0.03005814552307129,-0.10338723659515381
1661165239.7368722,-0.13424522468594757,0.3844465427307432,-0.03578241140814228,0.0,0.0,-0.09487918019294739,-0.5378211736679077,-0.5985958576202393,0.053256645798683167,0.01344349980354309,-0.12582910060882568
1661165239.7568052,-0.13947944659180028,0.38493908059489546,-0.04835053974385865,0.0,0.0,-0.029602842405438423,-0.4643816351890564,-0.5674961805343628,0.08541198074817657,0.02677839994430542,-0.10825681686401367
1661165239.7767382,-0.14398780771383238,0.3860775137305346,-0.06043042671451298,0.0,0.0,-0.02187805250287056,-0.45009464025497437,-0.5625938177108765,0.09374429285526276,0.028046905994415283,-0.09448492527008057
1661165239.7966712,-0.14829570985333151,0.3873078591195765,-0.07239619213918014,0.0,0.0,-0.016511935740709305,-0.42404982447624207,-0.5531622171401978,0.10447520017623901,0.0253106951713562,-0.08420300483703613
1661165239.8166053,-0.1514846139583394,0.38872845540362627,-0.08388888215356309,0.0,0.0,0.00410363869741559,-0.32255110144615173,-0.5218096971511841,0.11706407368183136,0.028777211904525757,-0.07161015272140503
1661165239.8365383,-0.1530380014010298,0.3907652029190576,-0.09442182641351037,0.0,0.0,0.05952192842960358,-0.2332748919725418,-0.4746604859828949,0.14200280606746674,0.034857332706451416,-0.07033473253250122
1661165239.8564713,-0.15316439234490162,0.3941831664349009,-0.1036654487629634,0.0,0.0,0.14947886765003204,-0.12749405205249786,-0.42181339859962463,0.1511504203081131,0.04222685098648071,-0.06636500358581543
1661165239.8764043,-0.1520660808888196,0.39903114661300687,-0.1110807443847361,0.0,0.0,0.22705583274364471,-0.06856358796358109,-0.3243398666381836,0.16619135439395905,0.04424184560775757,-0.0495377779006958
1661165239.8764043,-0.1520660808888196,0.39903114661300687,-0.1110807443847361,-6.103515625e-05,0.005279541015625,0.22705583274364471,-0.06856358796358109,-0.3243398666381836,0.16619135439395905,0.04424184560775757,-0.0495377779006958
1661165239.8963373,-0.15179845429138739,0.40471712061386533,-0.11588288922039004,-6.103515625e-05,0.005279541015625,0.25715160369873047,-0.08657889068126678,-0.20192565023899078,0.17063142359256744,0.0517483651638031,-0.019487619400024414
1661165239.9162703,-0.15224974178170375,0.40966937989698277,-0.11841921542357363,-6.103515625e-05,0.005279541015625,0.18632632493972778,-0.05866597965359688,-0.10947105288505554,0.14660461246967316,0.055715858936309814,0.03184044361114502
1661165239.9362042,-0.15276332306645574,0.4124480410592835,-0.11958435656563418,-6.103515625e-05,0.005279541015625,0.07778211683034897,-0.0389879047870636,-0.04138917103409767,0.13324464857578278,0.05315136909484863,0.06573623418807983
1661165239.9561372,-0.15306415188659858,0.41339995894396586,-0.1197103120934812,-6.103515625e-05,0.005279541015625,0.025808095932006836,0.014976217411458492,0.015610003843903542,0.12833184003829956,0.05930280685424805,0.06728506088256836
1661165239.9760702,-0.152403653201907,0.41386286177618814,-0.11883462505672959,-6.103515625e-05,0.005279541015625,0.03920520097017288,0.08769361674785614,0.05642194300889969,0.11041758954524994,0.05345532298088074,0.05782437324523926
1661165239.9960032,-0.15092804577756883,0.4146004065606505,-0.11700231791849952,-6.103515625e-05,0.005279541015625,0.05549834668636322,0.14367064833641052,0.09701666235923767,0.09744074940681458,0.04840841889381409,0.06383848190307617
1661165240.0159361,-0.14821965673411405,0.41510226524063903,-0.11424565617916205,-6.103515625e-05,0.005279541015625,0.026428576558828354,0.23129093647003174,0.1513615846633911,0.08539237082004547,0.04068902134895325,0.07847315073013306
1661165240.0358691,-0.14462524821936087,0.4144793343475768,-0.11026601964661505,-6.103515625e-05,0.005279541015625,-0.040488407015800476,0.28681519627571106,0.22136516869068146,0.08132009208202362,0.029330939054489136,0.08409953117370605
1661165240.0558033,-0.14058705762943602,0.4118469446867937,-0.10515299304914982,-6.103515625e-05,0.005279541015625,-0.15622802078723907,0.3156036138534546,0.27687686681747437,0.057606831192970276,0.021350592374801636,0.07682126760482788
1661165240.0757363,-0.13670339566102893,0.4070983369485692,-0.09961407028607908,-6.103515625e-05,0.005279541015625,-0.22545187175273895,0.27602618932724,0.28648585081100464,0.0384858101606369,0.019039243459701538,0.03788048028945923
1661165240.0956693,-0.13410371723210185,0.40194146048346274,-0.09396297447869809,-6.103515625e-05,0.005279541015625,-0.20978796482086182,0.21783971786499023,0.305652916431427,0.034804895520210266,0.018876194953918457,0.0011973977088928223
1661165240.1156023,-0.13252662320635578,0.39736620143856904,-0.08741602577418066,-6.103515625e-05,0.005279541015625,-0.1584983766078949,0.17818506062030792,0.359939843416214,0.039155811071395874,0.0051094889640808105,-0.0230596661567688
1661165240.1355352,-0.13272012424246662,0.39348453928834826,-0.07926824453995077,-6.103515625e-05,0.005279541015625,-0.1370290219783783,0.13731029629707336,0.44053611159324646,0.040400296449661255,-0.009184271097183228,-0.01760333776473999
1661165240.1554675,-0.13348628407580476,0.38912653776656425,-0.06946940862093333,-6.103515625e-05,0.005279541015625,-0.17791184782981873,0.15653325617313385,0.5146369934082031,0.02328696846961975,-0.02104058861732483,-0.0007758736610412598
1661165240.1754017,-0.13494338684861867,0.3839327333183735,-0.05845813338392209,-6.103515625e-05,0.005279541015625,-0.19210684299468994,0.10919875651597977,0.5623082518577576,0.012999817728996277,-0.023516684770584106,-0.012398123741149902
1661165240.1953347,-0.13731290069738775,0.3786203551111698,-0.046863159783635026,-6.103515625e-05,0.005279541015625,-0.1819419413805008,0.09809647500514984,0.5734706521034241,-0.008799120783805847,-0.01762905716896057,-0.017696082592010498
1661165240.2152677,-0.13961820552648066,0.3734795693985957,-0.03544568495347257,-6.103515625e-05,0.005279541015625,-0.185772106051445,0.085630863904953,0.5461244583129883,-0.03682562708854675,-0.01974034309387207,-0.01792275905609131
1661165240.2352006,-0.14175622606889984,0.3682826998662284,-0.02499236326546188,-6.103515625e-05,0.005279541015625,-0.18691691756248474,0.0860159620642662,0.49124228954315186,-0.051876768469810486,-0.022783339023590088,-0.014582455158233643
1661165240.2551336,-0.14334745216866138,0.36351211037149633,-0.015746144768733508,-6.103515625e-05,0.005279541015625,-0.15617771446704865,0.08993381261825562,0.43929216265678406,-0.051124751567840576,-0.021958589553833008,-0.023769915103912354
1661165240.2750666,-0.1443919209508093,0.3596182743645952,-0.007213377011254929,-6.103515625e-05,0.005279541015625,-0.11952071636915207,0.1122683584690094,0.41226688027381897,-0.048617660999298096,-0.02633306384086609,-0.017129957675933838
1661165240.2950006,-0.14452659112664687,0.35620539529310763,0.0007480115084271458,-6.103515625e-05,0.005279541015625,-0.11076352745294571,0.15536457300186157,0.3725096583366394,-0.05743022263050079,-0.029773801565170288,-0.006763935089111328
1661165240.3149335,-0.1436437137586909,0.3531510963815413,0.007914460568927499,-6.103515625e-05,0.005279541015625,-0.08384759724140167,0.16595160961151123,0.33485203981399536,-0.062293410301208496,-0.028960615396499634,-0.017405569553375244
1661165240.3348665,-0.1431509114529578,0.35097663096546894,0.014537052543450349,-6.103515625e-05,0.005279541015625,-0.040566135197877884,0.10881669074296951,0.311227023601532,-0.06365115940570831,-0.026790261268615723,-0.030940592288970947
1661165240.3547995,-0.14366599630924967,0.3496133653038353,0.020668563698060867,-6.103515625e-05,0.005279541015625,-0.015113427303731441,0.054908350110054016,0.276892751455307,-0.07444274425506592,-0.03263315558433533,-0.031736910343170166
1661165240.3747327,-0.14496338655344515,0.3488376642584892,0.02612018755664324,-6.103515625e-05,0.005279541015625,0.007768377661705017,0.006144032813608646,0.2394205629825592,-0.07240471243858337,-0.02919638156890869,-0.03155803680419922
1661165240.3946667,-0.1462995442035392,0.34841640284976666,0.03087081568335805,-6.103515625e-05,0.005279541015625,0.012140179984271526,0.03286055475473404,0.20658519864082336,-0.07600890100002289,-0.032171040773391724,-0.02254939079284668
1661165240.4145997,-0.1464662435790041,0.3482931353955293,0.034955467468245884,-6.103515625e-05,0.005279541015625,0.03526334837079048,0.07982870936393738,0.17002928256988525,-0.08481991291046143,-0.03669670224189758,-0.03147226572036743
1661165240.4345326,-0.14595395272344525,0.34903385589807284,0.03825901661682089,-6.103515625e-05,0.005279541015625,0.0805678591132164,0.07888730615377426,0.12776486575603485,-0.08211350440979004,-0.027638733386993408,-0.04681974649429321
1661165240.4544656,-0.14547727268006014,0.3504742832111213,0.040682844641601164,-6.103515625e-05,0.005279541015625,0.09007725119590759,0.05079149082303047,0.07151877880096436,-0.08300971984863281,-0.021326422691345215,-0.05076783895492554
1661165240.4743986,-0.14545545712999894,0.3520700049571143,0.041785165164883654,-6.103515625e-05,0.005279541015625,0.07926508784294128,-0.00918350275605917,0.014389017596840858,-0.07703658938407898,-0.02016383409500122,-0.04975175857543945
1661165240.4943316,-0.14626513962847168,0.353632757988845,0.04210048720279808,-6.103515625e-05,0.005279541015625,0.087959423661232,-0.0551929697394371,-0.004743409343063831,-0.05033186078071594,-0.01985698938369751,-0.051296770572662354
1661165240.5142655,-0.14774396847011761,0.3559853918583558,0.042245194633276396,-6.103515625e-05,0.005279541015625,0.15218639373779297,-0.08412257581949234,-0.014360424131155014,-0.03467550873756409,-0.018566399812698364,-0.05511599779129028
1661165240.5341985,-0.14946547854165673,0.3596620234807213,0.04250895753070839,-6.103515625e-05,0.005279541015625,0.20983195304870605,-0.07396484166383743,-0.014970941469073296,-0.02425353229045868,-0.011842042207717896,-0.039233267307281494
1661165240.5541315,-0.15082563837050894,0.3642106458159612,0.042760632216226425,-6.103515625e-05,0.005279541015625,0.24064934253692627,-0.04829956963658333,-0.030560865998268127,-0.017926663160324097,-0.007038801908493042,-0.011597037315368652
1661165240.5740647,-0.15143618756704583,0.36911244366252843,0.04291144652512653,-6.103515625e-05,0.005279541015625,0.25056585669517517,0.0012911860831081867,-0.028776496648788452,-0.0051155686378479,-0.003546208143234253,0.00206756591796875
1661165240.5939977,-0.150885954083668,0.37416506818220036,0.04315646575691157,-6.103515625e-05,0.005279541015625,0.2556435465812683,0.056351181119680405,-0.02624531090259552,-0.003594622015953064,0.0011309683322906494,0.010035395622253418
1661165240.6139307,-0.14998313666474805,0.3792298647171689,0.04333307836797997,-6.103515625e-05,0.005279541015625,0.24925439059734344,0.03400851786136627,-0.03352189064025879,-0.0066264718770980835,0.00715288519859314,0.019213974475860596
1661165240.6338646,-0.14965259752003224,0.38391767130423354,0.04315126647699951,-6.103515625e-05,0.005279541015625,0.21236294507980347,-0.003289205487817526,-0.051014386117458344,-0.009143486618995667,0.010679572820663452,0.03000009059906006
1661165240.6537976,-0.14982976162021652,0.38771821256583067,0.04283964931213587,-6.103515625e-05,0.005279541015625,0.16800427436828613,-0.020740212872624397,-0.03170348331332207,0.006781429052352905,0.004206240177154541,0.034390270709991455
1661165240.6737306,-0.1502794695293319,0.3910182157981229,0.043093729206467625,-6.103515625e-05,0.005279541015625,0.16842703521251678,-0.0019018319435417652,0.007610135246068239,0.01848013699054718,-0.0008126795291900635,0.02584153413772583
1661165240.6936636,-0.15036682488628625,0.394031493368095,0.044422950600527804,-6.103515625e-05,0.005279541015625,0.14396198093891144,0.042797356843948364,0.064808189868927,0.021942615509033203,0.001391589641571045,0.028809666633605957
1661165240.7135966,-0.15035640053414076,0.3957396711344648,0.04668619428653537,-6.103515625e-05,0.005279541015625,0.05287593603134155,0.043714310973882675,0.11133530735969543,0.02505427598953247,0.0052877068519592285,0.03597390651702881
1661165240.7335305,-0.1506816471862878,0.39552853171117897,0.049395076331666184,-6.103515625e-05,0.005279541015625,-0.0236736461520195,0.02681710198521614,0.1363953799009323,0.01718449592590332,0.01575872302055359,0.01870584487915039
1661165240.7534635,-0.1511764642983111,0.3945478748915913,0.052069722778851656,-6.103515625e-05,0.005279541015625,-0.025797437876462936,0.03083992563188076,0.12287122756242752,0.003456294536590576,0.024329304695129395,-0.011141061782836914
1661165240.7733967,-0.1510775054714567,0.39410997850043095,0.05433248611731003,-6.103515625e-05,0.005279541015625,0.015946976840496063,0.07164981216192245,0.0879555493593216,0.00033955276012420654,0.02583235502243042,-0.03310149908065796
1661165240.7933297,-0.14978569331551414,0.39449800335388036,0.05594070037930445,-6.103515625e-05,0.005279541015625,0.04254039376974106,0.10968662053346634,0.06343962252140045,0.0130540132522583,0.016333460807800293,-0.043156206607818604
1661165240.8132627,-0.1481708397111332,0.3953965099634952,0.057792580405295356,-6.103515625e-05,0.005279541015625,0.06987160444259644,0.12236470729112625,0.10339950025081635,0.05014866590499878,0.01018950343132019,-0.056414663791656494
1661165240.8331957,-0.1465842550478246,0.39674382893342336,0.06084923721253692,-6.103515625e-05,0.005279541015625,0.11401818692684174,0.15854042768478394,0.15467968583106995,0.06566852331161499,0.007068514823913574,-0.06884461641311646
1661165240.8531296,-0.1449907513457685,0.39919954270240243,0.06522378472822861,-6.103515625e-05,0.005279541015625,0.1912088543176651,0.1662842184305191,0.20721210539340973,0.06935641169548035,0.015557914972305298,-0.0785907506942749
1661165240.8730626,-0.1438870626738583,0.40276697512870246,0.07058515376376731,-6.103515625e-05,0.005279541015625,0.2320188283920288,0.14765076339244843,0.22667226195335388,0.05438700318336487,0.029859185218811035,-0.06059640645980835
1661165240.8730626,-0.1438870626738583,0.40276697512870246,0.07058515376376731,-4.57763671875e-05,0.0052947998046875,0.2320188283920288,0.14765076339244843,0.22667226195335388,0.05438700318336487,0.029859185218811035,-0.06059640645980835
1661165240.8929956,-0.14342028251248778,0.40671057799492955,0.0761345717908034,-4.57763671875e-05,0.0052947998046875,0.2344561368227005,0.11730247735977173,0.22139154374599457,0.05215314030647278,0.038473814725875854,-0.02746492624282837
1661165240.9129286,-0.14310610063853488,0.4104286542763267,0.0817050613957223,-4.57763671875e-05,0.0052947998046875,0.21361660957336426,0.14347365498542786,0.23907062411308289,0.06032384932041168,0.0395207405090332,0.0011281967163085938
1661165240.9328616,-0.14163371812172054,0.41358366220721293,0.08804792553656327,-4.57763671875e-05,0.0052947998046875,0.19311198592185974,0.2566177546977997,0.3026067912578583,0.0731981098651886,0.034156739711761475,0.021934866905212402
1661165240.9527946,-0.13841576928668786,0.41626794448552495,0.09592361566967475,-4.57763671875e-05,0.0052947998046875,0.17229966819286346,0.3904649317264557,0.37537965178489685,0.07052774727344513,0.033592015504837036,0.0295446515083313
1661165240.9727287,-0.13345557589693097,0.4182132327644363,0.10512540694755526,-4.57763671875e-05,0.0052947998046875,0.13113808631896973,0.45761337876319885,0.43010571599006653,0.05617772042751312,0.04068043828010559,0.028371036052703857
1661165240.9926617,-0.1288924475831379,0.4191569553209952,0.11515280525117688,-4.57763671875e-05,0.0052947998046875,0.08234532922506332,0.40301260352134705,0.4671652019023895,0.05045323818922043,0.055702775716781616,0.025285840034484863
1661165241.0125947,-0.12550626771006967,0.41897523988416413,0.1255199323929058,-4.57763671875e-05,0.0052947998046875,0.020336594432592392,0.36159729957580566,0.4757479131221771,0.037247344851493835,0.06775909662246704,0.029291629791259766
1661165241.0325277,-0.12289520433458391,0.41764505735963237,0.13565810372570472,-4.57763671875e-05,0.0052947998046875,-0.034299224615097046,0.3128637373447418,0.46006065607070923,0.014774613082408905,0.06637576222419739,0.032442688941955566
1661165241.0524607,-0.12088542835858843,0.41566253734103925,0.1452527439421989,-4.57763671875e-05,0.0052947998046875,-0.05357246845960617,0.2848037779331207,0.4441876709461212,0.009980961680412292,0.0631285309791565,0.03143310546875
1661165241.0723937,-0.11932790306500694,0.41364605608143123,0.1547800180337221,-4.57763671875e-05,0.0052947998046875,-0.043307628482580185,0.2641911804676056,0.45124855637550354,0.025935977697372437,0.0573309063911438,0.02327042818069458
1661165241.0923276,-0.11764592448351809,0.41163770610021655,0.16464138636240738,-4.57763671875e-05,0.0052947998046875,-0.05627242848277092,0.3087058365345001,0.47234413027763367,0.024577490985393524,0.04452008008956909,0.034933507442474365
1661165241.1122606,-0.11525489922460017,0.4088268171949038,0.17511989930556474,-4.57763671875e-05,0.0052947998046875,-0.11531376093626022,0.33758583664894104,0.5213106274604797,0.022865645587444305,0.02198392152786255,0.04454147815704346
1661165241.1321936,-0.11319572606752969,0.4044970296852936,0.18645208769157437,-4.57763671875e-05,0.0052947998046875,-0.20065034925937653,0.3176906108856201,0.5650325417518616,0.01895415037870407,0.010972917079925537,0.04879307746887207
1661165241.1521266,-0.11184916925225974,0.398388464896726,0.1982605951205557,-4.57763671875e-05,0.0052947998046875,-0.2773333787918091,0.28030163049697876,0.5827921032905579,0.006363317370414734,0.007470965385437012,0.03526705503463745
1661165241.1720598,-0.1106741178276435,0.39141991346331434,0.21004746412974887,-4.57763671875e-05,0.0052947998046875,-0.2850083112716675,0.3001559376716614,0.5807859897613525,-0.009462080895900726,0.0012524127960205078,0.008877038955688477
1661165241.1919937,-0.10884836391054015,0.384922279178578,0.22183602207177766,-4.57763671875e-05,0.0052947998046875,-0.24153363704681396,0.32497909665107727,0.5758222937583923,-0.01589256525039673,-0.001587986946105957,-0.01927030086517334
1661165241.2119267,-0.10661443886012392,0.379346837963589,0.23332856633597576,-4.57763671875e-05,0.0052947998046875,-0.20386189222335815,0.32420000433921814,0.5480626821517944,-0.02374175935983658,-0.0055710673332214355,-0.030591249465942383
1661165241.2318597,-0.10433968578600795,0.37466173526160806,0.24428062381702642,-4.57763671875e-05,0.0052947998046875,-0.1573818325996399,0.3127883970737457,0.5229281187057495,-0.026105917990207672,-0.012399077415466309,-0.03223919868469238
1661165241.2517927,-0.10189030253996026,0.370808061152144,0.25493170325221115,-4.57763671875e-05,0.0052947998046875,-0.12494585663080215,0.3241906762123108,0.5109133720397949,-0.023836001753807068,-0.014797955751419067,-0.01965266466140747
1661165241.2717257,-0.0993576561092754,0.36733631454046706,0.26552710463642254,-4.57763671875e-05,0.0052947998046875,-0.12485263496637344,0.3086775243282318,0.510491132736206,-0.022810213267803192,-0.02374267578125,-0.010066866874694824
1661165241.2916586,-0.09715974829517837,0.36351305238942005,0.27599320922878434,-4.57763671875e-05,0.0052947998046875,-0.15801870822906494,0.28252112865448,0.5015384554862976,-0.025420963764190674,-0.02784755825996399,-0.002600729465484619
1661165241.3115926,-0.09554335446326906,0.35919206644604174,0.28614769559297926,-4.57763671875e-05,0.0052947998046875,-0.1800377070903778,0.24007238447666168,0.4914012849330902,-0.02870161086320877,-0.032164156436920166,-0.0017892122268676758
1661165241.3315256,-0.09430598221587506,0.3545772239829832,0.2961463296981515,-4.57763671875e-05,0.0052947998046875,-0.188933327794075,0.23389215767383575,0.4831971526145935,-0.03452474623918533,-0.034825026988983154,-0.003782212734222412
1661165241.3514585,-0.09319472400824509,0.3503260419730041,0.30566243653470737,-4.57763671875e-05,0.0052947998046875,-0.1423332840204239,0.2077384740114212,0.44673943519592285,-0.048792436718940735,-0.03834185004234314,-0.018138468265533447
