rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude
-0.446982,0.695245,1.17388,0.0912215,0.111654,0.135246,2.51549
-0.192424,-0.0440507,1.26631,0.151353,0.0784014,0.131966,2.51549
-0.132895,-0.301866,1.26223,0.106671,0.0530892,0.0764981,2.51549
-0.0896673,-0.370972,1.14324,0.087135,0.0264462,0.00617605,2.51549
-0.201962,-0.213862,0.97918,0.0769208,0.000769138,-0.0233015,2.51549
-0.397717,0.0437047,0.854799,0.0969227,-0.0109989,-0.0367416,2.51549
-0.460061,0.222993,0.798071,0.127086,-0.0175653,-0.0661242,2.51549
-0.365697,0.249885,0.785354,0.143325,-0.0218604,-0.0764987,2.51549
-0.225248,0.173495,0.792626,0.146022,-0.0351058,-0.0576754,2.51549
-0.176495,0.0344101,0.78749,0.14454,-0.053956,-0.0134768,2.51549
-0.197241,-0.0366543,0.720339,0.11667,-0.0788792,-0.00478971,2.51549
-0.258114,-0.0120698,0.612866,0.0874078,-0.0920575,-0.0213362,2.51549
-0.304022,0.0182217,0.508054,0.0782217,-0.0968879,-0.0355284,2.51549
-0.305722,0.0490375,0.432792,0.0685317,-0.0894933,-0.054374,2.51549
-0.243528,0.0129053,0.417063,0.0683731,-0.0709847,-0.0567306,2.51549
-0.0956891,-0.0253394,0.431853,0.0697156,-0.0570145,-0.0491747,2.51549
0.0654301,-0.0176122,0.447704,0.0635535,-0.0426151,-0.00989926,2.51549
0.128953,0.0403057,0.467663,0.070981,-0.0421346,0.0567297,2.51549
0.0888617,0.191787,0.460552,0.058072,-0.0396685,0.110492,2.51549
-0.0410022,0.292724,0.467405,0.0632447,-0.0386842,0.153405,2.51549
-0.127928,0.287641,0.484358,0.0705447,-0.0379165,0.144713,2.51549
-0.14831,0.132776,0.520744,0.0903074,-0.03429,0.100035,2.51549
-0.143332,-0.0559101,0.605164,0.0945696,-0.0175728,0.0241311,2.51549
