rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
0.318841,-0.0417237,0.968136,0.117578,0.266623,0.232632,0.001,0.0001
0.278323,-0.0853496,0.775039,0.0899038,0.248216,0.30105,0.001,0.0001
0.307412,-0.119003,0.556172,0.0740587,0.227749,0.355341,0.001,0.0001
0.402456,-0.143154,0.353346,0.0752122,0.211881,0.410124,0.001,0.0001
0.482545,-0.173023,0.20119,0.0802177,0.196412,0.475974,0.001,0.0001
0.455136,-0.18045,0.107001,0.0799109,0.18526,0.545315,0.001,0.0001
0.268532,-0.162251,0.0830324,0.0774503,0.155563,0.605809,0.001,0.0001
-0.0686763,-0.110384,0.168034,0.0776809,0.104779,0.642081,0.001,0.0001
-0.495413,0.101581,0.345366,0.0553127,0.0554052,0.626062,0.001,0.0001
-0.894542,0.354378,0.537041,0.0320962,0.0173394,0.538092,0.001,0.0001
-1.12513,0.390533,0.645994,-0.0112218,0.023631,0.344539,0.001,0.0001
-1.13673,0.378699,0.56018,-0.101518,0.0110638,0.0581949,0.001,0.0001
-0.931123,0.298626,0.423993,-0.149783,-0.0135738,-0.219813,0.001,0.0001
-0.751985,0.266023,0.381271,-0.162378,-0.0859365,-0.416617,0.001,0.0001
-0.684995,0.369335,0.389189,-0.196493,-0.196039,-0.534786,0.001,0.0001
-0.574304,0.418064,0.430601,-0.213574,-0.246462,-0.635328,0.001,0.0001
-0.443597,0.337184,0.473425,-0.162248,-0.230087,-0.689575,0.001,0.0001
-0.332294,0.0330137,0.469704,-0.112767,-0.22609,-0.679269,0.001,0.0001
-0.183688,-0.414952,0.45964,-0.0765574,-0.225627,-0.627637,0.001,0.0001
-0.030455,-0.832882,0.414587,-0.0675156,-0.227291,-0.538184,0.001,0.0001
0.0510775,-1.0633,0.328894,-0.0754227,-0.243068,-0.414238,0.001,0.0001
0.0943726,-0.976367,0.266289,-0.0842687,-0.257161,-0.312069,0.001,0.0001
0.260659,-0.870994,0.109989,-0.118838,-0.202982,-0.309043,0.001,0.0001
0.478865,-0.772247,-0.254443,-0.182673,-0.143155,-0.301625,0.001,0.0001
0.615703,-0.669896,-0.707615,-0.207595,-0.0864543,-0.223814,0.001,0.0001
0.678011,-0.508773,-1.0401,-0.160657,-0.0151358,-0.182515,0.001,0.0001
0.680751,-0.389577,-1.27797,-0.137363,0.0378776,-0.0994886,0.001,0.0001
0.708678,-0.0944201,-1.3441,-0.0959708,0.0961937,-0.0192671,0.001,0.0001
0.600608,0.248134,-1.43682,-0.0619141,0.200041,0.0294886,0.001,0.0001
0.589922,0.418688,-1.42483,0.0246631,0.210629,0.126388,0.001,0.0001
0.723307,0.720717,-1.20699,0.0326815,0.175903,0.202263,0.001,0.0001
0.830165,1.13868,-0.844741,0.0590013,0.125597,0.31879,0.001,0.0001
1.03473,1.35179,-0.558927,0.0234543,0.103882,0.358487,0.001,0.0001
1.31716,1.26336,-0.449123,0.00596091,0.123327,0.395019,0.001,0.0001
1.36795,-0.155267,-0.457472,-0.0338129,0.171209,0.466439,0.001,0.0001
1.33705,-0.995981,-0.918315,-0.138013,0.15897,0.487061,0.001,0.0001
0.900425,-1.94954,-1.17602,-0.0648327,0.105717,0.597523,0.001,0.0001
0.187085,-2.12515,-1.18893,-0.0748367,0.0463219,0.644855,0.001,0.0001
-0.631556,-1.87542,-0.696093,0.0102858,0.0933364,0.699282,0.001,0.0001
-1.27261,-1.26686,-0.19464,0.0786104,0.152336,0.610976,0.001,0.0001
-1.54805,-0.568965,-0.365865,-0.176572,0.0871361,0.434324,0.001,0.0001
-1.26977,-0.00058416,-0.789929,-0.29061,0.0553215,0.143628,0.001,0.0001
-0.584589,0.334683,-0.964457,-0.18831,0.156046,-0.158719,0.001,0.0001
0.105811,0.555437,-0.937541,-0.148176,0.207147,-0.394001,0.001,0.0001
0.310964,0.934111,-0.864832,-0.195552,0.130445,-0.48599,0.001,0.0001
0.0266789,1.3578,-0.595269,-0.199037,0.0589222,-0.517798,0.001,0.0001
-0.468775,1.31324,-0.110915,-0.100151,0.0134382,-0.602981,0.001,0.0001
-0.972262,0.669961,0.241694,-0.0174361,0.0625469,-0.711189,0.001,0.0001
-1.31116,-0.197589,0.302384,0.00953212,0.123957,-0.747087,0.001,0.0001
-1.34417,-0.853706,0.207605,0.044381,0.144319,-0.695921,0.001,0.0001
-1.01775,-1.06904,0.164102,0.107333,0.122073,-0.599861,0.001,0.0001
-0.482468,-1.04123,0.293737,0.189122,0.0844892,-0.473303,0.001,0.0001
-0.482468,-1.04123,0.293737,0.189122,0.0844892,-0.473303,0.0607758,-0.000717163
-0.00868019,-0.884213,0.497755,0.259296,0.0691718,-0.307802,0.0607758,-0.000717163
0.195012,-0.556616,0.643363,0.301736,0.0769884,-0.126414,0.0607758,-0.000717163
