rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude
-0.174071,0.0336204,1.11101,0.188997,0.0636508,0.135537,2.34903
-0.298322,0.0199754,1.13063,0.124509,0.0785682,0.22786,2.34903
-0.344599,0.474017,0.972387,0.0786379,0.119551,0.328339,2.34903
-0.085898,0.786696,0.826443,0.0578048,0.1138,0.275338,2.34903
0.260046,0.645603,0.861928,0.091651,0.0902657,0.148436,2.34903
0.370758,0.407632,0.975237,0.120648,0.0844548,0.142375,2.34903
0.194748,0.291546,1.05202,0.100832,0.0925797,0.232401,2.34903
-0.117463,0.252549,1.09239,0.0750316,0.0953034,0.306431,2.34903
-0.361705,0.286702,1.10686,0.0579778,0.0923816,0.30895,2.34903
-0.407358,0.343966,1.05016,0.0334305,0.0903568,0.241048,2.34903
-0.276195,0.4108,0.951462,0.0247193,0.0849088,0.139029,2.34903
-0.168377,0.40755,0.877449,0.00894967,0.0569965,0.0427923,2.34903
-0.179708,0.409127,0.77321,-0.0270488,0.0223518,-0.0296769,2.34903
-0.204859,0.385343,0.619235,-0.0572922,0.0065323,-0.0928732,2.34903
-0.211098,0.288288,0.468115,-0.0765568,-0.0167717,-0.168962,2.34903
-0.249572,0.22445,0.383591,-0.0799315,-0.0662765,-0.221809,2.34903
-0.330553,0.197834,0.3697,-0.0690117,-0.122493,-0.26852,2.34903
-0.401502,0.162739,0.427248,-0.0509752,-0.157893,-0.328288,2.34903
-0.465928,0.065433,0.503403,-0.0372902,-0.186157,-0.404338,2.34903
-0.474216,-0.11339,0.533794,-0.0454275,-0.193752,-0.474741,2.34903
-0.31562,-0.23723,0.438924,-0.0742439,-0.167227,-0.493971,2.34903
-0.0134972,-0.386205,0.218208,-0.119743,-0.116659,-0.457381,2.34903
0.231693,-0.415702,-0.00652814,-0.133859,-0.0805937,-0.326143,2.34903
0.296111,-0.306414,-0.211598,-0.132773,-0.0669155,-0.169575,2.34903
0.281603,-0.163448,-0.360725,-0.128134,-0.0732102,-0.0727371,2.34903
0.385756,-0.212081,-0.442534,-0.102108,-0.0686337,-0.0557529,2.34903
0.510854,-0.291938,-0.526916,-0.101021,-0.0468917,-0.00982296,2.34903
0.552472,-0.247994,-0.671966,-0.129193,-0.0160441,0.0700315,2.34903
0.505787,-0.0443956,-0.81941,-0.148901,0.00868593,0.134357,2.34903
0.483072,0.0767616,-0.877657,-0.132651,0.0049601,0.118113,2.34903
0.452319,0.0206385,-0.80016,-0.105951,-0.00916997,0.0616761,2.34903
0.387728,-0.12355,-0.701647,-0.0870401,0.00628172,0.0403892,2.34903
0.340427,-0.263879,-0.644342,-0.0900722,0.0398848,0.0637125,2.34903
0.321651,-0.34506,-0.656845,-0.111936,0.0801759,0.128669,2.34903
0.30558,-0.404249,-0.715555,-0.124504,0.117633,0.209618,2.34903
0.285441,-0.459785,-0.789621,-0.119433,0.150606,0.289927,2.34903
0.244627,-0.435801,-0.867485,-0.115551,0.169146,0.379015,2.34903
0.164419,-0.32301,-0.918311,-0.105401,0.176203,0.455179,2.34903
0.033344,-0.122675,-0.918175,-0.0940802,0.172421,0.492931,2.34903
-0.105872,0.113778,-0.93847,-0.112142,0.16847,0.482078,2.34903
-0.151248,0.121109,-0.958768,-0.122264,0.16864,0.373462,2.34903
-0.138525,-0.00718227,-0.957844,-0.117758,0.173189,0.239278,2.34903
-0.142728,0.0435666,-0.952224,-0.128798,0.152877,0.159708,2.34903
-0.173022,0.131056,-0.919942,-0.15302,0.107567,0.0791884,2.34903
-0.256767,0.0277846,-0.906277,-0.184528,0.0883925,-0.0461431,2.34903
-0.409074,-0.286779,-0.876375,-0.176944,0.0937002,-0.158192,2.34903
-0.622341,-0.510376,-0.756016,-0.130027,0.0713033,-0.205984,2.34903
-0.799274,-0.426246,-0.535959,-0.0706983,0.0447128,-0.230092,2.34903
-0.917078,-0.330467,-0.338212,-0.0529717,0.00824265,-0.307816,2.34903
-0.94182,-0.266974,-0.181461,-0.0590172,0.0105658,-0.395384,2.34903
-0.877405,-0.323478,-0.218186,-0.0561122,0.0375905,-0.495633,2.34903
-0.769384,-0.447628,-0.324861,-0.0309501,0.0448549,-0.546557,2.34903
-0.677099,-0.569448,-0.359124,0.0149572,-0.0152078,-0.567705,2.34903
-0.578039,-0.608352,-0.310323,0.104128,-0.0845982,-0.538548,2.34903
-0.578039,-0.608352,-0.310323,0.104128,-0.0845982,-0.538548,0
-0.432779,-0.498706,-0.187311,0.198486,-0.134039,-0.477934,0
-0.239984,-0.278581,-0.0191969,0.257071,-0.159602,-0.393125,0
-0.10275,-0.0967458,0.128575,0.283875,-0.15897,-0.316351,0
0.0127359,-0.0571833,0.235011,0.283731,-0.164897,-0.256065,0
0.192988,-0.137078,0.332292,0.307519,-0.148284,-0.218826,0
0.431009,-0.244881,0.418223,0.337039,-0.102116,-0.15229,0
0.655834,-0.261636,0.47394,0.354209,-0.0436954,-0.0458275,0
0.785039,0.014933,0.530892,0.368376,0.00768794,0.0964336,0
0.809887,0.413411,0.628715,0.371431,0.0439806,0.201697,0
0.761954,0.664512,0.802493,0.381889,0.0660742,0.217181,0
0.643631,0.655243,1.01697,0.379152,0.0905834,0.182578,0
0.513157,0.50726,1.19552,0.351425,0.126836,0.160156,0
0.421596,0.380821,1.30805,0.305909,0.166436,0.181351,0
0.383022,0.377632,1.37485,0.251619,0.185709,0.233974,0
0.371289,0.482464,1.40208,0.194147,0.190526,0.295013,0
0.384297,0.506014,1.38861,0.147815,0.202209,0.333977,0
0.385194,0.518501,1.3326,0.102643,0.221956,0.383058,0
0.324917,0.530649,1.27718,0.074256,0.223549,0.429966,0
0.166907,0.590336,1.26635,0.0631702,0.219189,0.466824,0
-0.0327069,0.680701,1.30652,0.0530506,0.194167,0.466068,0
-0.198695,0.7437,1.39083,0.0289,0.158777,0.414448,0
-0.334111,0.75487,1.48361,0.00227945,0.144906,0.339533,0
-0.480412,0.78705,1.54045,-0.0318009,0.134668,0.248068,0
-0.599902,0.738424,1.54375,-0.0818856,0.109663,0.130708,0
-0.686585,0.455647,1.53841,-0.108893,0.0783801,-0.0332918,0
-0.786355,0.206404,1.53221,-0.10504,0.0405452,-0.131564,0
-0.851833,0.126066,1.51362,-0.117787,0.000333712,-0.152233,0
-0.84345,0.0997084,1.43673,-0.132538,-0.023764,-0.184486,0
-0.754114,0.0251437,1.32021,-0.124853,-0.0377553,-0.227811,0
-0.633561,-0.121158,1.18489,-0.127517,-0.0719863,-0.269466,0
