rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
0.689511,0.93736,0.858253,0.0967102,-0.0766082,-0.485468,0.001,0.0001
0.849472,1.25548,1.03852,0.104941,-0.0211906,-0.191372,0.001,0.0001
0.851766,1.0728,1.2674,0.12173,-0.00464869,0.0651748,0.001,0.0001
0.853855,0.511616,1.47839,0.118293,0.00753763,0.194156,0.001,0.0001
0.958589,-0.156219,1.5853,0.0998846,0.0132998,0.210036,0.001,0.0001
1.12339,-0.519772,1.59215,0.0808468,0.0104715,0.164777,0.001,0.0001
1.18838,-0.45997,1.50755,0.020004,0.0613762,0.132259,0.001,0.0001
1.11552,-0.196295,1.3983,0.013453,0.0864841,0.152046,0.001,0.0001
0.996127,-0.0545043,1.29095,0.0346446,0.101148,0.203632,0.001,0.0001
0.866389,-0.141232,1.19972,0.060582,0.114411,0.263964,0.001,0.0001
0.755577,-0.248457,1.10317,0.0756002,0.12605,0.280413,0.001,0.0001
0.662835,-0.275272,0.982226,0.0815791,0.133093,0.263702,0.001,0.0001
0.627543,-0.145228,0.816795,0.0783657,0.133963,0.226774,0.001,0.0001
0.532623,-0.00137642,0.612843,0.0806133,0.14364,0.233179,0.001,0.0001
0.334179,0.0710874,0.418046,0.0966379,0.154777,0.259697,0.001,0.0001
0.178172,0.187457,0.249634,0.114932,0.171069,0.236666,0.001,0.0001
0.0752098,0.301741,0.128022,0.147165,0.196944,0.21395,0.001,0.0001
0.00376028,0.480663,0.0818373,0.180838,0.21314,0.196111,0.001,0.0001
-0.131372,0.549499,0.10009,0.211101,0.231876,0.205172,0.001,0.0001
-0.266465,0.581064,0.140326,0.238821,0.223837,0.177348,0.001,0.0001
-0.386598,0.583644,0.159575,0.23213,0.207085,0.121889,0.001,0.0001
-0.520673,0.562419,0.163622,0.237665,0.185773,0.0747154,0.001,0.0001
-0.714884,0.505861,0.174819,0.244597,0.184622,0.0110498,0.001,0.0001
-0.982206,0.436859,0.198027,0.237706,0.179126,-0.0428712,0.001,0.0001
-1.31995,0.286314,0.25134,0.211639,0.17159,-0.12097,0.001,0.0001
-1.53399,0.0612736,0.305258,0.193765,0.150411,-0.280931,0.001,0.0001
-1.5314,-0.0568194,0.405608,0.186527,0.112562,-0.469039,0.001,0.0001
-1.29987,0.00499086,0.570652,0.175094,0.0821453,-0.627421,0.001,0.0001
-0.929833,0.306455,0.791892,0.144627,0.058514,-0.696435,0.001,0.0001
-0.659302,0.538817,0.96389,0.0720382,0.0204822,-0.624756,0.001,0.0001
-0.564381,0.607924,0.942419,-0.037313,-0.0674692,-0.51329,0.001,0.0001
-0.466225,0.673989,0.782212,-0.126948,-0.139439,-0.444662,0.001,0.0001
-0.252248,0.867204,0.574074,-0.197018,-0.163581,-0.400932,0.001,0.0001
0.0190486,0.983663,0.458375,-0.225368,-0.132464,-0.316596,0.001,0.0001
0.307012,0.982914,0.431837,-0.248353,-0.0851724,-0.208191,0.001,0.0001
0.562517,0.801073,0.432699,-0.288785,-0.0357272,-0.0992948,0.001,0.0001
0.736851,0.464805,0.393513,-0.33892,-0.00856556,-0.00291854,0.001,0.0001
0.82857,0.0706039,0.266545,-0.386575,0.00677745,0.0686324,0.001,0.0001
0.853457,-0.246745,0.0593985,-0.443417,0.0373228,0.101405,0.001,0.0001
0.853249,-0.384218,-0.209615,-0.491844,0.0870057,0.11278,0.001,0.0001
0.793101,-0.392966,-0.499779,-0.503383,0.136555,0.1425,0.001,0.0001
0.68915,-0.278597,-0.765373,-0.485183,0.173071,0.190419,0.001,0.0001
0.54413,-0.120392,-0.99565,-0.449711,0.203145,0.252829,0.001,0.0001
0.374453,-0.0352814,-1.17875,-0.406084,0.215565,0.328847,0.001,0.0001
0.23392,-0.0933601,-1.32301,-0.357329,0.219691,0.38783,0.001,0.0001
0.144156,-0.284437,-1.42896,-0.305902,0.218752,0.422519,0.001,0.0001
0.0886723,-0.488767,-1.48167,-0.250301,0.217299,0.444978,0.001,0.0001
-0.0271253,-0.693171,-1.49552,-0.203501,0.221845,0.46951,0.001,0.0001
-0.178473,-0.839744,-1.48685,-0.150292,0.208556,0.462432,0.001,0.0001
-0.345275,-1.01288,-1.45951,-0.0862373,0.185001,0.429613,0.001,0.0001
-0.437881,-1.21308,-1.43355,-0.0449646,0.152023,0.349218,0.001,0.0001
-0.437881,-1.21308,-1.43355,-0.0449646,0.152023,0.349218,0.113617,-0.00134277
-0.511559,-1.40571,-1.42251,-0.0142328,0.117097,0.255877,0.113617,-0.00134277
-0.664,-1.42234,-1.46411,0.010454,0.0766444,0.1664,0.113617,-0.00134277
-0.904447,-1.20131,-1.57101,0.0381997,0.0222775,0.0698724,0.113617,-0.00134277
-1.09162,-0.77411,-1.6716,0.0798576,-0.00591426,-0.0505331,0.113617,-0.00134277
-1.19899,-0.425555,-1.64578,0.145512,-0.00543052,-0.129875,0.113617,-0.00134277
-1.15742,-0.256666,-1.52112,0.222992,-0.026246,-0.187833,0.113617,-0.00134277
-0.960011,-0.227296,-1.31371,0.294386,-0.0597661,-0.249326,0.113617,-0.00134277
-0.661917,-0.19448,-1.0309,0.342322,-0.0784228,-0.30637,0.113617,-0.00134277
-0.437961,-0.14999,-0.750638,0.349602,-0.10274,-0.314734,0.113617,-0.00134277
-0.333178,-0.151038,-0.514591,0.346822,-0.14731,-0.315683,0.113617,-0.00134277
-0.245026,-0.122756,-0.343717,0.314858,-0.176817,-0.363055,0.113617,-0.00134277
-0.15461,-0.0214196,-0.214108,0.266198,-0.193761,-0.447307,0.113617,-0.00134277
-0.0370906,0.0830336,-0.0966149,0.224586,-0.202338,-0.519063,0.113617,-0.00134277
0.126284,0.206143,0.0218339,0.180633,-0.197097,-0.57897,0.113617,-0.00134277
0.309491,0.41303,0.126838,0.112293,-0.178506,-0.596837,0.113617,-0.00134277
0.477151,0.638118,0.161329,0.0491242,-0.174762,-0.560533,0.113617,-0.00134277
0.604896,0.747181,0.15196,0.0110311,-0.162843,-0.467454,0.113617,-0.00134277
0.643737,0.876201,0.138014,-0.00589714,-0.112331,-0.348217,0.113617,-0.00134277
0.625845,1.10859,0.199624,-0.00476145,-0.0617437,-0.21517,0.113617,-0.00134277
0.651236,1.24155,0.273847,-0.00643535,-0.0232333,-0.0739977,0.113617,-0.00134277
0.727796,1.14952,0.3898,0.0117457,-0.00311379,0.0610241,0.113617,-0.00134277
0.835112,0.921294,0.561521,0.0317184,0.0240861,0.167777,0.113617,-0.00134277
0.897401,0.617415,0.750375,0.0360236,0.0514088,0.259536,0.113617,-0.00134277
0.832442,0.232236,0.881752,0.0234021,0.057711,0.327867,0.113617,-0.00134277
0.652029,-0.0688183,0.89612,0.00633599,0.0390952,0.337933,0.113617,-0.00134277
0.441425,-0.159026,0.822825,-0.00198524,0.0174813,0.292919,0.113617,-0.00134277
0.283964,-0.146284,0.707345,-0.00285541,0.0316293,0.228491,0.113617,-0.00134277
0.27122,-0.006313,0.65863,0.0267857,0.050671,0.153934,0.113617,-0.00134277
0.378824,0.165504,0.661433,0.0512583,0.0925683,0.118676,0.113617,-0.00134277
0.518363,0.278726,0.750721,0.0918783,0.132923,0.159937,0.113617,-0.00134277
0.530076,0.268902,0.866318,0.108269,0.158025,0.2472,0.113617,-0.00134277
0.486735,0.161179,0.963891,0.095884,0.168712,0.312257,0.113617,-0.00134277
0.463181,0.00469417,1.00763,0.0840025,0.164518,0.335968,0.113617,-0.00134277
0.45285,-0.0361445,0.997763,0.0698946,0.160552,0.343194,0.113617,-0.00134277
0.33647,0.0189745,0.943658,0.0554555,0.162967,0.371497,0.113617,-0.00134277
0.0948824,0.118465,0.835201,0.0393029,0.157581,0.382484,0.113617,-0.00134277
-0.182113,0.0846446,0.651515,0.0335757,0.135144,0.360373,0.113617,-0.00134277
-0.40786,-0.0874616,0.466184,0.0551672,0.12172,0.294279,0.113617,-0.00134277
-0.545557,-0.324639,0.372701,0.112483,0.148995,0.182354,0.113617,-0.00134277
-0.511225,-0.26139,0.47738,0.208499,0.18145,0.0258948,0.113617,-0.00134277
-0.339952,0.106804,0.703757,0.255525,0.21768,-0.0755324,0.113617,-0.00134277
-0.23594,0.470838,0.92783,0.251954,0.21168,-0.0538301,0.113617,-0.00134277
-0.375091,0.475662,1.04387,0.217757,0.154332,0.0457048,0.113617,-0.00134277
-0.591233,0.308511,1.03294,0.181576,0.074617,0.0568948,0.113617,-0.00134277
-0.818785,0.054191,0.916994,0.139134,0.00712994,-0.0213583,0.113617,-0.00134277
-1.0095,-0.100765,0.736537,0.0945007,-0.0616339,-0.172339,0.113617,-0.00134277
-1.10818,-0.0147819,0.560397,0.062142,-0.0895757,-0.348189,0.113617,-0.00134277
-1.11107,0.248841,0.478619,0.0347032,-0.0901902,-0.49205,0.113617,-0.00134277
-1.05185,0.373938,0.488211,0.0310255,-0.0979228,-0.565674,0.113617,-0.00134277
-0.918214,0.379117,0.510151,0.00887965,-0.136778,-0.607672,0.113617,-0.00134277
-0.697944,0.381057,0.488082,-0.0328914,-0.166574,-0.626452,0.113617,-0.00134277
-0.697944,0.381057,0.488082,-0.0328914,-0.166574,-0.626452,0.113632,-0.00134277
-0.499475,0.436741,0.456192,-0.065793,-0.172873,-0.573664,0.113632,-0.00134277
-0.479736,0.24652,0.440311,-0.0701519,-0.168853,-0.453512,0.113632,-0.00134277
-0.536054,-0.0142498,0.389465,-0.0912958,-0.1824,-0.412661,0.113632,-0.00134277
-0.475572,-0.163205,0.253603,-0.140521,-0.179528,-0.469669,0.113632,-0.00134277
-0.127515,-0.111333,0.202382,-0.156261,-0.127381,-0.536395,0.113632,-0.00134277
0.359446,0.093273,0.242923,-0.152182,-0.0457857,-0.500214,0.113632,-0.00134277
0.779853,0.3817,0.36716,-0.168721,0.0588119,-0.346234,0.113632,-0.00134277
0.98585,0.551296,0.458113,-0.243334,0.138659,-0.135243,0.113632,-0.00134277
0.972716,0.464991,0.452989,-0.312054,0.164556,0.0631952,0.113632,-0.00134277
0.849631,0.104174,0.358117,-0.353804,0.161788,0.20485,0.113632,-0.00134277
0.71473,-0.325389,0.181929,-0.385363,0.154288,0.265756,0.113632,-0.00134277
0.659995,-0.582006,-0.0528235,-0.422568,0.157228,0.264976,0.113632,-0.00134277
0.657811,-0.536815,-0.340147,-0.421852,0.179469,0.276323,0.113632,-0.00134277
0.576379,-0.323993,-0.598334,-0.36541,0.189615,0.339842,0.113632,-0.00134277
0.433823,-0.0657197,-0.787487,-0.291615,0.192317,0.422907,0.113632,-0.00134277
0.318377,0.0896321,-0.881923,-0.226104,0.18873,0.501373,0.113632,-0.00134277
0.260999,0.0465351,-0.933309,-0.181023,0.178938,0.564384,0.113632,-0.00134277
0.2291,-0.173877,-0.947948,-0.158707,0.189993,0.617722,0.113632,-0.00134277
0.178448,-0.464735,-0.925312,-0.131476,0.199238,0.650545,0.113632,-0.00134277
0.0674168,-0.785387,-0.8915,-0.0952841,0.195795,0.641764,0.113632,-0.00134277
-0.13308,-0.925555,-0.872928,-0.0665089,0.185331,0.602652,0.113632,-0.00134277
-0.415715,-1.07619,-0.818468,-0.0152941,0.163335,0.526424,0.113632,-0.00134277
-0.572977,-1.33363,-0.727813,0.047221,0.144034,0.380273,0.113632,-0.00134277
-0.578211,-1.42105,-0.732351,0.0367476,0.0950442,0.184447,0.113632,-0.00134277
-0.639062,-1.168,-0.827154,0.0288294,0.0384561,0.0162354,0.113632,-0.00134277
-0.991515,-0.858021,-0.922516,0.0795125,-0.0121204,-0.0707208,0.113632,-0.00134277
-1.46967,-0.650005,-0.995697,0.136881,-0.0601072,-0.19304,0.113632,-0.00134277
-1.79492,-0.442866,-1.06238,0.14504,-0.0947499,-0.407983,0.113632,-0.00134277
-1.78684,-0.434352,-1.04381,0.183322,-0.115204,-0.656304,0.113632,-0.00134277
-1.33227,-0.337829,-0.859146,0.263127,-0.126452,-0.884582,0.113632,-0.00134277
-0.772531,-0.00949906,-0.516328,0.316904,-0.0998146,-0.951821,0.113632,-0.00134277
-0.447834,0.382006,-0.08405,0.344604,-0.102342,-0.841838,0.113632,-0.00134277
-0.344588,0.65124,0.304215,0.333525,-0.142597,-0.684618,0.113632,-0.00134277
-0.205485,0.6897,0.590923,0.304649,-0.189582,-0.578696,0.113632,-0.00134277
0.0901614,0.636789,0.838049,0.261327,-0.179735,-0.514561,0.113632,-0.00134277
0.441544,0.60763,1.12699,0.249411,-0.136088,-0.421734,0.113632,-0.00134277
0.759175,0.551299,1.45079,0.236574,-0.0850199,-0.298159,0.113632,-0.00134277
1.0547,0.569173,1.773,0.206471,-0.0369983,-0.175554,0.113632,-0.00134277
1.27345,0.538406,2.02942,0.154896,0.000402026,-0.0388781,0.113632,-0.00134277
1.32201,0.303871,2.17146,0.0951947,0.0155337,0.1153,0.113632,-0.00134277
1.2123,-0.0783714,2.18262,0.0415257,0.0165388,0.225399,0.113632,-0.00134277
1.10378,-0.384117,2.08619,-0.00501698,0.0175375,0.247084,0.113632,-0.00134277
1.14533,-0.502677,1.91964,-0.0262222,0.0343316,0.205654,0.113632,-0.00134277
1.26088,-0.364853,1.74531,-0.0123536,0.0750726,0.197459,0.113632,-0.00134277
1.28707,-0.13543,1.59945,0.0292421,0.11097,0.266787,0.113632,-0.00134277
