rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
0.455771,-0.218603,-0.84877,-0.233001,0.345069,0.230202,0.001,0.0001
0.0918713,0.143271,-0.950304,-0.167939,0.38521,0.272251,0.001,0.0001
-0.165071,0.349315,-0.907366,-0.114285,0.401379,0.293086,0.001,0.0001
-0.25178,0.354462,-0.785044,-0.0725346,0.389305,0.29506,0.001,0.0001
-0.286474,0.245315,-0.645477,-0.0436142,0.355515,0.299112,0.001,0.0001
-0.378159,0.115822,-0.515243,-0.0290245,0.304882,0.287771,0.001,0.0001
-0.52711,-0.0971548,-0.446055,-0.00242532,0.241853,0.257317,0.001,0.0001
-0.739969,-0.274713,-0.421102,0.0254141,0.17529,0.202439,0.001,0.0001
-1.02358,-0.355535,-0.436873,0.0453283,0.108372,0.134522,0.001,0.0001
-1.32948,-0.382547,-0.51253,0.0563429,0.0323241,0.0652242,0.001,0.0001
-1.52206,-0.340692,-0.631426,0.0702698,-0.0354389,-0.0288832,0.001,0.0001
-1.50812,-0.3389,-0.702209,0.111557,-0.0822987,-0.115016,0.001,0.0001
-1.27427,-0.315831,-0.63019,0.177335,-0.0999189,-0.188749,0.001,0.0001
-0.935871,-0.189443,-0.402601,0.211952,-0.0906161,-0.216792,0.001,0.0001
-0.620218,0.0333167,-0.12954,0.218975,-0.0917776,-0.213321,0.001,0.0001
-0.456478,0.230528,0.0461017,0.207366,-0.156577,-0.151011,0.001,0.0001
-0.403395,0.432216,0.0913011,0.179039,-0.224763,-0.0821123,0.001,0.0001
-0.326212,0.516627,0.111631,0.158308,-0.247449,-0.0298013,0.001,0.0001
-0.168259,0.471481,0.177135,0.153426,-0.243744,0.0109211,0.001,0.0001
0.0639862,0.408137,0.269087,0.152791,-0.238628,0.0341283,0.001,0.0001
0.232764,0.403384,0.352888,0.144266,-0.234327,0.073082,0.001,0.0001
0.269683,0.439132,0.373898,0.124309,-0.245772,0.111314,0.001,0.0001
0.218044,0.443886,0.308663,0.111937,-0.263645,0.12085,0.001,0.0001
0.136991,0.381598,0.25514,0.112568,-0.24829,0.0977103,0.001,0.0001
0.00339953,0.287721,0.237133,0.126445,-0.224547,0.0405878,0.001,0.0001
-0.220267,-0.0391032,0.24911,0.161,-0.208103,-0.0633545,0.001,0.0001
-0.315772,-0.442122,0.34519,0.194586,-0.18154,-0.306584,0.001,0.0001
-0.165,-0.610186,0.437307,0.144618,-0.135268,-0.628961,0.001,0.0001
0.189066,-0.551784,0.527076,0.118274,-0.100583,-0.890177,0.001,0.0001
0.676814,-0.227065,0.626795,0.115914,-0.0711904,-1.00903,0.001,0.0001
1.11187,0.33011,0.706474,0.0561114,-0.0121957,-0.95565,0.001,0.0001
1.28454,0.984627,0.741504,-0.0113514,0.0232591,-0.736114,0.001,0.0001
1.19865,1.43866,0.718111,-0.0446115,0.0188979,-0.449176,0.001,0.0001
1.01653,1.58933,0.683809,-0.0724681,0.0202475,-0.206965,0.001,0.0001
0.908698,1.51728,0.670928,-0.0866954,0.0505834,-0.0350056,0.001,0.0001
0.950121,1.38807,0.717208,-0.0798938,0.10638,0.100854,0.001,0.0001
