rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude
-0.390618,0.291939,0.00665354,0.0105275,0.0509142,0.203923,2.27504
-0.215433,-0.218494,0.113815,0.0849832,0.0700442,0.209862,2.27504
0.106729,-0.105506,0.234165,0.0515073,0.0591139,0.0975533,2.27504
0.366893,0.0758611,0.270353,0.00697972,0.0350291,0.0606924,2.27504
0.3053,0.239773,0.212122,0.00732366,-0.0250887,0.110866,2.27504
0.0760122,0.0452646,0.161872,0.0286446,-0.0614062,0.13744,2.27504
0.00779522,-0.0356113,0.105267,0.0261904,-0.0738537,0.00462377,2.27504
0.000560804,-0.17525,0.0484567,0.0239761,-0.0626287,-0.126416,2.27504
-0.0744426,-0.175762,0.032015,0.069645,-0.0759596,-0.238495,2.27504
-0.174485,-0.0379973,0.0296768,0.0782996,-0.0640787,-0.335006,2.27504
-0.303962,0.0942985,0.0144781,0.0566533,-0.0351174,-0.382949,2.27504
-0.559726,-0.0766059,-0.0160557,0.0332643,-0.00283855,-0.346036,2.27504
-0.827042,-0.350956,-0.0718544,0.0175156,0.00664809,-0.364016,2.27504
-0.897116,-0.620984,-0.117609,0.0285859,0.00935303,-0.460978,2.27504
-0.724741,-0.60564,-0.140747,0.0214391,0.0212845,-0.590503,2.27504
-0.440654,-0.35655,-0.0972439,-0.000983428,0.0595329,-0.64031,2.27504
-0.15317,-0.00265978,-0.0363428,-0.00966258,0.0757838,-0.572127,2.27504
0.032037,0.322504,-0.0650826,-0.0388751,0.0625401,-0.411799,2.27504
0.146152,0.506771,-0.11928,-0.0770963,0.0617943,-0.222256,2.27504
0.201133,0.285732,-0.125053,-0.0792736,0.0868194,-0.0520846,2.27504
0.297951,-0.123132,-0.0686692,-0.0577272,0.0985907,0.0286516,2.27504
0.394347,-0.310345,-0.0637373,-0.105476,0.11986,0.0268648,2.27504
0.415521,-0.241045,-0.114688,-0.135741,0.133293,0.0140064,2.27504
0.373275,-0.0608605,-0.200547,-0.147567,0.126563,0.0461838,2.27504
0.315472,0.0977481,-0.298045,-0.144273,0.118506,0.117018,2.27504
0.233157,0.164541,-0.364074,-0.120614,0.117038,0.213934,2.27504
