rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude
-0.582364,0.0834857,0.340377,0.017987,-0.0538195,-0.116683,2.31996
-0.490125,-0.296226,0.252174,0.040574,-0.053059,-0.152851,2.31996
-0.431157,-0.749726,0.0998555,0.0794477,-0.071028,-0.207234,2.31996
-0.224719,-0.981671,0.06713,0.0861624,-0.0813114,-0.253303,2.31996
-0.0402626,-0.895076,0.181634,0.0655281,-0.0815329,-0.249878,2.31996
-0.0459774,-0.651221,0.354857,0.0536587,-0.0980133,-0.26143,2.31996
-0.278336,-0.29734,0.443182,0.0393536,-0.0711843,-0.254427,2.31996
-0.639502,0.120846,0.453368,0.0234874,-0.0262837,-0.262161,2.31996
-0.886053,0.414836,0.494891,-0.0177446,0.0624441,-0.273408,2.31996
-0.689882,0.530389,0.629431,-0.001305,0.138215,-0.257516,2.31996
-0.118811,0.500762,0.838691,0.0712901,0.161216,-0.175972,2.31996
0.538743,0.375367,1.13009,0.0786551,0.112006,-0.0820737,2.31996
0.794584,0.0288789,1.18607,0.0759009,0.135472,-0.0635915,2.31996
0.703707,-0.186264,1.10638,0.0588579,0.118951,-0.0169484,2.31996
0.435915,-0.201921,0.950682,0.0449958,0.120589,0.0119876,2.31996
0.176412,-0.0252027,0.851558,0.0183999,0.132721,0.0471857,2.31996
0.0408549,0.198984,0.829744,0.0034129,0.134331,0.0441081,2.31996
0.0828164,0.443055,0.855891,0.0139615,0.129389,0.0631743,2.31996
0.175179,0.610038,0.939084,0.0295236,0.114285,0.0930133,2.31996
0.289472,0.754411,1.07643,0.0385768,0.0903898,0.124987,2.31996
0.304321,0.83483,1.19827,0.0484051,0.0746381,0.183216,2.31996
0.19495,0.640006,1.28967,0.0580256,0.0604312,0.15023,2.31996
0.155559,0.498508,1.33272,0.0498962,0.0422252,0.16087,2.31996
0.199472,0.317159,1.32775,0.0476916,0.0472584,0.145206,2.31996
0.287438,0.248484,1.28746,0.0371084,0.0354246,0.135124,2.31996
0.477899,0.291318,1.23614,0.0163086,0.03859,0.102656,2.31996
0.621719,0.485965,1.16984,0.00510745,0.0272259,0.136667,2.31996
0.604502,0.606386,1.11711,-0.00868044,0.0192527,0.122792,2.31996
0.493072,0.675121,1.04475,-0.00442639,0.00114927,0.123718,2.31996
0.334736,0.726814,0.907531,0.00647299,-0.0175525,0.135276,2.31996
0.233034,0.660638,0.750977,3.61353e-05,-0.0243261,0.116776,2.31996
0.17557,0.476629,0.562845,0.00302606,-0.0333783,0.0809304,2.31996
0.129887,0.229023,0.382366,-0.0085064,-0.0366985,0.0445518,2.31996
