rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
0.026072,-0.04947,-0.414836,0.0188257,0.0454908,0.24509,0.001,0.0001
-0.0685972,-0.126825,-0.403208,0.0420994,0.00257854,0.269995,0.001,0.0001
-0.22853,-0.220825,-0.451477,0.0476058,-0.0356802,0.259593,0.001,0.0001
-0.349018,-0.344686,-0.495662,0.0725996,-0.0690898,0.207088,0.001,0.0001
-0.352779,-0.368951,-0.493627,0.0900615,-0.0819622,0.104065,0.001,0.0001
-0.292533,-0.296512,-0.444703,0.102447,-0.0860732,0.00364971,0.001,0.0001
-0.250297,-0.125117,-0.34911,0.123846,-0.0924479,-0.0685124,0.001,0.0001
-0.215118,0.0787788,-0.251621,0.131302,-0.10453,-0.111417,0.001,0.0001
-0.127283,0.287586,-0.161073,0.124731,-0.117789,-0.150349,0.001,0.0001
0.00730639,0.40736,-0.0570719,0.109401,-0.117359,-0.163979,0.001,0.0001
0.123432,0.458933,0.0650864,0.109383,-0.12122,-0.151194,0.001,0.0001
0.18693,0.419243,0.183,0.0978636,-0.125419,-0.130786,0.001,0.0001
0.233291,0.468366,0.291299,0.0684159,-0.124197,-0.152232,0.001,0.0001
0.283262,0.677216,0.37873,0.0333765,-0.12714,-0.170294,0.001,0.0001
0.283674,0.872973,0.43759,0.030232,-0.153367,-0.160591,0.001,0.0001
0.185687,0.736227,0.442535,0.018082,-0.159156,-0.11315,0.001,0.0001
-0.108202,-0.103103,0.318766,-0.0292099,-0.143191,-0.0575608,0.001,0.0001
-0.361936,-0.779867,0.150434,-0.0293757,-0.151113,-0.156996,0.001,0.0001
-0.228744,-0.685211,0.078833,-0.023173,-0.0835937,-0.366433,0.001,0.0001
0.31997,0.292699,0.18678,0.0176934,0.016267,-0.488254,0.001,0.0001
0.798528,1.38762,0.56457,0.0822804,0.147499,-0.305033,0.001,0.0001
0.914487,1.6852,0.982164,0.131322,0.164553,0.0459661,0.001,0.0001
0.740844,1.28468,1.26355,0.13105,0.101544,0.301645,0.001,0.0001
0.53803,0.454084,1.36586,0.116744,0.0140631,0.383283,0.001,0.0001
0.362267,-0.544853,1.26584,0.0620461,-0.0325176,0.356004,0.001,0.0001
0.124703,-1.36576,1.01313,-0.0180911,-0.0325149,0.244473,0.001,0.0001
-0.0890111,-1.47993,0.6959,-0.0624144,-0.0114304,0.039607,0.001,0.0001
-0.154079,-0.992086,0.384386,-0.0516846,0.0194067,-0.149364,0.001,0.0001
0.0126681,-0.100464,0.28288,0.0338359,0.0734489,-0.272383,0.001,0.0001
0.246898,0.604718,0.474176,0.132275,0.172824,-0.206978,0.001,0.0001
0.426773,0.689853,0.75147,0.208855,0.195679,-0.0366101,0.001,0.0001
0.535082,0.436511,0.935797,0.223046,0.15448,0.0945706,0.001,0.0001
0.568275,0.181727,0.970523,0.165101,0.137237,0.152002,0.001,0.0001
0.488308,0.113011,0.89039,0.103475,0.122768,0.160895,0.001,0.0001
0.30315,0.10004,0.758496,0.0914025,0.0967448,0.157716,0.001,0.0001
0.127053,0.083654,0.639897,0.0919732,0.0828158,0.120395,0.001,0.0001
-0.0368832,0.030493,0.556938,0.0816444,0.0989579,0.0683435,0.001,0.0001
-0.193188,-0.0430758,0.485289,0.0614075,0.0988449,-0.00773621,0.001,0.0001
-0.280589,-0.102004,0.366315,0.0325003,0.0796561,-0.109866,0.001,0.0001
-0.278255,-0.0984351,0.221595,0.000586964,0.0804697,-0.222438,0.001,0.0001
-0.255,0.0132977,0.0902721,-0.0379804,0.0888256,-0.31174,0.001,0.0001
-0.255328,0.115174,0.0181527,-0.0444846,0.106838,-0.352593,0.001,0.0001
-0.263706,0.108114,0.0289044,-0.0400904,0.120977,-0.364118,0.001,0.0001
-0.213881,0.111245,0.0554097,-0.0674373,0.116508,-0.382089,0.001,0.0001
-0.150297,0.178248,-0.00306249,-0.124419,0.0900046,-0.373601,0.001,0.0001
-0.205657,0.278604,-0.161572,-0.181176,0.0538633,-0.307994,0.001,0.0001
