rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
-0.217753,0.341258,-0.0903664,-0.00871659,0.0777179,-0.42065,0.001,0.0001
0.186157,0.79986,0.00664653,-0.0214088,0.104961,-0.290898,0.001,0.0001
0.4282,1.03547,0.110833,-0.00264089,0.109444,-0.118714,0.001,0.0001
0.470496,0.906734,0.196705,0.0501154,0.0758607,0.016522,0.001,0.0001
0.439115,0.574711,0.266221,0.0617716,0.0660704,0.101938,0.001,0.0001
0.374911,0.181595,0.290434,0.0717927,0.0726468,0.169435,0.001,0.0001
0.33627,-0.190212,0.303401,0.0672745,0.0773469,0.200085,0.001,0.0001
0.303586,-0.336746,0.269373,0.0396093,0.0863189,0.21733,0.001,0.0001
0.233349,-0.235588,0.212193,0.0170892,0.0898207,0.250772,0.001,0.0001
0.180846,-0.085813,0.140119,0.00149181,0.0931766,0.260987,0.001,0.0001
0.156866,-0.0018742,0.0594865,-0.00302821,0.0931155,0.263032,0.001,0.0001
0.126947,-0.00923928,0.0158683,0.00629903,0.0857015,0.268862,0.001,0.0001
0.0344484,-0.0480588,0.00118411,0.0199598,0.077563,0.277995,0.001,0.0001
-0.102533,-0.111723,0.0163033,0.0272453,0.0649338,0.279412,0.001,0.0001
-0.202742,-0.130183,0.0393255,0.0227714,0.055726,0.260598,0.001,0.0001
-0.218022,-0.107063,0.0621229,0.016471,0.0356112,0.238309,0.001,0.0001
-0.130138,-0.23851,0.0418537,0.0197117,0.0215932,0.185402,0.001,0.0001
0.0248752,-0.327884,0.014741,0.020802,0.00952552,0.131968,0.001,0.0001
0.0103995,-0.345522,0.0243729,0.0323073,-0.0147944,0.1439,0.001,0.0001
-0.140134,-0.356328,0.0395479,0.0425684,-0.0416011,0.13647,0.001,0.0001
-0.28739,-0.257875,0.0281889,0.0430406,-0.066293,0.115146,0.001,0.0001
-0.442,-0.0405252,-0.0106846,0.0449176,-0.085619,0.103867,0.001,0.0001
-0.524034,0.192633,-0.0408284,0.0570834,-0.0899507,0.0760345,0.001,0.0001
-0.451307,0.361079,-0.0444289,0.0702231,-0.101585,0.0294394,0.001,0.0001
-0.371977,0.323373,-0.0347098,0.0994241,-0.114936,0.00103021,0.001,0.0001
-0.291849,0.127924,-0.0277446,0.123515,-0.135459,-0.0340372,0.001,0.0001
-0.252698,-0.0812636,-0.0726239,0.130068,-0.13262,-0.0709369,0.001,0.0001
-0.110228,-0.364665,-0.232107,0.0972376,-0.0941077,-0.171775,0.001,0.0001
0.141265,-0.430413,-0.512966,0.0514171,-0.0582813,-0.304815,0.001,0.0001
0.240098,-0.0485058,-0.846828,0.0394191,-0.0433454,-0.376734,0.001,0.0001
0.145405,0.44225,-0.965276,0.035579,-0.0334004,-0.402771,0.001,0.0001
0.0383913,0.60266,-0.779626,0.0207333,-0.000700325,-0.394416,0.001,0.0001
-0.0427779,0.338902,-0.582772,0.0310118,0.0123192,-0.415626,0.001,0.0001
-0.126414,-0.0184003,-0.604225,0.0262503,0.0443194,-0.395752,0.001,0.0001
-0.129612,-0.143332,-0.638651,-0.00815742,0.0793006,-0.348808,0.001,0.0001
-0.0555396,0.159982,-0.519518,-0.0155284,0.113808,-0.241238,0.001,0.0001
0.0281175,0.558611,-0.281991,-0.0371966,0.147673,-0.160899,0.001,0.0001
0.133253,0.797368,-0.0231711,-0.0470477,0.165977,-0.072723,0.001,0.0001
0.212325,0.627477,0.193305,-0.0298125,0.120731,-0.00175405,0.001,0.0001
0.229494,0.145701,0.263733,-0.0327248,0.104335,0.0424908,0.001,0.0001
0.217503,-0.249289,0.18301,-0.0663438,0.11504,0.0829598,0.001,0.0001
0.191434,-0.356641,-0.0249785,-0.078486,0.114063,0.128297,0.001,0.0001
0.170785,-0.165796,-0.208246,-0.066806,0.096869,0.157081,0.001,0.0001
0.104087,0.129836,-0.252257,-0.0496616,0.069796,0.191978,0.001,0.0001
0.0276986,0.317884,-0.218444,-0.0292376,0.0564563,0.20697,0.001,0.0001
0.0168564,0.292949,-0.118903,-0.00953583,0.0404849,0.208539,0.001,0.0001
0.0941019,0.135655,-0.00546371,-0.00801835,0.0285386,0.202577,0.001,0.0001
0.181104,0.0165656,0.0551077,-0.0165859,0.0309673,0.210671,0.001,0.0001
0.280738,-0.0359338,0.0788479,-0.0291609,0.0396666,0.225392,0.001,0.0001
0.341231,-0.031641,0.101536,-0.0423502,0.0340392,0.24678,0.001,0.0001
0.309931,0.0168154,0.125975,-0.0469951,0.0288708,0.275657,0.001,0.0001
0.309931,0.0168154,0.125975,-0.0469951,0.0288708,0.275657,0.0422821,-0.000526428
