rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
0.264639,0.309281,0.330109,0.078426,0.141638,0.33332,0.001,0.0001
0.188236,0.283626,0.381143,0.0948829,0.15188,0.303398,0.001,0.0001
0.11605,0.30553,0.437717,0.102095,0.152362,0.258425,0.001,0.0001
0.028011,0.307649,0.499164,0.10809,0.12209,0.216444,0.001,0.0001
-0.0824176,0.254725,0.508372,0.0709336,0.0871713,0.17514,0.001,0.0001
-0.216149,0.159852,0.434583,0.0233998,0.0528919,0.12521,0.001,0.0001
-0.350128,0.0340747,0.322048,-0.00577946,0.025737,0.05185,0.001,0.0001
-0.433873,-0.048162,0.214205,-0.0284044,0.0209216,-0.0305432,0.001,0.0001
-0.465555,-0.0705166,0.141469,-0.026135,0.0195825,-0.0946542,0.001,0.0001
-0.399463,-0.0516707,0.117161,-0.0136905,0.0200277,-0.136969,0.001,0.0001
-0.263944,0.0999833,0.128555,-0.0160755,0.0116304,-0.136642,0.001,0.0001
-0.143611,0.194382,0.155966,-0.0186793,-0.00867316,-0.063888,0.001,0.0001
-0.104182,0.173746,0.135752,-0.0316738,-0.0407081,0.0312413,0.001,0.0001
-0.135918,0.0963484,0.119959,-0.021898,-0.0574917,0.0860705,0.001,0.0001
-0.189786,0.0521763,0.0886338,-0.00927691,-0.0604519,0.0960245,0.001,0.0001
-0.243409,0.0838847,0.108196,0.0156559,-0.0574747,0.0680843,0.001,0.0001
-0.23416,0.0457149,0.125659,0.0298237,-0.0641722,0.0215971,0.001,0.0001
-0.134888,-0.0517309,0.136259,0.0542359,-0.0684692,-0.035383,0.001,0.0001
-0.0490402,-0.17117,0.176531,0.0914652,-0.0561316,-0.0871767,0.001,0.0001
-0.119682,-0.27435,0.254264,0.101892,-0.0431356,-0.127066,0.001,0.0001
-0.222674,-0.40721,0.32381,0.084522,-0.0604323,-0.23243,0.001,0.0001
-0.200434,-0.465098,0.328393,0.0438236,-0.0590259,-0.370003,0.001,0.0001
-0.0641825,-0.411729,0.308372,0.0281871,-0.0625765,-0.453916,0.001,0.0001
-0.0288165,-0.361787,0.253563,0.00318096,-0.0625893,-0.432067,0.001,0.0001
-0.152287,-0.262988,0.170673,-0.0172184,-0.0648055,-0.395191,0.001,0.0001
-0.247807,-0.146182,0.0917535,-0.0295326,-0.0609261,-0.379173,0.001,0.0001
-0.190515,-0.135383,0.0152508,-0.0344737,-0.0607269,-0.366992,0.001,0.0001
0.0150369,-0.183615,-0.0480225,-0.0444302,-0.0545112,-0.322898,0.001,0.0001
0.227522,-0.149925,-0.123787,-0.0530031,-0.0399498,-0.247494,0.001,0.0001
0.368625,0.0249053,-0.197718,-0.0541863,-0.0109678,-0.143302,0.001,0.0001
0.465697,0.189675,-0.236768,-0.0379296,0.0252391,-0.0261441,0.001,0.0001
0.570925,0.198309,-0.238724,-0.0169648,0.0623218,0.0854976,0.001,0.0001
0.608462,0.174243,-0.199379,-0.00776797,0.0907694,0.174993,0.001,0.0001
0.517531,0.0765799,-0.143619,-0.0153125,0.0961299,0.233977,0.001,0.0001
0.402857,-0.0292645,-0.160897,-0.0558564,0.0927022,0.240597,0.001,0.0001
0.290084,-0.121947,-0.257951,-0.105198,0.102483,0.223817,0.001,0.0001
0.195271,-0.164511,-0.394307,-0.115141,0.113303,0.204981,0.001,0.0001
0.0870438,-0.147101,-0.486215,-0.081482,0.137672,0.192957,0.001,0.0001
0.022123,-0.0704541,-0.465824,-0.0321121,0.160956,0.171353,0.001,0.0001
0.0770957,-0.0358047,-0.360497,0.00767045,0.161412,0.154748,0.001,0.0001
0.201609,-0.0264575,-0.276185,0.00948894,0.135133,0.182859,0.001,0.0001
0.207283,0.0265454,-0.228329,0.00488127,0.108639,0.248278,0.001,0.0001
0.0824303,0.12922,-0.182776,0.0086236,0.0859907,0.298359,0.001,0.0001
-0.0324791,0.141717,-0.140168,0.0102431,0.0635388,0.30376,0.001,0.0001
-0.0445806,-0.0505201,-0.100987,-0.00100851,0.0398256,0.281814,0.001,0.0001
0.0292355,-0.255655,-0.0737062,-0.00108112,0.0182478,0.23404,0.001,0.0001
0.0722811,-0.260182,-0.0984448,-0.0302523,0.000895351,0.216223,0.001,0.0001
-0.039669,-0.218745,-0.187492,-0.0508848,-0.0285153,0.231637,0.001,0.0001
-0.278178,-0.189087,-0.287181,-0.0437165,-0.0457783,0.227825,0.001,0.0001
-0.495243,-0.153048,-0.348419,-0.0388141,-0.0407293,0.165509,0.001,0.0001
-0.562933,-0.105954,-0.373383,-0.0315537,-0.0317505,0.0817364,0.001,0.0001
