rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude
-0.75634,-0.183713,-1.66913,-0.0599752,0.175091,0.042811,0
-0.31078,-0.490324,-1.31379,0.0220848,0.169724,0.0277246,0
0.143212,-0.579537,-1.03858,-0.00903076,0.133373,0.0322901,0
0.263816,-0.465945,-0.971704,-0.0390317,0.0709319,0.109042,0
0.102399,-0.35762,-1.01675,-0.0355424,0.0158377,0.177659,0
-0.138627,-0.206237,-1.07993,-0.00962299,-0.00594503,0.212468,0
-0.331628,-0.237617,-1.0473,0.0399849,-0.00725347,0.192808,0
-0.324432,-0.32765,-0.906985,0.0943433,-0.00242063,0.104293,0
-0.213233,-0.427192,-0.714833,0.121435,-0.00483084,0.019191,0
-0.108476,-0.478647,-0.544159,0.116901,-0.0212563,-0.0649031,0
-0.0358004,-0.272266,-0.500012,0.0664011,-0.0556475,-0.148834,0
-0.0322833,-0.169054,-0.541331,0.0158855,-0.0779708,-0.178219,0
-0.0719067,-0.348615,-0.573984,-0.0208308,-0.0431113,-0.199009,0
-8.71241e-05,-0.293604,-0.59695,-0.0234197,-0.00909485,-0.252561,0
0.141713,-0.0200018,-0.57548,-0.0254327,0.0239459,-0.245214,0
0.320376,0.2296,-0.466269,-0.0134333,0.0542203,-0.144496,0
0.391746,0.270626,-0.373009,-0.00532209,0.0477523,0.00195891,0
0.359686,0.176037,-0.361356,-0.0136928,0.0314705,0.100983,0
0.235247,0.0676527,-0.408132,-0.0213576,0.0121204,0.173832,0
0.0612372,-0.239984,-0.486574,0.00298487,-0.00992513,0.194327,0
-0.0529685,-0.483898,-0.556692,0.0315749,-0.0119935,0.1319,0
-0.266116,-0.653902,-0.564932,0.0381411,0.0217063,0.0804779,0
-0.450947,-0.605223,-0.559061,0.0413985,0.0287748,-0.0435655,0
-0.507996,-0.365818,-0.631002,0.0269882,0.0315826,-0.16878,0
-0.576232,-0.252122,-0.632942,0.0489465,0.0499841,-0.200652,0
