rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude
-0.39184,-0.313312,-1.09717,-0.00419991,-0.0100976,0.186866,0
-0.277856,-0.487061,-0.995598,0.0155097,-0.00165918,0.124849,0
-0.140717,-0.460394,-0.983158,-0.0201472,-0.00771019,0.0465809,0
-0.0722719,-0.266163,-0.977486,-0.0283358,-0.0211387,0.00724822,0
-0.0497103,-0.099616,-0.958978,-0.0345709,-0.0245967,-0.00257736,0
-0.00968813,-0.0454557,-0.950555,-0.0397673,-0.0284243,0.000946164,0
0.00650323,-0.0845966,-0.919764,-0.0435703,-0.0312163,0.0114027,0
-0.00244765,-0.110948,-0.912322,-0.0589986,-0.0328943,0.0159352,0
-0.0427214,-0.03192,-0.952895,-0.0811226,-0.0459342,0.00893825,0
-0.0916368,0.0689404,-1.00227,-0.0813451,-0.0451041,0.0183118,0
-0.0594967,0.16,-1.0496,-0.0619232,-0.0411195,0.0136753,0
0.000588826,0.255765,-1.02848,-0.0363097,-0.0235355,0.0221891,0
-0.0199217,0.240192,-0.949286,0.015399,-0.0316384,0.0917789,0
-0.172418,0.0896983,-0.914852,0.0538839,-0.0744794,0.15022,0
-0.390895,-0.261311,-0.916172,0.0351648,-0.105565,0.147453,0
-0.540444,-0.408612,-1.04838,-0.0433934,-0.0984658,0.0470738,0
-0.623194,-0.179087,-1.17862,-0.0494019,-0.0792102,-0.0794327,0
-0.532061,0.245398,-1.16627,0.0143888,-0.0660801,-0.162779,0
-0.260657,0.579613,-1.0891,0.0308613,-0.0393571,-0.165739,0
-0.101066,0.437683,-0.96264,0.0844397,-0.0473312,-0.0391102,0
-0.103226,0.173802,-0.860085,0.12338,-0.0727833,0.0463431,0
-0.121552,0.0418968,-0.811688,0.109302,-0.0796777,0.0395699,0
-0.137225,-0.0138395,-0.770238,0.10589,-0.0694151,0.00486255,0
-0.107096,-0.031578,-0.660958,0.114484,-0.0432745,-0.0385072,0
-0.0997921,-0.16625,-0.542941,0.114945,-0.0167003,-0.0595894,0
-0.0903916,-0.374401,-0.462474,0.102272,-0.0106889,-0.10611,0
-0.110415,-0.608746,-0.424555,0.0706033,0.011768,-0.171513,0
-0.0863244,-0.544962,-0.390976,0.0413789,0.0386152,-0.274666,0
-0.0153066,-0.260344,-0.36311,-0.00136009,0.0837834,-0.337453,0
0.130215,0.0916462,-0.313738,-0.027083,0.0967249,-0.346401,0
0.318498,0.258672,-0.241609,-0.026351,0.113281,-0.270152,0
0.439633,0.232219,-0.1533,-0.0322584,0.119044,-0.127051,0
0.491996,0.120513,-0.0842747,-0.063437,0.122328,-0.00579447,0
0.524856,-0.00553136,-0.103315,-0.109082,0.100896,0.07177,0
0.469326,-0.126555,-0.16147,-0.12557,0.0792996,0.14805,0
0.31045,-0.234599,-0.262892,-0.141085,0.0680984,0.202271,0
0.110226,-0.340101,-0.401257,-0.163726,0.044654,0.226629,0
-0.0511377,-0.476682,-0.574327,-0.168707,0.0309527,0.205137,0
-0.155404,-0.486044,-0.739814,-0.157163,0.0298318,0.151401,0
-0.247578,-0.457817,-0.886865,-0.137304,0.0365284,0.106719,0
-0.255254,-0.405278,-1.00838,-0.102026,0.0364159,0.0610915,0
-0.212342,-0.35021,-1.05943,-0.0482497,0.0457553,0.0286745,0
-0.150116,-0.29976,-1.05571,-0.011989,0.0616059,0.0222187,0
-0.127106,-0.307285,-1.02893,0.0151222,0.0459032,0.0491809,0
-0.151974,-0.401293,-1.03052,0.0305328,0.0206745,0.0773481,0
-0.197914,-0.362542,-1.06054,0.0205898,0.00609082,0.0547397,0
-0.192834,-0.305968,-1.08887,0.0273103,-0.00795287,0.0208923,0
-0.142465,-0.315586,-1.07889,0.056926,-0.0198668,0.00394565,0
-0.0493416,-0.421705,-1.02669,0.078949,-0.0214473,-0.0111347,0
0.0929022,-0.49604,-0.981142,0.0837926,-0.0305999,-0.0531771,0
