rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude
0.815921,-1.6416,-1.02879,0.11889,0.0284261,0.185122,0
0.304303,-1.49571,-0.789972,0.106853,0.0107905,0.388798,0
-0.217048,-0.3425,-0.733516,0.0868818,0.0275361,0.532061,0
-0.66184,0.505031,-0.625837,0.0213929,0.0464019,0.507184,0
-1.16365,0.448571,-0.398635,0.000695251,-0.0313121,0.287122,0
-1.37334,-0.0980765,0.0267375,0.0266297,-0.126618,0.0119362,0
-1.13983,-0.279915,0.537434,0.0618054,-0.134725,-0.0312296,0
-0.719221,-0.248917,0.704012,0.0631865,-0.131082,-0.0918489,0
-0.35005,-0.231749,0.50489,0.0334663,-0.0905534,-0.152212,0
-0.282366,-0.262226,0.230393,0.0249888,-0.069375,-0.0986385,0
-0.594136,-0.472095,0.134237,0.0231197,-0.0901649,-0.130673,0
-1.03346,-0.809876,0.183379,0.0515651,-0.107973,-0.205976,0
-1.24813,-1.0804,0.303458,0.0872329,-0.0540403,-0.323699,0
-1.14745,-1.13238,0.521951,0.126561,0.0200402,-0.39401,0
-0.73914,-0.932705,0.912064,0.176149,0.0391749,-0.375043,0
-0.0745854,-0.552256,1.30548,0.162713,0.0152416,-0.331612,0
0.60081,0.119314,1.43307,0.100144,0.0191996,-0.212583,0
0.921175,0.697965,1.28723,0.0770767,0.074272,-0.0566298,0
0.846419,0.846964,1.16399,0.104283,0.0846749,0.0747944,0
0.545633,0.729546,1.20945,0.125321,0.019363,0.180073,0
0.148199,0.472726,1.29725,0.108552,-0.0335459,0.216086,0
-0.289159,-0.00154085,1.27603,0.0833146,-0.00849825,0.160948,0
-0.592326,-0.590786,1.15187,0.0796542,0.0121827,0.0187454,0
-0.671679,-1.00019,0.956619,0.0677762,0.0181559,-0.103884,0
-0.492229,-0.913814,0.755036,0.0781989,0.0507671,-0.162036,0
-0.172048,-0.465155,0.650045,0.0968911,0.0926273,-0.133707,0
0.186225,0.212629,0.766471,0.131938,0.130307,-0.0838057,0
0.457671,0.7231,1.07415,0.153055,0.136246,0.00642109,0
0.539364,0.632142,1.36339,0.169009,0.109632,0.00827789,0
0.57838,0.459549,1.49161,0.158191,0.0886052,0.0567956,0
0.618189,0.234588,1.38097,0.117538,0.0893874,0.0797867,0
0.626551,0.109791,1.08243,0.103267,0.0878784,0.0819098,0
0.472891,0.0449495,0.790716,0.0881125,0.0828169,0.112508,0
0.140179,0.0638784,0.620344,0.0785528,0.0819123,0.118937,0
-0.25192,0.176548,0.565168,0.0664075,0.0937199,0.0897891,0
-0.450488,0.0736054,0.498507,0.0628446,0.082618,-0.0549488,0
-0.341688,-0.10476,0.346759,0.0340963,0.108267,-0.184344,0
-0.270997,-0.460959,0.158611,0.00760388,0.148384,-0.303803,0
-0.248062,-0.672516,0.0462636,-0.00824275,0.140951,-0.366746,0
-0.229576,-0.714108,-0.0179353,-0.0121536,0.165255,-0.390689,0
-0.164179,-0.522613,-0.00678267,-0.0159599,0.189597,-0.364661,0
-0.186248,-0.213261,-0.0200332,-0.0698742,0.194091,-0.305246,0
-0.384398,0.00722941,-0.204079,-0.0747308,0.143255,-0.247895,0
-0.717083,-0.035766,-0.428739,-0.0158368,0.0724624,-0.217158,0
-0.900136,-0.09306,-0.426759,0.0243571,0.000361592,-0.19976,0
-0.770359,0.00769708,-0.226838,0.00714698,0.0103629,-0.173299,0
-0.345625,0.368986,0.0105625,-0.0454654,0.0682211,-0.10112,0
0.164974,0.83506,0.214074,-0.0932526,0.098312,0.010907,0
0.52304,1.08527,0.368973,-0.100233,0.0977879,0.120398,0
0.599783,1.04126,0.484538,-0.0991885,0.0886818,0.218759,0
0.436261,0.827668,0.538884,-0.10006,0.0553676,0.286859,0
0.436261,0.827668,0.538884,-0.10006,0.0553676,0.286859,0
0.189389,0.543028,0.497957,-0.11761,0.0190241,0.322656,0
-0.0480166,0.185437,0.364145,-0.128548,-0.000687107,0.292641,0
-0.155842,-0.110771,0.193965,-0.130671,-0.0038105,0.261176,0
-0.154458,-0.329909,0.0257339,-0.124741,-0.000665583,0.232579,0
-0.0492187,-0.452769,-0.101658,-0.11646,0.00923335,0.163024,0
0.0422821,-0.398881,-0.180794,-0.0941068,0.00408906,0.154655,0
0.0155593,-0.267271,-0.210593,-0.0568509,-0.000373602,0.146514,0
-0.0798155,-0.080274,-0.152882,-0.0213828,-0.0041277,0.15882,0
-0.16953,0.13383,0.0202919,0.00242496,0.00769084,0.169407,0
-0.227486,0.0804006,0.187895,0.00389013,-0.00870117,0.14085,0
-0.197352,-0.0752456,0.274036,0.000971958,-0.0307634,0.0917158,0
-0.118394,-0.268259,0.266302,-0.0125607,-0.0505857,0.0535604,0
-0.0768697,-0.325421,0.203291,-0.00474618,-0.0635246,0.0344512,0
-0.155216,-0.325633,0.156734,-0.0161138,-0.0774808,0.0286471,0
-0.32505,-0.31258,0.0650243,-0.0293112,-0.080465,-0.0138304,0
-0.450667,-0.278648,-0.0425147,-0.0167138,-0.0779366,-0.085381,0
-0.411369,-0.172155,-0.124408,0.00208053,-0.0751827,-0.186915,0
-0.260632,0.0474403,-0.161876,0.0119637,-0.0385096,-0.259001,0
-0.0541012,0.37685,-0.0916746,0.0410843,-0.0136038,-0.291593,0
0.223891,0.671183,0.134965,0.0662984,0.00235779,-0.282232,0
0.434035,0.779211,0.385384,0.0667918,0.029779,-0.243134,0
0.409851,0.580376,0.540344,0.0608625,0.0273537,-0.223409,0
0.169695,0.182411,0.527546,0.0390618,0.0178665,-0.225305,0
-0.0475949,-0.0153341,0.41149,0.0299927,0.00213522,-0.22394,0
-0.0427335,0.159386,0.327913,0.0215725,0.0193033,-0.185226,0
0.141698,0.556099,0.373653,0.0322939,0.0686264,-0.102895,0
0.307334,0.896719,0.580732,0.050756,0.0873886,0.0167227,0
0.359132,0.905483,0.856207,0.05254,0.0682014,0.0815558,0
0.3744,0.69639,1.01418,0.0340571,0.0415317,0.13507,0
0.395195,0.331465,1.02096,0.0101069,0.0347541,0.147876,0
0.410147,0.0189535,0.930331,-0.0194377,0.0358064,0.165755,0
0.376599,-0.142996,0.792096,-0.0230317,0.0352727,0.191787,0
0.293479,-0.109157,0.654195,-0.00518052,0.0384909,0.20623,0
0.202525,0.0629166,0.555713,0.0126992,0.0376312,0.226197,0
0.137543,0.247389,0.500253,0.0321737,0.0326153,0.231831,0
0.0967398,0.315169,0.456097,0.0410567,0.027661,0.234181,0
0.131518,0.227781,0.411664,0.0583803,0.0199452,0.211244,0
0.352593,0.1536,0.391794,0.07226,0.00764851,0.156296,0
0.595208,0.0944861,0.407437,0.100199,0.00666815,0.147717,0
0.661888,0.0688516,0.469452,0.122838,0.00703253,0.167463,0
0.509538,0.0116663,0.570142,0.122974,6.97523e-05,0.180063,0
0.343506,-0.0361372,0.591398,0.10564,-0.0220826,0.105061,0
0.299942,0.082365,0.463974,0.0703516,-0.0208092,0.0341858,0
0.206087,0.155591,0.317171,0.0549739,0.0149705,-0.0125112,0
-0.0158534,0.0596003,0.306389,0.0588276,0.0361948,-0.0629436,0
-0.18474,-0.137773,0.336161,0.0353261,0.0608723,-0.174535,0
-0.173913,-0.222548,0.320011,0.00109296,0.0949999,-0.271119,0
-0.0602922,-0.261053,0.292316,-0.00416159,0.125002,-0.316099,0
0.135145,-0.144407,0.270947,-0.0178734,0.149474,-0.334715,0
0.265197,0.158813,0.206623,-0.0549483,0.19321,-0.277371,0
0.265197,0.158813,0.206623,-0.0549483,0.19321,-0.277371,0
0.126612,0.35976,0.0966961,-0.0890554,0.217957,-0.179699,0
-0.223795,0.246475,-0.0538589,-0.105848,0.178585,-0.139684,0
-0.601616,-0.244976,-0.308065,-0.108025,0.118338,-0.191794,0
-0.575713,-0.62178,-0.609199,-0.129019,0.0923145,-0.328648,0
-0.109068,-0.540756,-0.791191,-0.138089,0.129076,-0.381655,0
0.383453,-0.166466,-0.780996,-0.12773,0.183173,-0.302682,0
0.565097,0.239164,-0.611552,-0.126443,0.174067,-0.143965,0
0.400637,0.411419,-0.44792,-0.122681,0.126852,-0.014486,0
0.187749,0.476267,-0.364846,-0.14629,0.0742107,0.112465,0
0.0327883,0.41979,-0.37223,-0.170284,0.0628135,0.195943,0
-0.12745,0.297692,-0.42623,-0.186805,0.0669141,0.260434,0
-0.328221,0.132298,-0.474017,-0.204481,0.0489706,0.295714,0
-0.468886,-0.00216426,-0.533534,-0.211853,0.02603,0.311321,0
-0.437988,-0.122531,-0.615551,-0.210301,0.025005,0.302846,0
-0.25693,-0.24208,-0.687015,-0.183116,0.0199231,0.299162,0
-0.0425392,-0.386459,-0.707359,-0.164322,0.0115116,0.27377,0
0.0991497,-0.453069,-0.673778,-0.136071,0.00420727,0.301934,0
0.0960605,-0.51212,-0.640716,-0.0958409,-0.00762704,0.317695,0
0.00983541,-0.540955,-0.59533,-0.0645395,-0.0278288,0.328521,0
-0.183677,-0.630462,-0.573905,-0.0488198,-0.0446354,0.294047,0
-0.377411,-0.696812,-0.552415,-0.0163125,-0.0817669,0.209491,0
-0.363745,-0.689126,-0.522116,0.0174781,-0.0943841,0.125902,0
-0.191735,-0.582909,-0.451668,0.0222456,-0.0841948,0.0648236,0
-0.154621,-0.467369,-0.382256,0.0154394,-0.0838812,0.0240621,0
-0.271853,-0.323086,-0.345832,0.00915618,-0.105923,-0.0065887,0
-0.418496,-0.242754,-0.344172,0.0288657,-0.126063,-0.0648478,0
-0.431653,-0.268979,-0.380609,0.0386302,-0.135898,-0.161395,0
-0.264573,-0.151498,-0.448204,0.0396026,-0.113637,-0.243741,0
-0.10353,0.0766674,-0.462162,0.0571637,-0.0828593,-0.276279,0
0.0218666,0.385608,-0.350634,0.0927157,-0.070576,-0.241458,0
0.101735,0.629318,-0.142925,0.113543,-0.0475837,-0.193279,0
0.105615,0.597377,0.0851689,0.107536,-0.0350291,-0.148393,0
0.0128403,0.293724,0.197486,0.102477,-0.0546346,-0.141175,0
-0.0780374,-0.221606,0.149623,0.0954924,-0.0727184,-0.207731,0
-0.0811196,-0.541819,0.0461146,0.0633801,-0.0559178,-0.305659,0
-0.0504544,-0.641479,-0.0249328,0.0493353,-0.0192947,-0.368973,0
0.0378743,-0.511955,-0.00813685,0.066891,0.00581514,-0.328914,0
0.152588,-0.247703,0.0951805,0.0917223,0.035087,-0.228533,0
0.233548,-0.0702647,0.254605,0.108195,0.0488355,-0.100861,0
0.349726,0.0294256,0.394465,0.0797574,0.0586358,-0.0258403,0
0.371783,0.0290987,0.415595,0.0718118,0.0746411,0.0687724,0
0.306718,-0.0445551,0.409776,0.102714,0.0555956,0.135374,0
0.269217,0.0262742,0.430838,0.109643,0.0560041,0.200035,0
0.248931,0.271795,0.468027,0.104923,0.0828015,0.271827,0
0.175864,0.450011,0.542443,0.10629,0.0847107,0.326572,0
0.0501706,0.4183,0.632959,0.128012,0.0381923,0.325517,0
-0.0395985,0.226655,0.690384,0.13529,-0.00509211,0.287663,0
-0.0132794,0.0274434,0.696022,0.099729,-0.00788565,0.229006,0
0.090753,-0.127575,0.648434,0.0643859,0.0100292,0.186554,0
0.174064,-0.188712,0.572803,0.0589654,0.00764339,0.164824,0
0.174064,-0.188712,0.572803,0.0589654,0.00764339,0.164824,0.100403
0.210968,-0.130707,0.506959,0.0641745,-0.0111467,0.127664,0.100403
0.208737,-0.0577041,0.544159,0.101361,-0.0413218,0.0980631,0.100403
0.25362,-0.0277045,0.618062,0.109125,-0.0430443,0.0501451,0.100403
0.309853,-0.0281758,0.618941,0.0753775,-0.009692,0.0228513,0.100403
0.351389,0.0747329,0.598318,0.037215,0.0152711,-0.0208829,0.100403
0.305132,0.0882794,0.554344,0.0114835,-0.0293915,-0.0821549,0.100403
0.146458,0.162813,0.439633,0.0128472,-0.032398,-0.116193,0.100403
-0.0757892,0.0687221,0.26389,0.0232424,-0.0199812,-0.174411,0.100403
-0.098346,-0.194274,0.144394,0.0287158,-0.0174576,-0.26983,0.100403
0.113526,-0.509775,0.0586382,0.0208852,0.0062577,-0.345974,0.100403
0.361563,-0.70323,-0.0397898,-0.00823202,0.0525547,-0.398105,0.100403
0.439351,-0.664978,-0.192496,-0.0406291,0.0879376,-0.38475,0.100403
0.365706,-0.372004,-0.314908,-0.0582697,0.114457,-0.339932,0.100403
0.247754,0.0445314,-0.311241,-0.0618548,0.155195,-0.256961,0.100403
0.107165,0.352393,-0.178052,-0.0830881,0.187895,-0.18166,0.100403
-0.0511245,0.431206,-0.0214998,-0.0859579,0.174634,-0.121963,0.100403
-0.209469,0.255691,0.0164537,-0.0858693,0.13006,-0.109465,0.100403
-0.269335,0.0780914,-0.0435123,-0.0957358,0.0877771,-0.0870156,0.100403
-0.187742,0.0520122,-0.138089,-0.118044,0.080598,-0.0636171,0.100403
-0.0240314,0.184851,-0.20022,-0.129298,0.0947592,0.00464988,0.100403
0.100077,0.280076,-0.196219,-0.114106,0.104865,0.0820553,0.100403
