attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
-0.00424671,0.300017,0.000641866,-0.277498,0.165591,0.212616,0.0150891,-0.0587877,-0.0455164
-0.00562345,0.296828,0.0057733,-0.0530994,-0.117447,0.282325,0.0496738,-0.0522227,-0.0273429
-0.0106255,0.297464,0.0121509,0.10734,-0.166696,0.314403,0.0193597,-0.0640657,-0.0235702
-0.0157306,0.300471,0.0183661,0.188093,-0.159078,0.268844,0.0019484,-0.0792434,-0.0113211
-0.0202808,0.303836,0.0234088,0.130833,-0.146149,0.213307,0.00837944,-0.0945401,0.00909919
-0.0243529,0.304501,0.0271974,-0.0784087,-0.161958,0.141709,0.012717,-0.10477,0.0197538
-0.0293217,0.300001,0.0286753,-0.37529,-0.313179,-0.00517301,-0.0127176,-0.103023,0.00657666
-0.0363302,0.290013,0.0258466,-0.61281,-0.45533,-0.246179,-0.0584105,-0.108917,-0.0727724
-0.042978,0.277221,0.0174283,-0.673004,-0.408621,-0.507335,-0.0685694,-0.117917,-0.19956
-0.0451591,0.265262,0.00475858,-0.565981,-0.119019,-0.625918,-0.0527335,-0.0614611,-0.295482
-0.0403483,0.256154,-0.00789423,-0.403779,0.261182,-0.528835,0.000370696,0.0132957,-0.292632
-0.0305544,0.24985,-0.0169163,-0.260689,0.447808,-0.316081,0.0552358,0.0572256,-0.200814
-0.0206109,0.246305,-0.0213274,-0.105742,0.412096,-0.114651,0.0701125,0.0595722,-0.108328
-0.0136902,0.245611,-0.0222763,0.0303606,0.251128,0.0111326,0.0371285,0.0534519,-0.0434534
-0.0100988,0.247429,-0.0213205,0.147163,0.153264,0.0708536,-0.00468952,0.043923,-0.015703
-0.00770322,0.251133,-0.0194034,0.220361,0.155916,0.110676,-0.042038,0.0584995,0.0015769
-0.0046098,0.255996,-0.0164364,0.266657,0.220437,0.182045,-0.0654715,0.0738424,0.0221345
-0.00149085,0.261601,-0.0117322,0.291361,0.192383,0.271601,-0.091257,0.0978761,0.0476716
-0.000701491,0.267094,-0.00555524,0.251259,0.0276605,0.31334,-0.134272,0.105055,0.0752901
-0.00410003,0.271397,0.000461614,0.179222,-0.214593,0.242281,-0.1915,0.0977894,0.0779217
-0.0110037,0.274284,0.00335066,0.110434,-0.379323,0.0166301,-0.263563,0.0834341,0.0341859
-0.0188428,0.275479,0.000923873,0.00733491,-0.45781,-0.245311,-0.291073,0.0793503,-0.00491679
-0.0259913,0.275256,-0.0059206,-0.0244848,-0.4281,-0.38839,-0.264632,0.120029,-0.0474145
-0.0307722,0.275634,-0.0139754,0.0502596,-0.251336,-0.373111,-0.204845,0.175767,-0.0736489
-0.0311886,0.277702,-0.0208566,0.129399,0.0226642,-0.290329,-0.157618,0.199684,-0.0380779
