attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
0.0475487,0.159576,-0.00380261,0.341231,0.241546,-0.226363,-0.0580658,0.103892,-0.164959
0.051659,0.169504,-0.00651298,0.668069,0.121533,-0.00387233,-0.105095,0.128944,-0.0179504
0.0530086,0.186096,-0.00646522,0.978999,0.0282235,0.0604376,-0.199713,0.142131,0.104553
0.0520443,0.207038,-0.00772539,1.07452,-0.194261,-0.100226,-0.306968,0.143734,0.252038
0.0465074,0.226651,-0.0137757,0.881928,-0.480804,-0.41435,-0.376341,0.15161,0.380689
0.037538,0.239928,-0.0269472,0.486272,-0.719683,-0.820482,-0.393037,0.158562,0.429991
0.0271212,0.244942,-0.0479374,0.0951318,-0.785528,-1.18731,-0.338717,0.18319,0.375663
0.0184041,0.243306,-0.0746502,-0.184301,-0.744574,-1.38837,-0.254662,0.231894,0.276611
0.0103544,0.237941,-0.103479,-0.285621,-0.741804,-1.40406,-0.153785,0.286407,0.180743
0.0025046,0.232299,-0.131494,-0.258615,-0.708996,-1.33184,-0.0805623,0.31304,0.100105
-0.00547303,0.227612,-0.157973,-0.215737,-0.675682,-1.24959,-0.0248653,0.293935,0.0611839
-0.0119819,0.22383,-0.182469,-0.205596,-0.525197,-1.14015,0.0301917,0.256298,0.0515531
-0.01566,0.219323,-0.204719,-0.281562,-0.327109,-1.02425,0.0434062,0.228876,0.0793799
-0.0163173,0.213582,-0.224513,-0.321469,-0.210184,-0.911331,0.0610203,0.162676,0.108633
-0.0182603,0.207305,-0.242325,-0.336368,-0.384327,-0.82947,0.0941929,0.0884679,0.146257
-0.0246707,0.200615,-0.258477,-0.378298,-0.566317,-0.736173,0.127247,0.030601,0.131212
-0.0341182,0.192148,-0.273043,-0.542394,-0.651793,-0.695366,0.105032,0.000294328,0.103996
-0.0439226,0.179283,-0.288141,-0.809025,-0.569833,-0.743824,0.0979075,-0.0594538,0.0532133
-0.0503641,0.161784,-0.304095,-1.01115,-0.346247,-0.739396,0.124484,-0.0821614,-0.0380374
-0.0534565,0.141557,-0.319058,-1.07095,-0.198829,-0.6214,0.150705,-0.0670604,-0.12955
-0.0548447,0.122089,-0.330416,-0.903401,-0.0908479,-0.391555,0.182781,-0.059641,-0.21467
-0.0544864,0.108122,-0.336461,-0.499131,0.0885157,-0.133397,0.186801,-0.0695633,-0.279165
-0.0502717,0.102534,-0.337326,-0.0980293,0.30441,0.0644781,0.158553,-0.0868396,-0.233849
-0.0442666,0.102153,-0.334787,0.0336236,0.301664,0.183612,0.126526,-0.116576,-0.070244
-0.0391291,0.10248,-0.330306,-0.00356054,0.254256,0.251407,0.0983011,-0.123164,0.043217
-0.0349092,0.101622,-0.324917,-0.0500182,0.247286,0.282963,0.0575645,-0.1195,0.078265
-0.0297978,0.100919,-0.319095,0.0146156,0.335711,0.304428,0.0245454,-0.105307,0.0621431
-0.0224631,0.102505,-0.312689,0.171931,0.466094,0.334884,-0.000224352,-0.077255,0.0633476
