rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
0.224646,-0.0218871,0.756315,0.021484,-0.0581669,0.231998,0.001,0.0001
0.253765,-0.0670407,0.780213,0.01379,-0.0447651,0.199541,0.001,0.0001
0.380447,-0.0535452,0.768594,-0.00287921,-0.0209855,0.124478,0.001,0.0001
0.478828,0.00299495,0.763174,0.00542497,0.00248305,0.0618424,0.001,0.0001
0.507679,-0.023678,0.801275,0.0408372,0.0175459,0.00243843,0.001,0.0001
0.451204,-0.195362,0.835757,0.076578,0.0118782,-0.0822374,0.001,0.0001
0.287141,-0.459787,0.763937,0.0176677,0.00446039,-0.20618,0.001,0.0001
-0.0275452,-0.791459,0.594157,-0.0468013,0.0201805,-0.326377,0.001,0.0001
-0.300966,-0.861997,0.405871,-0.0758983,0.000810862,-0.48565,0.001,0.0001
-0.314324,-0.597984,0.232965,-0.0796675,0.0255134,-0.660076,0.001,0.0001
-0.178417,-0.114778,0.167646,-0.0492769,0.0666458,-0.73468,0.001,0.0001
-0.12318,0.258504,0.188185,-0.0303236,0.104037,-0.638609,0.001,0.0001
-0.150449,0.305432,0.183085,-0.0172003,0.0748083,-0.463512,0.001,0.0001
-0.0842871,0.268225,0.138137,-0.0215626,0.0425187,-0.341928,0.001,0.0001
0.0639313,0.313691,0.154944,-0.00957324,0.0534061,-0.233278,0.001,0.0001
0.156072,0.354587,0.189609,-0.00192861,0.0595432,-0.0756261,0.001,0.0001
0.106473,0.37237,0.208727,-0.00350997,0.0414371,0.0886679,0.001,0.0001
-0.0260515,0.379423,0.194864,-0.0150628,0.0209023,0.209052,0.001,0.0001
-0.129579,0.35041,0.11808,-0.0215007,0.00192876,0.269497,0.001,0.0001
-0.133878,0.338662,0.0646946,-0.00231386,0.00589469,0.272991,0.001,0.0001
-0.0606131,0.284645,0.113883,0.0492538,0.034352,0.273955,0.001,0.0001
0.0427201,0.243052,0.235793,0.102064,0.0434328,0.278326,0.001,0.0001
0.125257,0.168772,0.351504,0.108798,0.0378313,0.288475,0.001,0.0001
0.210472,0.0306105,0.337844,0.0576993,-0.00205667,0.289862,0.001,0.0001
0.289122,-0.141396,0.236404,0.0155758,-0.0381845,0.291853,0.001,0.0001
0.273005,-0.200096,0.050146,-0.0180089,-0.0479328,0.2992,0.001,0.0001
0.173039,-0.0387991,-0.161278,-0.0350741,-0.0454651,0.285537,0.001,0.0001
0.0743504,0.180153,-0.368038,-0.0368879,-0.0220501,0.275889,0.001,0.0001
0.00539142,0.293819,-0.476929,0.00561737,0.0104111,0.288299,0.001,0.0001
0.00793113,0.274234,-0.454253,0.0602393,0.0519964,0.297623,0.001,0.0001
0.109188,0.191307,-0.372237,0.0859328,0.0845088,0.286827,0.001,0.0001
0.266336,0.134855,-0.302271,0.0760512,0.0896587,0.262161,0.001,0.0001
0.380852,0.168693,-0.207866,0.0722366,0.0827419,0.247591,0.001,0.0001
0.434912,0.255538,-0.0974032,0.0710739,0.0590689,0.242496,0.001,0.0001
0.335779,0.179618,-0.0360657,0.0539699,0.0288061,0.27095,0.001,0.0001
-0.0700122,0.232474,-0.115223,0.0219723,-0.0263024,0.241151,0.001,0.0001
-0.626525,0.22055,-0.300323,-0.045563,-0.121742,0.108213,0.001,0.0001
-0.671532,-0.142021,-0.409736,-0.00933252,-0.159996,-0.189719,0.001,0.0001
-0.520685,-0.667508,-0.474128,-0.00507092,-0.0676932,-0.449823,0.001,0.0001
-0.619845,-0.73666,-0.445544,0.00775259,-0.0462042,-0.620435,0.001,0.0001
-0.809997,-0.335816,-0.38482,0.00377014,-0.0222374,-0.748515,0.001,0.0001
-0.815637,0.210762,-0.244857,0.00479963,0.00639607,-0.862442,0.001,0.0001
-0.599573,0.511381,0.0192478,0.00378341,0.0344374,-0.852546,0.001,0.0001
-0.232843,0.476213,0.225841,-0.014074,0.000243276,-0.732047,0.001,0.0001
0.0981124,0.371839,0.340734,-0.055534,-0.0524912,-0.542403,0.001,0.0001
0.283652,0.23951,0.43658,-0.0843611,-0.0747167,-0.319004,0.001,0.0001
0.339596,0.0908547,0.484384,-0.11435,-0.093632,-0.113224,0.001,0.0001
0.303012,0.0161555,0.405406,-0.164541,-0.126137,0.0415204,0.001,0.0001
0.201914,0.0285256,0.251256,-0.201309,-0.142252,0.158951,0.001,0.0001
0.102389,0.0708845,0.090238,-0.203289,-0.132395,0.240029,0.001,0.0001
0.0341434,0.127302,-0.0242383,-0.180288,-0.102297,0.298736,0.001,0.0001
0.0341434,0.127302,-0.0242383,-0.180288,-0.102297,0.298736,0.00793457,-0.000106812
0.029804,0.152756,-0.0800403,-0.13047,-0.0668534,0.351405,0.00793457,-0.000106812
0.116044,0.23987,-0.0974179,-0.0876504,-0.0310673,0.371366,0.00793457,-0.000106812
0.214776,0.288681,-0.0402139,-0.0425685,0.00994483,0.415278,0.00793457,-0.000106812
0.276932,0.214435,0.0720002,0.00300699,0.0375989,0.48328,0.00793457,-0.000106812
0.323568,0.111203,0.18279,0.025124,0.0504599,0.521474,0.00793457,-0.000106812
0.354218,0.0324657,0.262809,0.0341984,0.047201,0.526378,0.00793457,-0.000106812
0.333083,-0.057954,0.332272,0.0340794,0.0544335,0.531745,0.00793457,-0.000106812
0.198198,-0.258269,0.401154,0.032363,0.0686038,0.526172,0.00793457,-0.000106812
0.068482,-0.470278,0.416122,-0.00385908,0.0669896,0.447151,0.00793457,-0.000106812
0.0485792,-0.606718,0.343552,-0.0312443,0.0646965,0.278066,0.00793457,-0.000106812
0.0720996,-0.432178,0.2623,-0.0331729,0.0674848,0.0975549,0.00793457,-0.000106812
-0.0525139,-0.248379,0.192772,-0.0435329,0.0697345,-0.0285488,0.00793457,-0.000106812
-0.302843,-0.285946,0.088472,-0.0447396,0.0338321,-0.145326,0.00793457,-0.000106812
-0.481061,-0.530863,-0.0653442,-0.0522683,0.0183382,-0.3222,0.00793457,-0.000106812
-0.472916,-0.704182,-0.216718,-0.0547655,0.0582419,-0.540155,0.00793457,-0.000106812
-0.375375,-0.529865,-0.241645,-0.00499808,0.104581,-0.715536,0.00793457,-0.000106812
-0.292773,-0.17842,-0.137345,0.0656702,0.119204,-0.771869,0.00793457,-0.000106812
-0.22922,0.0166107,0.0333293,0.101836,0.124131,-0.711698,0.00793457,-0.000106812
-0.199255,0.00580373,0.0864528,0.0641017,0.0897407,-0.579233,0.00793457,-0.000106812
-0.255341,-0.061325,-0.0313484,-0.01032,0.0233618,-0.441738,0.00793457,-0.000106812
-0.337731,0.0340787,-0.13075,-0.0303847,-0.00214051,-0.322571,0.00793457,-0.000106812
-0.290668,0.134185,-0.160715,-0.0130992,-0.00720854,-0.208144,0.00793457,-0.000106812
-0.163558,0.164015,-0.161168,0.00382543,-0.0145444,-0.0560379,0.00793457,-0.000106812
-0.073149,0.216353,-0.137006,0.00463707,-0.0307732,0.102971,0.00793457,-0.000106812
-0.0335618,0.265767,-0.130282,-0.00580749,-0.0527495,0.260483,0.00793457,-0.000106812
-0.0148591,0.243182,-0.18253,-0.0124771,-0.0810168,0.390713,0.00793457,-0.000106812
0.0530438,0.125528,-0.250328,-0.00899328,-0.100672,0.463969,0.00793457,-0.000106812
0.139276,-0.125134,-0.288688,0.0219485,-0.103442,0.509602,0.00793457,-0.000106812
0.227613,-0.3875,-0.26207,0.0770004,-0.0873082,0.519234,0.00793457,-0.000106812
0.311144,-0.488696,-0.215556,0.111059,-0.0612604,0.499894,0.00793457,-0.000106812
0.37096,-0.412612,-0.188252,0.112644,-0.0358862,0.478117,0.00793457,-0.000106812
0.360582,-0.390172,-0.229041,0.0863773,-0.0207151,0.489964,0.00793457,-0.000106812
0.278372,-0.426909,-0.334075,0.0594937,-0.0185023,0.498066,0.00793457,-0.000106812
0.275363,-0.341661,-0.441735,0.0453295,0.017461,0.449908,0.00793457,-0.000106812
0.360494,-0.215496,-0.472266,0.0526346,0.088902,0.419712,0.00793457,-0.000106812
0.472499,-0.234595,-0.372047,0.0863975,0.150425,0.429736,0.00793457,-0.000106812
0.459023,-0.29425,-0.283243,0.10875,0.178298,0.453275,0.00793457,-0.000106812
0.0616279,-0.18901,-0.276033,0.132311,0.161839,0.462881,0.00793457,-0.000106812
-0.959097,-0.657429,-0.21579,0.165697,0.133169,0.42604,0.00793457,-0.000106812
-1.98803,-1.25192,-0.368422,0.0903966,0.120481,0.105348,0.00793457,-0.000106812
-2.38584,-1.24147,-0.692362,-0.0714324,0.16413,-0.577717,0.00793457,-0.000106812
-2.31851,-0.700208,-0.523466,-0.0372859,0.250113,-1.1701,0.00793457,-0.000106812
-1.81049,0.303197,0.0516692,0.0274029,0.255127,-1.49462,0.00793457,-0.000106812
-0.974557,1.2085,0.549764,0.0108146,0.109335,-1.47594,0.00793457,-0.000106812
0.0190792,1.73119,0.854014,-0.0287816,-0.0794798,-1.16371,0.00793457,-0.000106812
0.765422,1.75093,1.01792,-0.129156,-0.131016,-0.635546,0.00793457,-0.000106812
1.04194,1.44654,1.11769,-0.169307,-0.179446,-0.107595,0.00793457,-0.000106812
1.03893,1.10561,0.957844,-0.23024,-0.241815,0.246586,0.00793457,-0.000106812
0.910992,0.816625,0.66492,-0.25089,-0.271712,0.444494,0.00793457,-0.000106812
0.800935,0.610344,0.435761,-0.209333,-0.257178,0.518679,0.00793457,-0.000106812
0.800935,0.610344,0.435761,-0.209333,-0.257178,0.518679,-0.00793457,0.000106812
0.735183,0.391114,0.331142,-0.153348,-0.193364,0.545044,-0.00793457,0.000106812
0.715964,0.180532,0.345922,-0.0794676,-0.120959,0.525115,-0.00793457,0.000106812
