rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
-0.12057,-0.540809,-0.410531,-0.115109,0.0751772,0.557252,0.001,0.0001
-0.297874,-0.477942,-0.50573,-0.0568937,0.123067,0.427736,0.001,0.0001
-0.471769,-0.475225,-0.547874,-0.0415875,0.148553,0.265656,0.001,0.0001
-0.57822,-0.298005,-0.584427,-0.0348329,0.11806,-0.00576609,0.001,0.0001
-0.624067,-0.256054,-0.508256,0.0360965,0.111202,-0.227675,0.001,0.0001
-0.628391,-0.441586,-0.314769,0.11359,0.0667519,-0.428123,0.001,0.0001
-0.63739,-0.444687,-0.290748,0.0231749,-0.01117,-0.636366,0.001,0.0001
-0.800919,-0.249444,-0.58971,-0.115858,-0.0803423,-0.767003,0.001,0.0001
-1.04587,-0.0111883,-0.883682,-0.116692,-0.110686,-0.820867,0.001,0.0001
-1.03066,0.21383,-0.812485,-0.00967648,-0.0377972,-0.865368,0.001,0.0001
-0.68568,0.437101,-0.404293,0.0995709,0.0239846,-0.832473,0.001,0.0001
-0.223097,0.539471,0.0932019,0.128771,0.00428828,-0.651622,0.001,0.0001
0.0738815,0.428979,0.336198,0.0377773,-0.0740762,-0.380646,0.001,0.0001
0.125352,0.227817,0.324799,-0.0588648,-0.15936,-0.123706,0.001,0.0001
0.0405829,0.141493,0.220934,-0.0860736,-0.202457,0.0510592,0.001,0.0001
-0.0246989,0.131335,0.150917,-0.0733994,-0.194483,0.167758,0.001,0.0001
0.021689,0.163719,0.156644,-0.0448717,-0.1641,0.238729,0.001,0.0001
0.125306,0.261403,0.2127,-0.0174431,-0.139997,0.308115,0.001,0.0001
0.220665,0.283095,0.2862,-0.00234228,-0.12638,0.397464,0.001,0.0001
0.309293,0.224887,0.351831,0.0124091,-0.111671,0.471909,0.001,0.0001
0.407966,0.119228,0.405169,0.0140256,-0.087495,0.513927,0.001,0.0001
0.544916,0.0858803,0.455611,0.0156508,-0.0538591,0.52498,0.001,0.0001
0.611507,0.0413405,0.46344,0.00715958,-0.0211507,0.548545,0.001,0.0001
0.60084,-0.108095,0.473162,0.0189649,0.0095537,0.534446,0.001,0.0001
0.558793,-0.294893,0.531626,0.0549789,0.0395016,0.452751,0.001,0.0001
0.522157,-0.499904,0.601256,0.0671602,0.0911237,0.304955,0.001,0.0001
0.527548,-0.569254,0.553393,0.00560698,0.136305,0.0930795,0.001,0.0001
0.532661,-0.380946,0.447739,-0.0127201,0.134905,-0.158418,0.001,0.0001
0.487018,0.0679941,0.424056,0.0279375,0.170073,-0.345561,0.001,0.0001
0.238925,0.0849343,0.475058,0.0504685,0.200191,-0.377248,0.001,0.0001
-0.140148,-0.459361,0.387427,-0.0190736,0.17537,-0.416159,0.001,0.0001
-0.375224,-0.832403,0.117445,-0.107627,0.111536,-0.582081,0.001,0.0001
-0.472517,-0.812041,-0.190068,-0.155654,0.0742423,-0.747369,0.001,0.0001
-0.539954,-0.546654,-0.437759,-0.159667,0.0860793,-0.806688,0.001,0.0001
-0.600676,-0.18837,-0.615192,-0.170244,0.125109,-0.752546,0.001,0.0001
-0.527734,0.422813,-0.655013,-0.117877,0.111061,-0.626826,0.001,0.0001
-0.323717,0.92446,-0.555926,-0.0432726,0.0774746,-0.372023,0.001,0.0001
-0.121842,0.948184,-0.447833,-0.023274,0.0472765,-0.0423306,0.001,0.0001
-0.0475875,0.560618,-0.41938,-0.0323915,-0.00623791,0.240536,0.001,0.0001
-0.128906,-0.028459,-0.508132,-0.0264271,-0.0698516,0.416966,0.001,0.0001
-0.211045,-0.389712,-0.634359,0.00521163,-0.120043,0.435544,0.001,0.0001
-0.175021,-0.418684,-0.628514,0.0615451,-0.0822681,0.386058,0.001,0.0001
-0.0502224,-0.388773,-0.479239,0.125847,-0.0439212,0.348703,0.001,0.0001
