rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
0.618622,0.178596,-0.375717,0.0700853,0.150169,0.175689,0.001,0.0001
0.643107,0.288591,-0.321221,0.0669217,0.149676,0.302041,0.001,0.0001
0.562902,0.3899,-0.315999,0.0473721,0.136504,0.402804,0.001,0.0001
0.440586,0.39504,-0.360882,0.0319092,0.119061,0.470651,0.001,0.0001
0.283679,0.219438,-0.441969,0.0380353,0.0922133,0.509011,0.001,0.0001
0.164045,-0.0103177,-0.475838,0.06631,0.0706189,0.482442,0.001,0.0001
0.0459533,-0.145404,-0.473259,0.0717832,0.0764497,0.417981,0.001,0.0001
-0.0810815,0.112753,-0.4416,0.0533239,0.069225,0.28817,0.001,0.0001
-0.328216,0.61592,-0.356364,0.065744,0.0470896,0.155622,0.001,0.0001
-0.692402,0.857065,-0.383696,0.0567843,-0.0194916,0.0512691,0.001,0.0001
-1.0207,0.660262,-0.60847,0.0719413,-0.168355,-0.0828506,0.001,0.0001
-1.53571,-0.0694501,-1.14625,-0.027176,-0.262782,-0.271631,0.001,0.0001
-2.04223,-0.881717,-1.74891,-0.0766636,-0.300983,-0.536124,0.001,0.0001
-2.07554,-1.30028,-1.90216,0.0120359,-0.166517,-0.886852,0.001,0.0001
-1.62824,-1.00448,-1.37696,0.111255,0.0989819,-1.16309,0.001,0.0001
-0.885903,-0.182809,-0.286994,0.221442,0.202427,-1.23522,0.001,0.0001
-0.0430197,0.660563,0.909244,0.236567,0.148444,-1.0595,0.001,0.0001
0.59095,0.975631,1.61621,0.0806458,0.0416894,-0.711993,0.001,0.0001
0.827754,0.802718,1.75245,-0.130463,-0.0900261,-0.338462,0.001,0.0001
0.797697,0.511155,1.48206,-0.291609,-0.21038,-0.061156,0.001,0.0001
0.709759,0.294239,0.896047,-0.386409,-0.279588,0.118045,0.001,0.0001
0.558124,0.189543,0.235091,-0.386087,-0.289156,0.249714,0.001,0.0001
0.350917,0.20934,-0.274167,-0.317215,-0.237829,0.350398,0.001,0.0001
0.117328,0.266485,-0.500886,-0.228628,-0.137748,0.425594,0.001,0.0001
0.00125343,0.312323,-0.487412,-0.146538,-0.0401444,0.445149,0.001,0.0001
0.0479028,0.266199,-0.344483,-0.0835024,0.0196126,0.439224,0.001,0.0001
0.196518,0.219641,-0.166855,-0.0439176,0.0495816,0.424674,0.001,0.0001
0.303488,0.156788,-0.00520372,-0.0234291,0.0710389,0.438285,0.001,0.0001
0.293159,0.163519,0.124096,-0.0172455,0.069037,0.473756,0.001,0.0001
0.157583,0.161213,0.215387,-0.0190994,0.0618658,0.502444,0.001,0.0001
0.0119487,0.153065,0.324067,-0.0138698,0.0606685,0.49879,0.001,0.0001
-0.0684488,0.0805482,0.462699,-0.000569493,0.0684545,0.46222,0.001,0.0001
-0.0243728,0.0144939,0.578425,-0.0104484,0.0562199,0.391683,0.001,0.0001
0.0110219,-0.142067,0.658748,-0.0174442,0.0469774,0.345681,0.001,0.0001
-0.0584312,-0.476447,0.688744,-0.0355925,0.0388027,0.315791,0.001,0.0001
-0.200225,-0.886041,0.596332,-0.0494267,-0.00073871,0.243969,0.001,0.0001
-0.20957,-1.06645,0.428426,-0.0314237,-0.0449721,0.0889578,0.001,0.0001
-0.00420062,-0.904649,0.344075,-0.00910661,-0.0227839,-0.096758,0.001,0.0001
0.307938,-0.437075,0.423979,-0.00378166,0.0543771,-0.240835,0.001,0.0001
0.552642,0.128547,0.609612,-0.015456,0.134488,-0.298596,0.001,0.0001
0.505613,0.335672,0.643752,-0.0386679,0.13262,-0.26494,0.001,0.0001
0.21474,-0.03786,0.433279,-0.0374859,0.0430079,-0.228301,0.001,0.0001
-0.0499025,-0.570173,0.137799,-0.0390792,-0.0118675,-0.296257,0.001,0.0001
-0.145299,-0.852567,0.0364231,-0.0128265,0.0226339,-0.447531,0.001,0.0001
-0.0886418,-0.901167,0.0935593,0.0125615,0.0748836,-0.595136,0.001,0.0001
-0.100687,-0.998898,0.115532,0.0116669,0.0866615,-0.645595,0.001,0.0001
-0.247005,-1.05851,0.0312793,-0.0317028,0.0627704,-0.6488,0.001,0.0001
-0.369714,-0.796484,-0.123303,-0.0892528,0.0381169,-0.661668,0.001,0.0001
-0.366215,-0.165023,-0.25868,-0.098227,0.0211511,-0.640133,0.001,0.0001
-0.274017,0.536619,-0.239156,-0.0537544,0.0170494,-0.51479,0.001,0.0001
-0.234028,0.959532,-0.0869945,-0.00711471,0.015635,-0.281056,0.001,0.0001
