attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
0.18751,0.324785,-0.0308086,-0.210401,-1.0167,-1.03543,-0.24312,0.0764593,0.113709
0.164517,0.309687,-0.065006,-0.357044,-1.10218,-1.27063,-0.242014,0.0634126,-0.0333163
0.152639,0.298721,-0.0913032,-0.322273,-0.852608,-1.37927,-0.24712,0.0921804,-0.131662
0.147136,0.289021,-0.118794,-0.249834,-0.493962,-1.35819,-0.215903,0.104609,-0.165557
0.147037,0.280845,-0.145036,-0.198121,-0.290296,-1.25109,-0.182592,0.11045,-0.127198
0.148038,0.274192,-0.168809,-0.122642,-0.286219,-1.11847,-0.149144,0.0893421,-0.0676448
0.146959,0.269648,-0.190445,-0.0116299,-0.414576,-1.0322,-0.151133,0.0628859,-0.00949174
0.143744,0.267884,-0.211407,0.120781,-0.45006,-1.00309,-0.177905,0.0380982,0.0221214
0.140089,0.267971,-0.232189,0.14895,-0.466716,-0.997492,-0.19135,0.0272571,0.0886676
0.13701,0.267988,-0.25367,0.138013,-0.371495,-1.07143,-0.192406,-0.00661677,0.127999
0.137825,0.267218,-0.276876,0.0674748,-0.178625,-1.1676,-0.201315,-0.0226486,0.154689
0.140918,0.263433,-0.30162,-0.126762,-0.164336,-1.25325,-0.178118,-0.0337622,0.216704
0.144086,0.255661,-0.326881,-0.29685,-0.162065,-1.28555,-0.124242,-0.0462024,0.223691
0.146766,0.245096,-0.352288,-0.391587,-0.212731,-1.30821,-0.0852592,-0.0449483,0.201323
0.147839,0.232855,-0.37755,-0.458722,-0.276022,-1.30047,-0.0383302,-0.0526912,0.165996
0.147118,0.219759,-0.40188,-0.481021,-0.340665,-1.2342,0.015492,-0.0591659,0.114776
0.144753,0.20774,-0.424027,-0.375764,-0.35532,-1.0743,0.0799228,-0.0569656,0.0137373
0.141894,0.199506,-0.442887,-0.1791,-0.292537,-0.874956,0.110914,-0.0455126,-0.0716937
0.141046,0.195478,-0.45842,-0.00948573,-0.0657246,-0.708579,0.126518,-0.0616541,-0.115548
0.145242,0.19425,-0.472003,0.0479985,0.196252,-0.64916,0.111637,-0.101448,-0.128
0.151775,0.192369,-0.485045,-0.0702381,0.159367,-0.656381,0.100909,-0.114601,-0.0857294
0.15525,0.18741,-0.498185,-0.224321,-0.0657892,-0.710854,0.124097,-0.136851,-0.0884084
0.154306,0.179651,-0.512483,-0.329935,-0.251462,-0.805463,0.142556,-0.142282,-0.15167
0.152237,0.170401,-0.528038,-0.354503,-0.187978,-0.840609,0.147299,-0.119714,-0.236773
0.153227,0.161649,-0.543232,-0.254067,0.0743789,-0.760775,0.170406,-0.0830272,-0.294559
0.160799,0.157067,-0.556308,0.0121238,0.463511,-0.574715,0.193823,-0.0497856,-0.306499
0.173743,0.158254,-0.565664,0.243262,0.657882,-0.315075,0.21137,-0.016829,-0.17783
0.188102,0.163881,-0.570258,0.379489,0.682507,-0.0440599,0.224279,-0.0140514,-0.0100951
0.20079,0.172034,-0.570695,0.411597,0.556951,0.147575,0.201099,-0.0189078,0.120337
0.208452,0.180339,-0.56785,0.324486,0.240275,0.289618,0.197869,-0.0220378,0.196022
0.207634,0.185958,-0.561993,0.0906423,-0.237814,0.392111,0.191635,-0.0281096,0.213757
0.196189,0.186633,-0.553526,-0.190475,-0.733707,0.425952,0.136394,-0.0177108,0.140557
0.17699,0.182466,-0.54442,-0.354531,-0.976438,0.370848,0.0392886,0.0178658,-0.044979
0.155822,0.177401,-0.536582,-0.213076,-0.947892,0.309299,-0.0141758,0.0497324,-0.259401
0.139551,0.177779,-0.530324,0.166541,-0.531871,0.327458,-0.0391736,0.102702,-0.421798
0.133091,0.185101,-0.523353,0.437365,0.0135773,0.468397,-0.0520016,0.163843,-0.400668
0.135773,0.196039,-0.513542,0.488239,0.391298,0.625295,-0.0609102,0.177589,-0.221525
0.142572,0.207003,-0.50164,0.429614,0.491453,0.667492,-0.0981321,0.152961,-0.028837
0.148993,0.216586,-0.489833,0.356477,0.37791,0.608893,-0.161042,0.129921,0.0957605
0.152045,0.224845,-0.479525,0.316854,0.132481,0.509812,-0.196109,0.12127,0.167226
0.149891,0.232271,-0.471527,0.300622,-0.16989,0.368789,-0.20187,0.116311,0.193222
0.142636,0.238592,-0.466464,0.235508,-0.428721,0.20892,-0.19202,0.113532,0.212308
0.131865,0.242137,-0.463961,0.0820772,-0.570946,0.0913977,-0.170738,0.12459,0.21597
0.119967,0.242755,-0.462902,-0.0256229,-0.594242,0.0192362,-0.145117,0.143393,0.167453
0.107562,0.241415,-0.463322,-0.0974142,-0.656986,-0.0861146,-0.13833,0.14963,0.131618
0.0950235,0.238892,-0.466278,-0.117623,-0.656796,-0.23315,-0.119255,0.128884,0.101418
0.0841478,0.23629,-0.472564,-0.0854785,-0.571079,-0.393166,-0.0932487,0.124646,0.0788501
0.0760341,0.23439,-0.481686,-0.0357196,-0.434189,-0.497947,-0.0455329,0.132793,0.0805942
0.0712625,0.23346,-0.492165,0.00617179,-0.292605,-0.52129,0.0115705,0.143973,0.117802
0.0687435,0.233058,-0.502538,0.0149984,-0.188638,-0.489319,0.0548412,0.141324,0.176218
0.0680899,0.232606,-0.512336,-0.00186991,-0.11484,-0.479443,0.060031,0.122375,0.239048
0.0684082,0.231706,-0.522359,-0.0230163,-0.0807099,-0.506581,0.0544436,0.0919426,0.298041
0.0684082,0.231706,-0.522359,-0.0230163,-0.0807099,-0.506581,0.0544436,0.0919426,0.298041
0.0695155,0.230195,-0.53316,-0.0658091,-0.0774206,-0.558526,0.0472103,0.0664397,0.348742
0.0697845,0.227294,-0.544996,-0.142931,-0.150192,-0.616617,0.0479713,0.0447698,0.392349
0.0694883,0.222712,-0.557669,-0.234779,-0.174241,-0.647169,0.0661021,0.0176286,0.393542
0.0679593,0.216074,-0.570595,-0.337468,-0.259946,-0.650076,0.0892049,0.000926122,0.390904
0.0653763,0.208574,-0.583062,-0.316836,-0.239028,-0.623464,0.113943,-0.026486,0.317286
0.0631826,0.201976,-0.595198,-0.276057,-0.239122,-0.609191,0.101092,-0.0318778,0.261607
0.0605711,0.195577,-0.607141,-0.297994,-0.262419,-0.599083,0.114952,-0.0606265,0.239986
0.0570677,0.188923,-0.618224,-0.284036,-0.276688,-0.50911,0.140237,-0.068257,0.194704
0.0542437,0.183754,-0.626499,-0.185095,-0.152998,-0.325141,0.16186,-0.0612209,0.104048
0.052787,0.180744,-0.630993,-0.0929028,-0.0695106,-0.136706,0.156914,-0.0808126,0.0197393
0.0515158,0.179016,-0.632814,-0.103572,-0.151672,-0.0810571,0.112965,-0.131036,-0.062452
0.0454266,0.175146,-0.635114,-0.273221,-0.540945,-0.187875,0.0472638,-0.190006,-0.161395
0.0311678,0.168771,-0.641018,-0.313341,-0.950008,-0.432333,0.0164144,-0.261732,-0.352913
0.0129023,0.162144,-0.65149,-0.373222,-1.01515,-0.580353,-0.0108101,-0.198826,-0.550781
-0.00402084,0.151531,-0.662635,-0.71622,-0.806761,-0.503595,0.00113665,-0.0866581,-0.641533
-0.0145617,0.133409,-0.671461,-1.08937,-0.370179,-0.338533,-0.0227081,-0.0594302,-0.74863
