attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
0.140256,0.255928,-0.0180754,-0.155355,0.170626,-0.0037616,0.0133929,-0.0132449,-0.0138727
0.139741,0.253413,-0.0162428,-0.103641,-0.179229,0.128642,0.077488,0.00678256,0.045311
0.132771,0.252687,-0.013694,-0.0224841,-0.416488,0.0728205,0.0333975,-0.0120019,0.0304011
0.124814,0.252052,-0.0135324,-0.0765816,-0.361015,-0.0583399,-0.0115328,-0.0167365,0.00708807
0.119095,0.248447,-0.0149123,-0.267761,-0.244775,-0.104987,0.0074844,-0.0206115,0.0138365
0.116077,0.242061,-0.0160416,-0.321458,-0.0897084,-0.0691091,0.0392017,-0.0239826,-0.0183991
0.114872,0.23683,-0.0162707,-0.173306,-0.0458986,-0.0190298,0.0578303,-0.0150726,-0.0470305
0.114474,0.235492,-0.016425,0.025142,-0.0126229,-0.0116843,0.041181,-0.00871317,-0.0478349
0.114286,0.236596,-0.0169828,0.0648601,-0.0180833,-0.0320845,0.0338387,-0.00432909,0.0206551
0.114722,0.237228,-0.0178301,-0.0166461,0.0342269,-0.040608,0.0282769,0.00280094,0.0895358
0.116187,0.235481,-0.018606,-0.148168,0.0834159,-0.0545333,0.0113119,0.0178872,0.122676
0.118289,0.231611,-0.0191663,-0.21024,0.0986901,-0.0343575,0.0257022,0.0140455,0.122182
0.119318,0.227725,-0.0190978,-0.168761,-0.00792676,-0.00924087,0.0350849,0.0109941,0.119356
0.117937,0.224783,-0.0187332,-0.14398,-0.130487,0.0151827,0.0463834,0.00411424,0.121269
0.113915,0.221468,-0.0177201,-0.210564,-0.239628,0.0453648,0.0492178,0.0016143,0.133529
0.108032,0.216164,-0.0161522,-0.343907,-0.323422,0.0424032,0.0382721,0.00040327,0.131708
0.100851,0.208261,-0.0146158,-0.448635,-0.345932,0.0279605,0.0308591,-0.0122353,0.0823378
0.0939994,0.199241,-0.0130891,-0.454034,-0.307707,0.0285864,0.0145021,-0.0104337,0.00749075
0.0881192,0.190813,-0.0118838,-0.397156,-0.263676,0.010677,0.00287121,-0.0220586,-0.0433825
0.0831994,0.183673,-0.011091,-0.329318,-0.218843,0.0161226,0.0188345,-0.0374968,-0.0627476
0.0790291,0.177775,-0.00970595,-0.274685,-0.172837,0.0717516,0.0334423,-0.040079,-0.0641357
0.0754355,0.17279,-0.0077086,-0.239247,-0.144564,0.0750999,0.013893,-0.0558366,-0.0598832
0.0734023,0.168425,-0.00616971,-0.210486,-0.0279904,0.0487584,-0.0119044,-0.0805391,-0.0776414
0.073299,0.164309,-0.00499127,-0.212809,0.0150407,0.0424107,-0.0266843,-0.0797005,-0.0611918
0.0729705,0.16003,-0.00378967,-0.223928,-0.0447752,0.0436506,-0.0246415,-0.0881645,-0.0416346
0.0713081,0.155378,-0.00283265,-0.252451,-0.0833392,0.00983703,-0.0435339,-0.0966503,-0.0466163
0.0700467,0.149758,-0.00250713,-0.323999,-0.0338486,-0.0172616,-0.0642164,-0.0999768,-0.0610725
0.0704448,0.142834,-0.0024317,-0.35195,0.0797054,-0.01946,-0.0709058,-0.110153,-0.0733226
0.0730214,0.136611,-0.00232415,-0.254198,0.171126,-0.0133762,-0.0754201,-0.124372,-0.0778902
0.0765392,0.133048,-0.00220132,-0.107758,0.172281,-0.00261072,-0.0715926,-0.136753,-0.0358028
0.0799391,0.131998,-0.00209878,-0.0059026,0.175518,0.00622911,-0.0647551,-0.157722,0.0218419
0.0828544,0.132436,-0.00173512,0.0331669,0.112729,0.0322248,-0.0514411,-0.16214,0.0796243
0.0843246,0.133417,-0.00126539,0.0396371,0.0607714,0.00878315,-0.0578415,-0.164982,0.110272
0.0850956,0.133635,-0.00182741,-0.039456,0.00958484,-0.0657725,-0.0750799,-0.166963,0.134974
0.0849945,0.131301,-0.00370313,-0.186036,-0.0347027,-0.13231,-0.058893,-0.165401,0.149358
0.0843519,0.126579,-0.00637726,-0.263296,-0.0490921,-0.16745,-0.0408075,-0.154246,0.113518
0.0843739,0.121787,-0.0092023,-0.192123,0.0397947,-0.150843,-0.0304728,-0.122685,0.0406826
0.0866297,0.119717,-0.0115183,-0.017514,0.164754,-0.0964379,-0.0111645,-0.103118,-0.00158811
0.0910203,0.121431,-0.0129467,0.163195,0.262567,-0.0330946,-0.00590529,-0.0866764,0.0129414
