rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
0.0143392,0.238904,-1.27296,-0.0547665,-0.0453468,0.404422,0.001,0.0001
0.052406,0.473792,-1.33001,-0.00978874,-0.031436,0.386071,0.001,0.0001
0.219567,0.608631,-1.25813,0.0378454,-0.0296921,0.374589,0.001,0.0001
0.303842,0.596735,-1.14994,0.0912815,-0.0432084,0.344002,0.001,0.0001
0.0875842,0.47706,-0.978044,0.140806,-0.122311,0.267759,0.001,0.0001
-0.433105,0.427438,-0.815862,0.144124,-0.166361,0.104532,0.001,0.0001
-0.858861,0.657263,-0.71408,0.113225,-0.14346,-0.068976,0.001,0.0001
-0.673517,0.976887,-0.58161,0.0704142,-0.00401017,-0.296385,0.001,0.0001
0.225629,1.1989,-0.164675,0.0559316,0.0952742,-0.425973,0.001,0.0001
1.34776,0.939276,0.630768,0.0293121,0.0682663,-0.430556,0.001,0.0001
2.17137,0.110767,1.03324,-0.0638333,0.0640481,-0.358199,0.001,0.0001
2.12858,-0.735318,0.638321,-0.130785,0.0920153,-0.267768,0.001,0.0001
1.58665,-0.956547,-0.132254,-0.147077,0.168768,-0.131198,0.001,0.0001
0.956225,-0.32189,-0.514366,-0.122283,0.215366,0.00503719,0.001,0.0001
0.27518,0.170354,-0.258067,-0.0996269,0.118915,-0.0182532,0.001,0.0001
-0.515781,-0.324566,-0.0809906,-0.123511,0.141513,-0.203954,0.001,0.0001
-0.991624,-0.513691,-0.27314,-0.157099,0.270237,-0.20894,0.001,0.0001
-0.755111,0.10207,-0.337694,-0.108209,0.287885,-0.0698858,0.001,0.0001
-0.200383,0.499432,-0.0678563,-0.0221985,0.195791,0.0391232,0.001,0.0001
-0.0132365,0.216116,0.272783,0.0336935,0.0853392,0.127121,0.001,0.0001
-0.178728,-0.454729,0.519393,0.0337637,-0.0280482,0.200583,0.001,0.0001
-0.459195,-0.999175,0.490515,-0.00326443,-0.044383,0.265792,0.001,0.0001
-0.729971,-1.14056,0.301298,-0.022081,-0.0683085,0.281106,0.001,0.0001
-0.842656,-1.06625,0.126607,-0.0419676,-0.049668,0.229511,0.001,0.0001
-0.597174,-0.861457,0.0373318,-0.0743739,0.0177055,0.167047,0.001,0.0001
-0.073099,-0.651875,-0.0434295,-0.0818421,0.0733134,0.118146,0.001,0.0001
0.425294,-0.562178,-0.168896,-0.0615917,0.0953775,0.106152,0.001,0.0001
0.683108,-0.655036,-0.27773,-0.0398761,0.0986061,0.104531,0.001,0.0001
0.719973,-0.710961,-0.400435,-0.0229469,0.126345,0.143408,0.001,0.0001
0.495816,-0.584494,-0.445933,-0.00768381,0.126108,0.157271,0.001,0.0001
0.203282,-0.305179,-0.445496,-0.00178941,0.123457,0.131677,0.001,0.0001
0.131586,0.0513995,-0.458049,0.00118586,0.0891592,0.108573,0.001,0.0001
0.135493,0.199397,-0.534521,0.0604792,-0.0204321,0.0617993,0.001,0.0001
-0.103967,0.0562879,-0.687761,0.111444,-0.106525,-0.0109755,0.001,0.0001
-0.419718,-0.162015,-0.840479,0.119142,-0.0874903,-0.0608366,0.001,0.0001
-0.550516,-0.0900562,-0.770736,0.134701,-0.0610046,-0.0614148,0.001,0.0001
-0.521446,0.301005,-0.257619,0.197312,-0.24451,-0.016622,0.001,0.0001
-0.851864,-0.0258741,0.0984427,0.243672,-0.405325,-0.145655,0.001,0.0001
-1.90478,-0.753227,-0.145718,0.098753,-0.190158,-0.306312,0.001,0.0001
-2.71852,-0.687033,-0.237804,-0.0583905,-0.112298,-0.439348,0.001,0.0001
-1.91694,0.0619708,-0.0509248,-0.0754268,-0.0113173,-0.551924,0.001,0.0001
-0.519478,0.399884,0.327197,-0.0432883,0.00237647,-0.565129,0.001,0.0001
0.723685,0.0348627,0.617801,-0.0486317,-0.0759108,-0.402247,0.001,0.0001
1.32705,-0.485555,0.547203,-0.0935279,-0.084679,-0.192804,0.001,0.0001
1.43853,-0.646257,0.294635,-0.154449,-0.108218,0.070529,0.001,0.0001
