rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude
-0.467434,-0.344417,-0.649191,0.00179301,0.0685956,-0.124328,0
-0.249659,-0.181397,-0.510382,-0.0369399,0.1062,-0.165042,0
-0.0391451,-0.178798,-0.234915,-0.012655,0.115075,-0.128718,0
0.102058,-0.215461,0.0379104,0.00885186,0.0773893,-0.0624744,0
0.172455,-0.163183,0.174447,-0.0100143,0.0615047,0.0293595,0
0.153789,-0.14305,0.216414,-0.0209699,0.0397756,0.101639,0
0.115998,-0.193649,0.20304,-0.0216816,0.0203573,0.122393,0
0.132738,-0.296292,0.144594,-0.0276562,0.0365963,0.112395,0
0.193269,-0.293954,0.079899,-0.0309276,0.0620389,0.100294,0
0.280233,-0.189832,0.0165639,-0.0508923,0.0802767,0.100169,0
0.387802,-0.147823,-0.0545713,-0.0511257,0.0894496,0.113507,0
0.467958,-0.294623,-0.146722,-0.0289119,0.0927071,0.12869,0
0.487987,-0.454846,-0.189083,-0.0257396,0.0915311,0.164344,0
0.468888,-0.578609,-0.220409,-0.036235,0.110131,0.214505,0
0.437177,-0.603698,-0.228719,-0.0496811,0.112795,0.274176,0
0.489041,-0.517138,-0.274718,-0.0849912,0.128721,0.3113,0
0.61674,-0.40346,-0.379046,-0.110799,0.142862,0.373609,0
0.695301,-0.401405,-0.510935,-0.101482,0.130633,0.412646,0
0.661873,-0.400783,-0.590119,-0.0897661,0.101934,0.436702,0
0.456092,-0.564905,-0.635045,-0.0611132,0.0854237,0.417253,0
0.181081,-0.751254,-0.62753,-0.0520255,0.0668872,0.337236,0
0.121046,-0.751927,-0.598452,-0.0805547,0.0781834,0.210676,0
0.367941,-0.219231,-0.534224,-0.074583,0.0309866,0.12653,0
0.449226,0.2546,-0.433501,0.0147756,-0.123646,0.0202945,0
-0.168962,0.126605,-0.554671,0.0750611,-0.1862,-0.214576,0
-1.06695,0.0755655,-0.785419,0.0444417,-0.170799,-0.326361,0
-1.67152,0.34522,-0.886884,-0.0215677,-0.0443166,-0.443811,0
-1.66332,0.978499,-0.446749,0.00318277,-0.0490481,-0.501177,0
-1.43634,0.840152,0.140333,0.117565,-0.129137,-0.628669,0
-1.07519,0.113095,0.362931,0.147648,-0.0458422,-0.670708,0
-0.551769,-0.351564,0.460913,0.082765,-0.0820673,-0.553563,0
-0.236006,-0.386828,0.475248,0.0299763,-0.0878979,-0.387575,0
-0.214962,-0.252212,0.535143,-0.0239205,-0.113394,-0.241962,0
-0.34662,-0.00670688,0.539301,-0.0720011,-0.0980326,-0.113485,0
-0.346536,0.159406,0.448786,-0.0983129,-0.104125,-0.010173,0
-0.258362,0.188281,0.251577,-0.112201,-0.0947425,0.0537521,0
