rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
0.0414536,0.947011,0.699927,0.319588,0.0384007,-0.0186207,0.001,0.0001
-0.277194,0.267494,0.994834,0.265448,0.0644655,-0.0176987,0.001,0.0001
-0.311375,-0.330157,1.12776,0.174466,0.101652,0.048969,0.001,0.0001
-0.208858,-0.666775,1.10479,0.116114,0.123959,0.170601,0.001,0.0001
-0.0757797,-0.700094,1.00349,0.0816149,0.130592,0.288126,0.001,0.0001
0.0501592,-0.541817,0.910177,0.055699,0.123303,0.374779,0.001,0.0001
0.12174,-0.382359,0.890335,0.0430923,0.105898,0.423208,0.001,0.0001
0.0891163,-0.286761,0.948696,0.0240732,0.0713466,0.448642,0.001,0.0001
-0.0671393,-0.126484,1.04712,-0.0114916,0.0399725,0.461925,0.001,0.0001
-0.294439,0.202466,1.13815,-0.0592839,0.00462204,0.442854,0.001,0.0001
-0.482659,0.526639,1.16787,-0.111199,-0.0291755,0.377873,0.001,0.0001
-0.575961,0.579321,1.19126,-0.126203,-0.0410839,0.264603,0.001,0.0001
-0.632156,0.343962,1.18891,-0.138947,-0.0467678,0.155298,0.001,0.0001
-0.693837,0.257062,1.07727,-0.201208,-0.0744501,0.0531977,0.001,0.0001
-0.694759,0.296393,0.811533,-0.29098,-0.111269,-0.065097,0.001,0.0001
-0.609681,0.317904,0.460938,-0.357101,-0.132742,-0.186742,0.001,0.0001
-0.463651,0.332668,0.0916269,-0.414154,-0.167533,-0.330368,0.001,0.0001
-0.340731,0.150201,-0.163859,-0.381866,-0.192508,-0.443849,0.001,0.0001
-0.376798,0.0314251,-0.319363,-0.328397,-0.239657,-0.525458,0.001,0.0001
-0.489907,0.217645,-0.406422,-0.288964,-0.289121,-0.593217,0.001,0.0001
-0.417009,0.393537,-0.394935,-0.277869,-0.314796,-0.685711,0.001,0.0001
-0.139347,0.122352,-0.345106,-0.251612,-0.298165,-0.753967,0.001,0.0001
0.18614,-0.483485,-0.420252,-0.231002,-0.235289,-0.703186,0.001,0.0001
0.378802,-0.895981,-0.682089,-0.226787,-0.166914,-0.505495,0.001,0.0001
0.474711,-0.81573,-0.993979,-0.218289,-0.105559,-0.290208,0.001,0.0001
0.667464,-0.539629,-1.27687,-0.203378,-0.074256,-0.148259,0.001,0.0001
0.986737,-0.461011,-1.49377,-0.167766,-0.0424617,-0.033241,0.001,0.0001
1.29734,-0.496108,-1.64342,-0.139501,-0.00102061,0.0781134,0.001,0.0001
1.41533,-0.421595,-1.75162,-0.132891,0.0399146,0.180833,0.001,0.0001
1.28831,-0.142576,-1.832,-0.156596,0.0524459,0.241039,0.001,0.0001
1.00417,0.229843,-1.87023,-0.189052,0.062732,0.246152,0.001,0.0001
0.720853,0.535405,-1.83058,-0.209665,0.0841977,0.173593,0.001,0.0001
0.547079,0.738235,-1.68581,-0.172005,0.120456,0.0273104,0.001,0.0001
0.604738,0.606593,-1.55354,-0.15419,0.13606,-0.130489,0.001,0.0001
0.885253,0.274523,-1.50043,-0.164262,0.187969,-0.212155,0.001,0.0001
1.22233,-0.07923,-1.57719,-0.205606,0.259693,-0.175405,0.001,0.0001
1.4203,-0.343888,-1.77024,-0.231845,0.314623,-0.0491796,0.001,0.0001
1.40379,-0.480163,-1.90434,-0.19943,0.343127,0.092773,0.001,0.0001
1.22117,-0.49878,-1.89821,-0.141455,0.319699,0.191909,0.001,0.0001
0.984469,-0.392034,-1.73156,-0.100937,0.271012,0.235876,0.001,0.0001
0.826833,-0.227116,-1.38938,-0.0590256,0.247282,0.234578,0.001,0.0001
0.748926,-0.224869,-1.05351,-0.0505219,0.237401,0.223674,0.001,0.0001
0.687804,-0.308187,-0.839543,-0.0571916,0.241766,0.208609,0.001,0.0001
0.572481,-0.535667,-0.708212,-0.0376695,0.241858,0.195975,0.001,0.0001
0.358637,-0.879817,-0.562745,0.00391042,0.204221,0.179717,0.001,0.0001
0.0616865,-1.25929,-0.323257,0.0557749,0.139983,0.144482,0.001,0.0001
-0.239019,-1.46486,-0.00824278,0.107655,0.0733598,0.113604,0.001,0.0001
-0.461108,-1.25171,0.321851,0.1749,0.0388942,0.0828059,0.001,0.0001
-0.565098,-0.90487,0.651597,0.250279,0.021261,0.0218664,0.001,0.0001
-0.587455,-0.598097,0.960971,0.281645,0.00777167,-0.0478659,0.001,0.0001
-0.536016,-0.336919,1.11333,0.244834,-0.0273148,-0.136971,0.001,0.0001
-0.536016,-0.336919,1.11333,0.244834,-0.0273148,-0.136971,0.0369873,-0.000442505
-0.445703,-0.384306,1.1588,0.238517,-0.0640055,-0.185722,0.0369873,-0.000442505
-0.42828,-0.371886,1.15852,0.244386,-0.0466931,-0.169994,0.0369873,-0.000442505
-0.574746,-0.238262,1.23905,0.278101,-0.018947,-0.138046,0.0369873,-0.000442505
-0.891694,-0.0347641,1.41743,0.289998,-0.0145873,-0.146354,0.0369873,-0.000442505
-1.2184,0.0726218,1.5981,0.248072,0.0027293,-0.204093,0.0369873,-0.000442505
-1.30054,0.110514,1.55908,0.148684,0.03927,-0.281948,0.0369873,-0.000442505
-1.0166,0.141463,1.22571,0.041151,0.079938,-0.335203,0.0369873,-0.000442505
-0.504218,0.342111,0.684627,-0.0208916,0.128104,-0.320325,0.0369873,-0.000442505
0.112041,0.635097,0.0674263,-0.0107252,0.160661,-0.260543,0.0369873,-0.000442505
0.6773,0.757741,-0.428359,0.0582321,0.145619,-0.182508,0.0369873,-0.000442505
1.01096,0.754302,-0.588019,0.156345,0.113075,-0.0786397,0.0369873,-0.000442505
1.03057,0.725874,-0.415684,0.228063,0.0719199,0.0366518,0.0369873,-0.000442505
0.815203,0.682191,-0.05082,0.242627,0.0615273,0.139881,0.0369873,-0.000442505
0.52309,0.634953,0.337787,0.215109,0.0832125,0.227722,0.0369873,-0.000442505
0.265086,0.607017,0.591536,0.149509,0.119612,0.293192,0.0369873,-0.000442505
0.0837562,0.530448,0.69383,0.0827374,0.149144,0.329319,0.0369873,-0.000442505
-0.0161667,0.399217,0.749908,0.0481859,0.166201,0.356372,0.0369873,-0.000442505
-0.0846679,0.275278,0.839492,0.01604,0.158789,0.376321,0.0369873,-0.000442505
-0.181577,0.233292,0.955093,-0.0260291,0.153636,0.400677,0.0369873,-0.000442505
-0.32685,0.232731,1.05048,-0.0692569,0.154841,0.412288,0.0369873,-0.000442505
-0.518442,0.157985,1.06215,-0.0948943,0.16518,0.416023,0.0369873,-0.000442505
-0.728324,0.103253,0.986914,-0.129861,0.16821,0.40046,0.0369873,-0.000442505
-0.885643,0.197923,0.870818,-0.160613,0.154153,0.352852,0.0369873,-0.000442505
-0.923307,0.256365,0.735821,-0.200464,0.106525,0.270578,0.0369873,-0.000442505
-0.882166,0.160595,0.605346,-0.24556,0.049033,0.170131,0.0369873,-0.000442505
-0.838939,-0.0366637,0.437472,-0.296024,-0.0104519,0.0745836,0.0369873,-0.000442505
-0.865295,-0.228623,0.215955,-0.329939,-0.0743542,-0.0116388,0.0369873,-0.000442505
-0.906614,-0.196373,-0.00980763,-0.35649,-0.13976,-0.124827,0.0369873,-0.000442505
-0.802157,-0.181001,-0.175082,-0.325691,-0.218774,-0.281309,0.0369873,-0.000442505
-0.636937,-0.44142,-0.222588,-0.297785,-0.321452,-0.424575,0.0369873,-0.000442505
-0.631075,-0.410254,-0.1395,-0.288969,-0.396555,-0.498221,0.0369873,-0.000442505
-0.747514,0.114923,0.128909,-0.281765,-0.43475,-0.53833,0.0369873,-0.000442505
-0.635955,0.694368,0.435856,-0.229068,-0.403756,-0.647026,0.0369873,-0.000442505
-0.272432,0.837732,0.54096,-0.191557,-0.294662,-0.741296,0.0369873,-0.000442505
0.208405,0.475319,0.361878,-0.194094,-0.168504,-0.728716,0.0369873,-0.000442505
0.644984,-0.388235,-0.124411,-0.200476,-0.0730292,-0.575515,0.0369873,-0.000442505
0.84022,-1.28637,-0.798106,-0.219657,-0.0259246,-0.323009,0.0369873,-0.000442505
0.788823,-1.43412,-1.39572,-0.199183,-0.0268249,-0.0997683,0.0369873,-0.000442505
0.718244,-0.899481,-1.81606,-0.133046,-0.0784563,-0.00163341,0.0369873,-0.000442505
0.819949,-0.305519,-1.85017,-0.0432068,-0.116413,-0.0188671,0.0369873,-0.000442505
1.06901,0.227346,-1.54616,0.0198915,-0.126369,-0.0825981,0.0369873,-0.000442505
1.29452,0.664682,-1.13695,0.068267,-0.0841694,-0.112714,0.0369873,-0.000442505
1.40444,0.868053,-0.82501,0.0572501,0.00581464,-0.117025,0.0369873,-0.000442505
1.44228,0.731442,-0.672973,0.0225832,0.103643,-0.0928676,0.0369873,-0.000442505
1.45053,0.37308,-0.705663,-0.0326985,0.205571,-0.0198589,0.0369873,-0.000442505
1.40605,0.0455245,-0.895964,-0.082439,0.292881,0.087626,0.0369873,-0.000442505
1.32718,-0.122616,-1.19654,-0.125551,0.349144,0.190471,0.0369873,-0.000442505
1.26396,-0.0494529,-1.52244,-0.136984,0.381926,0.256266,0.0369873,-0.000442505
1.26121,0.135461,-1.76225,-0.123657,0.381149,0.278334,0.0369873,-0.000442505
1.28029,0.310893,-1.8225,-0.104004,0.36797,0.276286,0.0369873,-0.000442505
1.25025,0.513537,-1.7173,-0.102445,0.348148,0.254582,0.0369873,-0.000442505
1.25025,0.513537,-1.7173,-0.102445,0.348148,0.254582,0.0370026,-0.000442505
1.15229,0.640494,-1.52303,-0.114587,0.32153,0.208963,0.0370026,-0.000442505
0.971109,0.527555,-1.28239,-0.118354,0.297941,0.156356,0.0370026,-0.000442505
0.685479,0.325146,-1.03283,-0.113642,0.271449,0.105763,0.0370026,-0.000442505
0.337658,0.120979,-0.804171,-0.124456,0.232453,0.0532668,0.0370026,-0.000442505
-0.0279116,-0.0105834,-0.529887,-0.113764,0.199129,-0.00411415,0.0370026,-0.000442505
-0.37786,-0.0761491,-0.191957,-0.0695333,0.172646,-0.0605927,0.0370026,-0.000442505
-0.628561,-0.157743,0.134012,-0.0385972,0.141626,-0.133325,0.0370026,-0.000442505
-0.820508,-0.602854,0.426464,-0.0336754,0.0888821,-0.192674,0.0370026,-0.000442505
-1.00552,-0.780989,0.657839,-0.0126233,0.0718706,-0.20225,0.0370026,-0.000442505
-1.09934,-0.628833,0.738681,0.00423034,0.0787512,-0.168878,0.0370026,-0.000442505
-1.02778,-0.21325,0.725434,0.0309852,0.0655834,-0.124249,0.0370026,-0.000442505
-0.773644,0.306463,0.685486,0.056146,0.0356696,-0.116236,0.0370026,-0.000442505
-0.403888,0.593845,0.601763,0.0632837,-9.61423e-05,-0.114881,0.0370026,-0.000442505
-0.0376885,0.434927,0.525743,0.0894129,0.00689265,-0.078984,0.0370026,-0.000442505
0.106026,-0.168736,0.470509,0.106798,0.0178321,0.00151634,0.0370026,-0.000442505
-0.104138,-0.707982,0.456785,0.104236,0.0359275,0.0999616,0.0370026,-0.000442505
-0.56441,-0.795323,0.404753,0.0852012,0.0533836,0.180583,0.0370026,-0.000442505
-1.00118,-0.556982,0.234061,0.0566192,0.0508624,0.212881,0.0370026,-0.000442505
-1.198,-0.196425,0.0704606,0.0828322,0.0644128,0.154295,0.0370026,-0.000442505
-1.15668,0.118928,-0.0820537,0.14114,0.0751173,0.0696982,0.0370026,-0.000442505
-0.938227,0.340005,-0.161075,0.185631,0.0519191,0.0111368,0.0370026,-0.000442505
-0.588358,0.357425,-0.121729,0.217847,0.0380892,-0.0126864,0.0370026,-0.000442505
-0.258794,0.0752242,-0.0512226,0.17295,0.0362839,0.0383121,0.0370026,-0.000442505
-0.139632,-0.226538,-0.00258828,0.0880881,0.0486465,0.146856,0.0370026,-0.000442505
-0.291216,-0.313459,-0.00504091,0.0279131,0.0668596,0.25157,0.0370026,-0.000442505
-0.606043,-0.270829,-0.0736077,-0.00747715,0.0571518,0.323484,0.0370026,-0.000442505
-0.90839,-0.109693,-0.099975,-0.0186009,0.0270716,0.325508,0.0370026,-0.000442505
-1.02252,0.1304,-0.00942292,-0.0134681,-0.0134477,0.255569,0.0370026,-0.000442505
-0.900584,0.333086,0.0895918,-0.0427546,-0.0502474,0.169426,0.0370026,-0.000442505
-0.634978,0.55598,0.132266,-0.114745,-0.0588699,0.0930294,0.0370026,-0.000442505
-0.426141,0.487744,0.0978594,-0.163506,-0.0538586,0.058515,0.0370026,-0.000442505
-0.412819,0.269895,-0.0119602,-0.211075,-0.0590934,0.031658,0.0370026,-0.000442505
-0.545622,0.0941752,-0.1512,-0.267874,-0.0854568,-0.00705785,0.0370026,-0.000442505
-0.67988,0.0112671,-0.260084,-0.317782,-0.121131,-0.0564715,0.0370026,-0.000442505
-0.729707,0.138213,-0.340138,-0.329646,-0.139398,-0.116784,0.0370026,-0.000442505
-0.664453,0.426306,-0.40506,-0.307177,-0.144534,-0.212467,0.0370026,-0.000442505
-0.527268,0.396811,-0.480258,-0.268168,-0.147359,-0.359244,0.0370026,-0.000442505
-0.443136,0.132075,-0.535015,-0.264187,-0.173691,-0.496743,0.0370026,-0.000442505
-0.403212,-0.0796035,-0.610517,-0.276058,-0.16864,-0.56378,0.0370026,-0.000442505
-0.324781,-0.264962,-0.72507,-0.280911,-0.156026,-0.581234,0.0370026,-0.000442505
-0.122442,-0.457797,-0.923243,-0.254234,-0.10048,-0.552825,0.0370026,-0.000442505
0.196186,-0.796163,-1.21684,-0.235247,-0.0488691,-0.459103,0.0370026,-0.000442505
0.460585,-1.0776,-1.50263,-0.228488,-0.00745428,-0.283205,0.0370026,-0.000442505
0.556974,-1.11214,-1.72986,-0.223088,0.0166238,-0.0922768,0.0370026,-0.000442505
0.542172,-1.00139,-1.9299,-0.228619,0.0342836,0.0623972,0.0370026,-0.000442505
0.475223,-0.680338,-2.12953,-0.248797,0.0481986,0.157518,0.0370026,-0.000442505
0.433847,-0.174278,-2.31656,-0.274325,0.0603323,0.187252,0.0370026,-0.000442505
0.448981,0.36856,-2.46759,-0.284686,0.0697678,0.158064,0.0370026,-0.000442505
0.528232,0.804463,-2.5695,-0.280556,0.0855413,0.0729781,0.0370026,-0.000442505
0.60432,1.06647,-2.61718,-0.240585,0.116496,-0.0461497,0.0370026,-0.000442505
0.60432,1.06647,-2.61718,-0.240585,0.116496,-0.0461497,0.0158539,-0.000175476
0.722814,1.16047,-2.6365,-0.211215,0.150815,-0.166106,0.0158539,-0.000175476
0.914602,0.889487,-2.63994,-0.194406,0.180086,-0.260052,0.0158539,-0.000175476
1.13771,0.304102,-2.67298,-0.202672,0.217337,-0.270012,0.0158539,-0.000175476
1.27819,-0.162218,-2.7773,-0.242905,0.261301,-0.16605,0.0158539,-0.000175476
1.31006,-0.357687,-2.90611,-0.273319,0.281668,-0.019933,0.0158539,-0.000175476
1.25907,-0.475806,-2.98133,-0.283113,0.273994,0.0988905,0.0158539,-0.000175476
1.11826,-0.528143,-2.97497,-0.274037,0.258121,0.190647,0.0158539,-0.000175476
0.894075,-0.454146,-2.89712,-0.267199,0.22334,0.241694,0.0158539,-0.000175476
0.672964,-0.316651,-2.75724,-0.268458,0.181299,0.250562,0.0158539,-0.000175476
0.494104,-0.198355,-2.53069,-0.252968,0.135828,0.207899,0.0158539,-0.000175476
0.378793,-0.185645,-2.19231,-0.243305,0.0847686,0.127426,0.0158539,-0.000175476
0.339466,-0.245094,-1.76764,-0.236744,0.0546668,0.0217717,0.0158539,-0.000175476
0.338601,-0.323907,-1.27883,-0.219299,0.0502045,-0.0848181,0.0158539,-0.000175476
0.322729,-0.376597,-0.814927,-0.212322,0.0811234,-0.165556,0.0158539,-0.000175476
0.255226,-0.529959,-0.506628,-0.242208,0.130653,-0.20611,0.0158539,-0.000175476
0.117571,-0.742768,-0.33106,-0.243632,0.173816,-0.22532,0.0158539,-0.000175476
-0.0699439,-0.939527,-0.201312,-0.192047,0.19533,-0.235779,0.0158539,-0.000175476
-0.214803,-1.24316,-0.0849921,-0.136739,0.186393,-0.252936,0.0158539,-0.000175476
-0.396222,-1.61055,0.0936437,-0.0521503,0.170206,-0.237567,0.0158539,-0.000175476
-0.66716,-1.78028,0.312993,0.0500773,0.159044,-0.184631,0.0158539,-0.000175476
-0.963543,-1.76406,0.571584,0.14448,0.145391,-0.123597,0.0158539,-0.000175476
-1.20905,-1.69013,0.799837,0.196712,0.123159,-0.0824775,0.0158539,-0.000175476
-1.34428,-1.66395,0.915468,0.198544,0.0847565,-0.0867584,0.0158539,-0.000175476
-1.31792,-1.66492,0.895597,0.208778,0.0594929,-0.102621,0.0158539,-0.000175476
-1.15195,-1.61602,0.73345,0.232767,0.0484076,-0.0863411,0.0158539,-0.000175476
-0.88991,-1.36321,0.457727,0.262552,0.0547321,-0.0515518,0.0158539,-0.000175476
-0.569887,-0.89986,0.117048,0.266023,0.0723042,-0.00462067,0.0158539,-0.000175476
-0.244633,-0.221214,-0.252674,0.260113,0.101613,0.00946438,0.0158539,-0.000175476
0.0286133,0.325284,-0.606048,0.26348,0.0934288,-0.00814205,0.0158539,-0.000175476
0.201675,0.559893,-0.850058,0.304492,0.0641779,-0.0204734,0.0158539,-0.000175476
0.250608,0.580415,-0.913149,0.353611,0.0116685,-0.0253428,0.0158539,-0.000175476
