rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
0.60094,0.947731,1.15023,-0.0409263,0.237307,0.423817,0.001,0.0001
0.433652,0.636486,1.06448,-0.0311598,0.219219,0.443014,0.001,0.0001
0.314008,0.122025,0.976258,-0.0249387,0.196627,0.414059,0.001,0.0001
0.293295,-0.488938,0.864763,-0.0321687,0.177627,0.341471,0.001,0.0001
0.229285,-0.95029,0.709166,-0.0354809,0.159128,0.248822,0.001,0.0001
0.123373,-0.912144,0.547193,-0.0367905,0.156372,0.120504,0.001,0.0001
-0.0164268,-0.609422,0.420372,-0.0128658,0.165375,0.0270715,0.001,0.0001
-0.257576,-0.210079,0.349745,-0.00570015,0.173031,-0.0186805,0.001,0.0001
-0.659186,0.143189,0.309702,-0.0319099,0.166739,-0.0373393,0.001,0.0001
-1.07394,0.337408,0.244125,-0.0709976,0.107638,-0.074555,0.001,0.0001
-1.38332,0.364795,0.0569215,-0.122804,0.0353732,-0.152288,0.001,0.0001
-1.55917,0.297259,-0.139991,-0.177936,0.0435709,-0.231622,0.001,0.0001
-1.67405,0.196893,-0.242793,-0.177386,0.0455659,-0.277233,0.001,0.0001
-1.80374,-0.0429239,-0.296562,-0.145736,0.00194576,-0.304264,0.001,0.0001
-1.84579,-0.269734,-0.338671,-0.153651,-0.0455273,-0.370255,0.001,0.0001
-1.6639,-0.297117,-0.392027,-0.184706,-0.070764,-0.471769,0.001,0.0001
-1.30408,-0.146956,-0.449784,-0.205779,-0.0756339,-0.506431,0.001,0.0001
-0.899111,0.03612,-0.456422,-0.201662,-0.0571591,-0.463942,0.001,0.0001
-0.48297,0.12521,-0.394891,-0.171815,-0.0460123,-0.374031,0.001,0.0001
-0.121181,0.126759,-0.320252,-0.171753,-0.0253364,-0.262322,0.001,0.0001
0.129905,0.112338,-0.286751,-0.184772,-0.0117921,-0.132286,0.001,0.0001
0.278892,0.122362,-0.377777,-0.21359,-0.0118032,-0.0145491,0.001,0.0001
0.355746,0.175216,-0.580188,-0.2084,-0.00686836,0.09747,0.001,0.0001
0.355751,0.154364,-0.775252,-0.154238,0.0112231,0.208697,0.001,0.0001
0.284681,0.0988915,-0.908268,-0.106589,0.0507773,0.299483,0.001,0.0001
0.186883,0.0150425,-0.965427,-0.0651267,0.0761149,0.35438,0.001,0.0001
0.117995,-0.0449928,-0.990948,-0.0310204,0.089335,0.37828,0.001,0.0001
0.0750997,-0.0905441,-1.01753,-0.00754946,0.0931455,0.388741,0.001,0.0001
0.0269937,-0.0902176,-1.05835,0.012618,0.102795,0.392616,0.001,0.0001
-0.0825905,-0.0534816,-1.03599,0.0551196,0.103052,0.396041,0.001,0.0001
-0.162333,-0.0434452,-0.921947,0.101485,0.0808804,0.369061,0.001,0.0001
-0.222649,-0.151718,-0.786293,0.115748,0.0530301,0.330993,0.001,0.0001
-0.292161,-0.321609,-0.670985,0.110405,0.0089711,0.265101,0.001,0.0001
-0.321278,-0.475529,-0.5833,0.109407,-0.0453359,0.139425,0.001,0.0001
-0.244791,-0.514123,-0.501801,0.143935,-0.0975215,-0.00873441,0.001,0.0001
-0.134086,-0.457703,-0.388421,0.194106,-0.124875,-0.124154,0.001,0.0001
-0.0660738,-0.264949,-0.21509,0.223795,-0.143886,-0.200784,0.001,0.0001
