attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
0.0545329,0.457115,-0.0126886,-0.198083,-0.112661,0.138744,0.0568337,0.0210886,0.0653223
0.0464892,0.455916,-0.00926132,0.0575025,-0.487064,0.145928,0.0400461,0.0205919,0.00589687
0.0356102,0.458698,-0.00641218,0.178843,-0.411828,0.119369,0.000395715,0.0191815,-0.0507159
0.0291333,0.461837,-0.00448373,0.108658,-0.149584,0.0579439,-0.0350496,0.0254276,-0.0454063
0.0280833,0.462936,-0.0039801,0.0111939,0.0340621,-0.000105288,-0.0299307,0.0349711,-0.0241561
0.0290717,0.462909,-0.00387548,0.00322433,0.0580063,0.0262171,0.019478,0.0566757,-0.0162044
0.0295324,0.463656,-0.0024747,0.0724984,0.0452553,0.101734,0.0463891,0.0703898,-0.00960714
0.028652,0.465857,0.000185363,0.133025,-0.0261187,0.131814,0.0545897,0.0620122,0.0299873
0.0257367,0.468531,0.00297108,0.120322,-0.129477,0.118287,0.0560952,0.041923,0.0677796
0.0215191,0.470045,0.00534165,0.0226221,-0.192071,0.0893699,0.0528682,0.0281369,0.0884699
0.016445,0.468915,0.00638815,-0.130964,-0.280838,-0.000431926,0.0413763,0.00779647,0.0932477
0.010382,0.464912,0.00549828,-0.262197,-0.367953,-0.086525,0.0273259,-0.00232461,0.0691976
0.00368625,0.45843,0.00272162,-0.385036,-0.423874,-0.160058,-0.0026495,0.00746709,0.0394272
-0.00354259,0.449465,-0.00152392,-0.513542,-0.489005,-0.230041,-0.00721577,-0.00281757,0.00931644
-0.0105631,0.438378,-0.00794195,-0.586443,-0.4721,-0.340921,-0.00889902,-0.013181,-0.0303392
-0.0158022,0.426909,-0.0170212,-0.555932,-0.415416,-0.429821,-0.00786398,-0.00345173,-0.058751
-0.0187911,0.417422,-0.0256514,-0.394678,-0.260092,-0.34059,0.0401258,-0.03034,-0.0645399
-0.0211103,0.411976,-0.0329127,-0.156933,-0.291411,-0.328343,0.0152837,-0.01854,-0.0435285
-0.0237248,0.411539,-0.0405794,0.093782,-0.256666,-0.390399,-0.00569342,-0.034687,-0.0265923
-0.0227526,0.416084,-0.0516039,0.348466,-0.108611,-0.65435,-0.0418584,-0.0120475,0.0202006
-0.0194903,0.426021,-0.0666103,0.609423,-0.232852,-0.688241,0.01645,-0.06409,0.0426313
-0.0205124,0.44078,-0.0814651,0.881945,-0.509494,-0.76623,0.0321918,-0.0469575,0.0627525
-0.0271233,0.464083,-0.099492,1.40519,-1.01554,-0.833805,-0.0224861,-0.0288684,0.00806993
-0.0516452,0.490713,-0.113113,1.06567,-1.92738,-0.473729,0.113966,-0.110914,0.0469588
-0.0775337,0.508846,-0.119946,0.782047,-0.830381,-0.252749,0.0267951,-0.0519994,0.054491
-0.0833057,0.520993,-0.122937,0.319238,-0.0662424,-0.142768,0.0009721,-0.0874635,0.048125
-0.0769674,0.519018,-0.124681,-0.50276,0.692715,0.0338302,0.0361867,-0.011281,0.140135
