attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
0.0665943,0.281903,-0.567897,0.312773,0.343455,-0.0944903,0.0177162,0.0130319,0.0888614
0.0719932,0.28741,-0.568622,0.263398,0.177481,0.0613555,0.0344131,0.0262975,0.152145
0.0740217,0.293411,-0.566658,0.335292,0.108148,0.158587,0.016029,0.0334206,0.146185
0.075576,0.301186,-0.563469,0.409649,0.151031,0.198823,-0.00803357,0.0465,0.148503
0.0773485,0.309596,-0.559609,0.394681,0.122802,0.232996,-0.000202827,0.0595264,0.196832
0.0766265,0.317008,-0.554946,0.297185,-0.0729281,0.26569,0.0186172,0.060199,0.246548
0.0711649,0.321626,-0.549357,0.117253,-0.286189,0.304135,0.0500645,0.0540097,0.261186
0.0623195,0.32252,-0.542513,-0.0603131,-0.355217,0.336522,0.055495,0.0517602,0.210545
0.0537015,0.320827,-0.53593,-0.126447,-0.296563,0.26869,0.00889286,0.0523508,0.111517
0.0466473,0.318795,-0.53116,-0.0926152,-0.264872,0.178498,0.00730914,0.0422887,0.0364258
0.0405002,0.317473,-0.527975,-0.0548077,-0.248016,0.130647,0.0316636,0.0510434,0.00352371
0.0350983,0.316662,-0.5254,-0.0434168,-0.208999,0.111239,0.047983,0.061457,-0.0121428
0.0304815,0.315713,-0.523208,-0.0662054,-0.194461,0.0903648,0.0478271,0.0638211,-0.0166328
0.0257498,0.314017,-0.521464,-0.106292,-0.232788,0.0706511,0.0266901,0.0626503,-0.0310415
0.0207092,0.312106,-0.520349,-0.0728807,-0.220507,0.023144,-0.00893456,0.0485953,-0.0851973
0.0174877,0.311584,-0.520787,0.0190746,-0.104428,-0.0748812,-0.0491307,0.0362572,-0.133562
0.0175192,0.312281,-0.52374,0.039213,0.0105763,-0.199722,-0.0697411,0.0298707,-0.100986
0.0197995,0.312797,-0.528668,0.0248139,0.0440288,-0.258141,-0.0560079,0.0302708,-0.0324289
0.0219982,0.313456,-0.534261,0.0582643,-0.00233836,-0.272208,-0.0352221,0.0344981,0.0162292
