rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
0.137284,-0.24097,-0.825542,-0.0236034,0.0801514,0.0493441,0.001,0.0001
0.200723,0.127762,-0.86244,-0.0722487,0.0489934,0.0591174,0.001,0.0001
0.28676,0.0910924,-0.840603,-0.044285,0.0337037,0.0560721,0.001,0.0001
0.290202,0.00877933,-0.735162,-0.0273561,0.0116551,0.0892114,0.001,0.0001
0.166797,-0.00123941,-0.627628,-0.0575024,-0.0106811,0.148079,0.001,0.0001
-0.0481313,0.0933066,-0.531868,-0.0901558,-0.0127883,0.166238,0.001,0.0001
-0.242516,0.273214,-0.484602,-0.11335,-4.98295e-05,0.126433,0.001,0.0001
-0.301989,0.332366,-0.488147,-0.127594,0.0227239,0.0337625,0.001,0.0001
-0.252043,0.137353,-0.604446,-0.140263,0.0406884,-0.0398821,0.001,0.0001
-0.183856,-0.254682,-0.771095,-0.116208,0.0537398,-0.0446631,0.001,0.0001
-0.179867,-0.483455,-0.88175,-0.0730388,0.0495497,0.00937057,0.001,0.0001
-0.183806,-0.567033,-0.885881,-0.0369902,0.00241457,0.0472587,0.001,0.0001
-0.156072,-0.462392,-0.849998,-0.0409731,-0.0120125,0.0725203,0.001,0.0001
-0.162879,-0.285223,-0.867023,-0.055404,0.00191608,0.095735,0.001,0.0001
-0.216888,-0.155669,-0.945635,-0.0644776,0.0165926,0.0842046,0.001,0.0001
-0.268479,-0.0870345,-1.03931,-0.0742262,0.0157505,0.0387679,0.001,0.0001
-0.227455,0.00126785,-1.14995,-0.0491209,0.0146023,-0.0250624,0.001,0.0001
-0.0351411,0.0939292,-1.21325,0.00176915,0.0089274,-0.10761,0.001,0.0001
0.191441,-0.00127435,-1.18984,0.0626395,-0.0107275,-0.149727,0.001,0.0001
0.255933,-0.237927,-1.10316,0.109475,-0.0251725,-0.114549,0.001,0.0001
0.203067,-0.508066,-0.980007,0.126297,-0.0456514,-0.0675886,0.001,0.0001
0.0943741,-0.581225,-0.867578,0.123594,-0.0450801,-0.0246507,0.001,0.0001
-0.0268121,-0.482,-0.789019,0.119774,-0.0328037,0.000477016,0.001,0.0001
-0.155579,-0.263248,-0.713845,0.123096,-0.0251241,0.00315958,0.001,0.0001
-0.246207,-0.09804,-0.621424,0.138889,-0.0294734,-0.0346041,0.001,0.0001
-0.265166,-0.0732806,-0.574766,0.135926,-0.0249624,-0.0862086,0.001,0.0001
-0.165562,-0.212198,-0.622515,0.117739,-0.00720643,-0.111435,0.001,0.0001
-0.0588329,-0.447122,-0.715071,0.0825027,0.000417098,-0.0779445,0.001,0.0001
-0.0627541,-0.587837,-0.824549,0.06737,0.00721565,0.0215752,0.001,0.0001
-0.127441,-0.544255,-0.888741,0.0561776,-0.010611,0.1012,0.001,0.0001
-0.216608,-0.29773,-0.935129,0.0486029,-0.0236757,0.145022,0.001,0.0001
-0.252321,0.0248042,-0.967954,0.0328646,-0.0446407,0.130248,0.001,0.0001
-0.235361,0.219921,-0.990107,0.0429901,-0.0383433,0.0849712,0.001,0.0001
-0.226834,0.252044,-1.0088,0.0594111,-0.0317285,0.0346027,0.001,0.0001
-0.24358,0.172192,-0.996767,0.061016,-0.0482181,-0.00895071,0.001,0.0001
-0.295754,0.0626204,-0.995437,0.0606309,-0.0418863,-0.0258514,0.001,0.0001
-0.326317,-0.078564,-1.01186,0.0517732,-0.0513323,-0.0405797,0.001,0.0001
-0.298244,-0.226447,-1.0384,0.046852,-0.0500134,-0.0378778,0.001,0.0001
-0.291938,-0.320368,-1.08656,0.0361357,-0.0551052,0.00670111,0.001,0.0001
-0.321036,-0.321314,-1.11697,0.0336248,-0.0685883,0.0610518,0.001,0.0001
-0.323182,-0.282201,-1.12336,0.0401245,-0.0903642,0.092998,0.001,0.0001
-0.222493,-0.224349,-1.12528,0.0398508,-0.105075,0.0944815,0.001,0.0001
-0.0948405,-0.260355,-1.09691,0.0529818,-0.109251,0.106044,0.001,0.0001
-0.0726084,-0.274351,-1.06652,0.0449193,-0.112713,0.144523,0.001,0.0001
-0.144752,-0.28813,-1.03477,0.0390449,-0.119567,0.180352,0.001,0.0001
-0.225194,-0.189002,-1.0079,0.0116295,-0.12684,0.183691,0.001,0.0001
-0.223364,-0.094167,-1.00439,-0.0123585,-0.127613,0.129971,0.001,0.0001
-0.187504,-0.0381167,-1.02948,-0.0223855,-0.108675,0.051263,0.001,0.0001
-0.0762433,-0.072504,-1.08817,-0.0387721,-0.103631,-0.0552474,0.001,0.0001
0.0588473,-0.0736942,-1.10766,-0.0390637,-0.10133,-0.139916,0.001,0.0001
0.169561,-0.165163,-1.11188,-0.0430223,-0.106934,-0.211044,0.001,0.0001
