rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude
-0.161456,-0.305302,-1.13378,0.0478837,0.122332,0.0225081,0
-0.0141433,-0.295025,-1.08007,0.0457033,0.115341,0.00403064,0
0.172982,-0.266061,-1.11788,0.0181752,0.0887043,-0.00396287,0
0.277698,-0.304336,-1.25186,0.0109926,0.0608508,0.0210682,0
0.279783,-0.317952,-1.3234,0.0414324,0.066235,0.0566332,0
0.164789,-0.355081,-1.26452,0.0848433,0.0882292,0.0961218,0
-0.0242343,-0.37156,-1.17789,0.107985,0.0883433,0.111163,0
-0.174091,-0.33239,-1.14642,0.0870725,0.07476,0.0807168,0
-0.193674,-0.317883,-1.17097,0.0579727,0.0615389,0.0220594,0
-0.13994,-0.348172,-1.17471,0.0632306,0.0584555,-0.0120482,0
-0.120327,-0.395342,-1.13235,0.0702685,0.0678424,-0.0213438,0
-0.152887,-0.426987,-1.07646,0.0729811,0.0727964,-0.0292056,0
-0.166144,-0.382913,-1.05996,0.0531888,0.0689852,-0.0612307,0
-0.147672,-0.238995,-1.05409,0.0334871,0.0702818,-0.0854192,0
-0.118579,-0.0899583,-1.02028,0.0298337,0.0718533,-0.0753397,0
-0.0868495,-0.0495875,-0.991292,0.0411619,0.0622557,-0.0387766,0
-0.0731472,-0.106954,-0.953799,0.0502914,0.050714,0.00306177,0
-0.0519442,-0.142041,-0.906074,0.0551272,0.0398455,0.0239465,0
-0.0382534,-0.16523,-0.860721,0.0493712,0.0331537,0.0421162,0
-0.0442748,-0.213544,-0.830955,0.0584095,0.0126635,0.0676236,0
-0.0919897,-0.23943,-0.833467,0.0586326,-0.0102818,0.0786813,0
-0.143641,-0.226157,-0.847192,0.0499492,-0.0243151,0.0729292,0
-0.182568,-0.255804,-0.874958,0.0450801,-0.0359962,0.0616972,0
-0.211936,-0.296802,-0.915045,0.0496819,-0.0536182,0.046832,0
-0.250532,-0.296525,-0.952446,0.0491021,-0.0561009,0.0226112,0
-0.280441,-0.237696,-0.943886,0.0587055,-0.055706,-0.0111833,0
-0.257648,-0.197546,-0.926477,0.0631251,-0.0566645,-0.0468462,0
-0.200578,-0.130953,-0.904068,0.0605382,-0.0606509,-0.0752091,0
-0.152884,-0.102304,-0.869632,0.0678471,-0.0619229,-0.0736828,0
-0.0856479,-0.0442122,-0.804588,0.0730382,-0.0612087,-0.0701675,0
-0.0371214,0.0182266,-0.722445,0.0762537,-0.0651941,-0.0524168,0
-0.016778,0.0435909,-0.661984,0.0695133,-0.0786012,-0.0232359,0
-0.0207141,0.0207243,-0.605671,0.0644475,-0.0976168,0.00770497,0
-0.0136655,-0.0328019,-0.556053,0.0638209,-0.112243,0.0252349,0
0.00183933,-0.0770992,-0.502423,0.0677066,-0.123977,0.0300617,0
0.00667086,-0.0915072,-0.445565,0.0626595,-0.129157,0.0336023,0
-0.0119373,-0.119103,-0.35805,0.0791666,-0.139834,0.0342291,0
0.0170231,-0.151046,-0.257529,0.0779146,-0.137707,0.0139022,0
0.104487,-0.135951,-0.156896,0.075573,-0.139795,-0.00674295,0
0.125079,-0.230116,-0.109886,0.0806058,-0.163777,-0.00117391,0
0.0221843,-0.509155,-0.128383,0.0848233,-0.176326,0.00809932,0
-0.0497188,-0.600332,-0.164996,0.0425508,-0.130943,-0.0618841,0
-0.021821,-0.378193,-0.148787,0.0300517,-0.0745187,-0.163307,0
0.0648346,0.0934565,-0.0927382,0.0352432,-0.0333298,-0.212154,0
0.156166,0.306859,0.0556193,0.0662897,0.0068205,-0.154259,0
0.231012,0.139158,0.201981,0.108794,-0.00315888,-0.0685984,0
0.278304,-0.102758,0.188919,0.0760815,-0.0208228,-0.0405895,0
0.261539,-0.166084,0.143355,0.0262601,-0.0110655,-0.0524988,0
0.200146,-0.14915,0.163348,0.000944398,0.0260673,-0.0626464,0
0.153594,-0.0609427,0.210619,-0.00486482,0.0461537,-0.0711422,0
0.169618,0.057939,0.259621,-0.0157766,0.0584989,-0.0652274,0
0.169618,0.057939,0.259621,-0.0157766,0.0584989,-0.0652274,0
0.227905,0.179463,0.250608,-0.0474156,0.0478111,-0.0533158,0
0.302412,0.275456,0.174351,-0.0820668,0.042954,-0.0152757,0
0.323522,0.261566,0.0967981,-0.0816406,0.0386912,0.0549785,0
0.272348,0.166365,0.0434967,-0.0614728,0.0427312,0.120103,0
0.175089,0.0722782,-0.000962853,-0.0446611,0.0436157,0.157685,0
0.0809536,0.033255,-0.0380372,-0.0412046,0.0468551,0.172031,0
-0.00105966,-0.00193688,-0.108158,-0.0476878,0.0471042,0.175961,0
-0.0966185,-0.100079,-0.212337,-0.0434008,0.0395114,0.176786,0
-0.22951,-0.261217,-0.287286,-0.0287721,0.0517489,0.172748,0
-0.346737,-0.38003,-0.315547,-0.00818312,0.067742,0.133606,0
-0.40724,-0.403502,-0.356447,-0.0104065,0.0810639,0.0494857,0
-0.418401,-0.340142,-0.376043,-0.0139865,0.0975009,-0.0330598,0
-0.36359,-0.213293,-0.364089,-0.00350434,0.109886,-0.100811,0
-0.233264,-0.0632271,-0.300935,0.00870772,0.122404,-0.140221,0
-0.0908905,0.0564286,-0.215799,0.0177692,0.133577,-0.129769,0
