rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
-0.375741,0.516412,-0.53746,-0.112329,-0.0043875,-0.140449,0.001,0.0001
-0.0279651,-0.378933,0.0450136,0.135491,0.0849227,0.0167046,0.001,0.0001
0.0650812,-0.628501,0.271136,0.148483,0.0410881,-0.0100223,0.001,0.0001
0.0561579,-0.388008,0.280294,0.013489,0.0283094,-0.0653179,0.001,0.0001
-0.0370097,-0.0725673,0.152691,-0.0718871,-0.00842908,-0.0551689,0.001,0.0001
0.0127328,0.0575107,0.0145369,-0.0603209,-0.0241256,-0.0224389,0.001,0.0001
0.142743,-0.147187,-0.00486392,-0.0220994,0.00254482,-0.00125039,0.001,0.0001
0.138715,-0.252413,0.168188,0.0478368,0.0279483,0.00238007,0.001,0.0001
-0.0363734,-0.258814,0.187953,0.0235518,0.0175106,-0.00560707,0.001,0.0001
-0.244006,0.0437342,0.0700766,-0.0454073,-0.00770217,-0.0265926,0.001,0.0001
-0.243227,0.29313,-0.0182381,-0.0337199,0.00455454,-0.046716,0.001,0.0001
-0.083961,0.142865,-0.0279898,0.00958696,0.0331922,-0.0519094,0.001,0.0001
0.0912894,-0.0230491,0.0912666,0.0403661,0.0392798,-0.0378015,0.001,0.0001
-0.00273601,-0.173354,0.247166,0.0254761,0.0467773,-0.0226916,0.001,0.0001
-0.142525,-0.0889837,0.179735,0.00616431,0.0294676,-0.0135109,0.001,0.0001
-0.541716,0.0460466,0.161947,-0.000842765,-0.0188734,0.0430494,0.001,0.0001
-0.732671,0.158514,0.208517,0.00011161,0.0026902,0.031404,0.001,0.0001
-0.606804,0.140505,0.226696,0.00432891,0.00379851,-0.020654,0.001,0.0001
-0.343762,0.0990861,0.234187,-0.0195585,0.00372958,-0.036886,0.001,0.0001
-0.0631061,-0.00386503,0.187511,-0.0343561,-0.0149477,-0.0603259,0.001,0.0001
0.170238,0.00780923,0.0790184,-0.0435896,-0.0304206,-0.0584855,0.001,0.0001
0.239513,0.0328848,-0.0408164,-0.0638239,-0.0277407,-0.0110037,0.001,0.0001
-0.144342,-0.118562,-0.043683,-0.0555213,-0.0396718,0.0580726,0.001,0.0001
-0.431626,-0.0638538,0.0168605,-0.00951008,-0.0360174,0.117677,0.001,0.0001
-0.542189,-0.0481239,-0.0110018,-0.0355003,-0.0152045,0.0506669,0.001,0.0001
-0.508771,-0.000178412,-0.0181337,0.0005472,-0.0150488,0.0194296,0.001,0.0001
-0.425528,-0.02526,-0.031552,0.000932381,-0.00289622,0.0117684,0.001,0.0001
-0.344911,-0.07878,-0.0766409,-0.0106339,0.00367752,0.0422619,0.001,0.0001
-0.395847,-0.216815,-0.208111,-0.0286902,-0.00441462,0.0804653,0.001,0.0001
-0.546121,-0.166783,-0.258671,-0.0012397,-0.0125735,0.110838,0.001,0.0001
-0.687703,-0.0366342,-0.255449,0.0116955,0.0214513,0.13701,0.001,0.0001
-0.81275,-0.0168346,-0.194649,0.0260868,0.0352219,0.172394,0.001,0.0001
-0.908276,-0.0985411,-0.194676,0.0540086,0.0283703,0.200018,0.001,0.0001
-0.98341,-0.222814,-0.254686,0.0560138,0.00391567,0.227846,0.001,0.0001
-1.11961,-0.331778,-0.328361,0.0676092,-0.0152476,0.256461,0.001,0.0001
-1.30469,-0.569524,-0.387759,0.0933875,0.00284222,0.288552,0.001,0.0001
-1.53013,-0.97595,-0.364151,0.11214,0.02747,0.26843,0.001,0.0001
-1.75655,-1.1896,-0.17782,0.141186,0.042416,0.195941,0.001,0.0001
-2.06773,-0.961532,0.330362,0.174595,0.113021,0.0791084,0.001,0.0001
-2.56258,-0.630662,0.9606,0.203358,0.143091,0.0639658,0.001,0.0001
