rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude
-0.345381,-0.954268,0.446545,0.0688451,-0.0305116,-0.0322775,0.182327
-0.429306,-0.488162,0.428566,-0.0154177,0.0197219,-0.00871092,0.182327
-0.314001,0.173192,0.312649,-0.065049,0.0583107,0.00765914,0.182327
-0.157773,0.441603,0.212692,-0.0547715,0.0332905,-0.0218257,0.182327
-0.0697471,0.386876,0.128367,-0.0355881,0.0019349,-0.0535622,0.182327
-0.0391535,0.260258,0.0363194,-0.0381612,0.000471458,-0.0317221,0.182327
-0.0559607,0.175256,-0.0548768,-0.0346216,-0.0102283,-0.0179369,0.182327
-0.0800464,0.162217,-0.118121,-0.0233801,-0.0193282,0.00302559,0.182327
-0.121697,0.151589,-0.116743,-0.0177222,-0.0229194,-6.12736e-05,0.182327
-0.121499,0.16137,-0.0845321,-0.0136377,-0.0184464,0.00188047,0.182327
-0.127009,0.0575891,-0.0328566,-0.00549758,-0.0137231,-0.0134714,0.182327
-0.0329416,0.0325668,0.00343428,-0.0136074,-0.00783691,-0.0310187,0.182327
0.10268,0.0392561,-0.00381005,-0.00880655,0.0137134,-0.0237166,0.182327
0.152533,-0.000381335,0.00635975,-0.00296357,0.0048795,-0.0186484,0.182327
0.15288,-0.0155875,0.0330386,0.000202755,0.00342573,-0.0135621,0.182327
0.140612,0.0418165,0.0446082,-0.00706314,0.0067946,0.0060575,0.182327
0.154291,0.0875449,0.0382125,-0.0126861,0.00347215,0.00789279,0.182327
0.172801,0.043801,-0.00428719,-0.0117792,0.00315526,0.00506467,0.182327
0.192353,-0.00279388,-0.0364948,-0.00667517,0.00333419,0.00406468,0.182327
0.178214,0.00851501,-0.0631935,-0.0112011,0.00517681,0.00424886,0.182327
0.142304,0.0936074,-0.0724254,-0.0101018,0.00245208,0.0142555,0.182327
0.0814781,0.168703,-0.0825409,-0.0145441,0.00115995,0.00992996,0.182327
0.0537264,0.214802,-0.0920939,-0.0194731,0.0016543,0.00676483,0.182327
0.0758889,0.235443,-0.104429,-0.0264795,0.00411274,-0.00221723,0.182327
0.128389,0.187584,-0.131375,-0.0251208,0.0102272,-0.0106441,0.182327
0.202572,0.193913,-0.142008,-0.028472,0.0112124,-0.00740182,0.182327
0.204956,0.184333,-0.151378,-0.032858,0.0137807,0.000525117,0.182327
0.17283,0.140614,-0.153354,-0.0292835,0.00761041,0.00292152,0.182327
0.131852,0.115012,-0.155656,-0.0263625,0.0110582,0.0074926,0.182327
0.121075,0.08713,-0.158257,-0.0295892,0.0154448,0.0102457,0.182327
0.17347,0.0633329,-0.17699,-0.0359745,0.0229269,0.00591129,0.182327
0.251722,0.0539886,-0.239907,-0.037853,0.0279834,0.0179701,0.182327
0.239246,-0.00526654,-0.289614,-0.0327705,0.0278662,0.0216604,0.182327
0.208529,-0.1497,-0.32212,-0.0256445,0.0207749,0.0254661,0.182327
0.160604,-0.285308,-0.344884,-0.0152214,0.0252375,0.0253788,0.182327
0.111834,-0.287418,-0.366024,-0.0214196,0.0271819,0.0254994,0.182327
0.0938759,-0.118466,-0.395809,-0.0374626,0.0386545,0.0171758,0.182327
0.13263,0.10293,-0.403247,-0.030608,0.0543831,0.00943512,0.182327
0.185789,0.11788,-0.472043,-0.0230559,0.0477183,-0.0159335,0.182327
0.270161,-0.0352044,-0.543309,-0.00462131,0.031819,-0.0294176,0.182327
0.781388,-0.194845,-0.420664,-0.00630826,-0.00570744,-0.0274631,0.182327
1.16038,-0.427293,-0.44771,0.0502571,0.114257,-0.0306448,0.182327
1.43788,-0.851071,-0.376809,0.0663518,0.0869379,-0.0171301,0.182327
