attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
-0.109482,0.0631993,0.00346419,-0.0441089,-0.389366,0.425624,0.0233057,-0.0972737,-0.337516
-0.121772,0.0635409,0.0155058,0.140103,-0.257524,0.337567,-0.0261132,-0.0545286,-0.257913
-0.12421,0.0669313,0.0217776,0.279541,0.0463363,0.24088,-0.0417914,-0.0331858,-0.219155
-0.122478,0.0736363,0.0262461,0.435162,0.113798,0.0936376,-0.032303,-0.00186969,-0.207019
-0.121872,0.0840617,0.0267159,0.608342,-0.0838516,-0.171751,-0.00707842,0.0197843,-0.18063
-0.125878,0.0985719,0.0233456,0.790656,-0.339633,-0.313401,0.0385259,0.00650869,-0.129198
-0.133461,0.116648,0.0191709,0.943341,-0.424016,-0.32408,0.0640299,0.0155692,-0.0697966
-0.140021,0.136987,0.015689,1.01145,-0.234681,-0.296135,0.0675317,0.0474478,-0.00600177
-0.140931,0.157239,0.0129462,0.935585,0.11398,-0.265564,0.0490557,0.0756441,0.047955
-0.13487,0.174601,0.0097339,0.732855,0.422964,-0.294185,0.0330822,0.0865266,0.0757521
-0.124296,0.187619,0.00518904,0.511542,0.505195,-0.318434,0.0474441,0.115476,0.0576659
-0.114559,0.197263,-0.000466518,0.405163,0.342975,-0.354262,0.0646825,0.138919,0.0188415
-0.108441,0.206519,-0.00744275,0.456321,0.143741,-0.43644,0.0569328,0.162375,0.00776112
-0.104925,0.217681,-0.0162912,0.563297,0.0284954,-0.551656,0.0465055,0.174279,0.0478744
-0.102502,0.231249,-0.0275533,0.665525,-0.0381559,-0.672023,0.064229,0.176626,0.117244
-0.10119,0.246771,-0.0404122,0.737653,-0.143096,-0.718759,0.0980029,0.163265,0.193536
-0.102053,0.263052,-0.0533973,0.742544,-0.275711,-0.681296,0.139295,0.146107,0.268438
-0.105577,0.278321,-0.0646915,0.643399,-0.358459,-0.547499,0.166832,0.114295,0.328235
-0.110411,0.29007,-0.072707,0.424373,-0.34161,-0.338729,0.187356,0.0900356,0.374005
-0.11507,0.296284,-0.0768655,0.153708,-0.226897,-0.136799,0.179988,0.0637123,0.387084
-0.117089,0.297189,-0.0778026,-0.0494192,0.0226222,0.0306761,0.146231,0.0448627,0.351533
-0.114584,0.295395,-0.0758222,-0.0879618,0.263251,0.180936,0.118491,0.0345874,0.275105
-0.109429,0.292797,-0.0703574,-0.134211,0.410738,0.377637,0.118448,0.0288659,0.21978
