rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude
-0.236483,-0.674865,-1.74896,0.0116503,0.123515,-0.0166302,0.0422821
-0.210704,-0.663399,-1.74597,0.00494381,0.089867,-0.0288574,0.0422821
-0.227888,-0.577808,-1.74922,0.00374854,0.0634862,-0.0321747,0.0422821
-0.280089,-0.464867,-1.7009,0.024618,0.0463668,-0.027002,0.0422821
-0.292396,-0.34129,-1.59858,0.0315314,0.0402814,-0.0400674,0.0422821
-0.274069,-0.332413,-1.59524,0.0313186,0.00923988,-0.0394086,0.0422821
-0.186479,-0.344342,-1.55878,0.0347454,-0.0119258,-0.0545477,0.0422821
-0.100395,-0.383319,-1.49443,0.0552975,-0.00696166,-0.0468324,0.0422821
-0.0777411,-0.336211,-1.42287,0.0618669,-0.00849155,-0.0473354,0.0422821
-0.0870417,-0.25694,-1.34767,0.0665405,-0.00984886,-0.0377861,0.0422821
-0.119711,-0.162678,-1.29168,0.0675555,-0.0159972,-0.0252475,0.0422821
-0.148274,-0.140972,-1.18703,0.0898396,-0.0166827,-0.00241429,0.0422821
-0.129284,-0.133825,-1.09344,0.0933553,-0.0237357,-0.00223011,0.0422821
-0.0913998,-0.14133,-1.01904,0.0943056,-0.0301109,-3.52263e-05,0.0422821
-0.067053,-0.140686,-0.937861,0.101071,-0.0304326,0.0259334,0.0422821
-0.108744,-0.067451,-0.871702,0.0988853,-0.0396706,0.0398322,0.0422821
-0.181935,0.0928566,-0.82995,0.092263,-0.0550044,0.0407304,0.0422821
-0.22783,0.173399,-0.757024,0.108412,-0.0536443,0.0526617,0.0422821
-0.245966,0.179943,-0.627239,0.132571,-0.0552835,0.0655326,0.0422821
-0.221416,0.153599,-0.490549,0.134458,-0.0683693,0.0594847,0.0422821
-0.14015,0.167886,-0.382694,0.11597,-0.081947,0.0310231,0.0422821
-0.125564,0.200363,-0.261476,0.105222,-0.0799455,0.0395667,0.0422821
-0.137495,0.239046,-0.209761,0.073599,-0.0955951,0.0386473,0.0422821
-0.212061,0.177223,-0.182704,0.0704606,-0.109869,0.0343693,0.0422821
-0.27681,0.0144727,-0.12882,0.0737752,-0.110951,0.00354296,0.0422821
-0.237411,-0.0960125,-0.109726,0.0650947,-0.104712,-0.0768976,0.0422821
-0.188645,-0.173395,-0.0662239,0.0600669,-0.0791098,-0.143187,0.0422821
-0.146495,-0.185851,0.00887962,0.0690527,-0.0529233,-0.196623,0.0422821
-0.059613,-0.045274,0.116026,0.0757575,-0.0305998,-0.240337,0.0422821
0.0615875,0.250022,0.247604,0.0677495,-0.0163931,-0.255732,0.0422821
0.197069,0.478532,0.388332,0.0494426,-0.0130533,-0.217695,0.0422821
0.291324,0.418183,0.455561,0.0425297,-0.0323436,-0.123928,0.0422821
0.350573,0.225229,0.445089,0.0295719,-0.0576694,-0.0533996,0.0422821
0.346041,0.0832198,0.404418,0.0125641,-0.0521289,-0.0150291,0.0422821
0.288139,0.0560065,0.375956,0.00535428,-0.0342222,-0.00677103,0.0422821
0.230469,0.101893,0.39584,0.0123839,0.000353873,-0.00941932,0.0422821
0.224524,0.11563,0.478451,0.0338946,0.0288011,-0.00796396,0.0422821
0.261468,0.0807567,0.564095,0.0388786,0.0396639,-0.00657314,0.0422821
0.357173,0.0432451,0.637601,0.0277648,0.0378001,-0.0083378,0.0422821
0.452478,0.0224907,0.638759,-0.00470033,0.0383989,0.0034095,0.0422821
0.504456,-0.0425454,0.598553,-0.0190181,0.0392379,0.0391579,0.0422821
0.509984,-0.0966534,0.535113,-0.0143147,0.0442691,0.0814776,0.0422821
0.387756,-0.130108,0.477354,0.0214055,0.0649973,0.133292,0.0422821
0.213313,-0.118754,0.479662,0.05699,0.0791824,0.153424,0.0422821
0.0675345,-0.182041,0.473281,0.0771766,0.0912662,0.138569,0.0422821
0.0313295,-0.331361,0.457593,0.0929701,0.09473,0.087998,0.0422821
0.0865238,-0.417863,0.445731,0.102531,0.0989167,0.0152091,0.0422821
0.149049,-0.323927,0.413569,0.081594,0.112416,-0.0375339,0.0422821
0.151441,-0.0585424,0.370438,0.0626097,0.111535,-0.052498,0.0422821
0.109505,0.203783,0.33459,0.0606917,0.108843,-0.0148544,0.0422821
0.0986091,0.302324,0.300047,0.0739486,0.102665,0.0545499,0.0422821
0.0538968,0.245466,0.24696,0.078711,0.0883121,0.121731,0.0422821
0.0538968,0.245466,0.24696,0.078711,0.0883121,0.121731,0
-0.096899,0.0929929,0.0708004,0.0795554,0.0502291,0.161428,0
-0.20617,0.00836121,0.0018422,0.0868607,0.0433835,0.158437,0
-0.334309,-0.0691459,-0.066396,0.0887298,0.0398107,0.130999,0
-0.446868,-0.0941197,-0.116891,0.0860436,0.0361951,0.0788374,0
-0.494379,-0.0397764,-0.139163,0.0686026,0.0396543,0.00190282,0
-0.478627,0.010991,-0.177599,0.0378121,0.0326656,-0.0673774,0
-0.409687,0.0515819,-0.204195,0.0273818,0.0180943,-0.115258,0
-0.306223,0.200416,-0.206525,0.0147856,0.00610948,-0.147294,0
-0.223896,0.386208,-0.194373,-0.0116872,-0.00224487,-0.134967,0
-0.219013,0.408448,-0.184887,-0.0269296,-0.0263039,-0.0668617,0
-0.218732,0.305133,-0.215735,-0.042857,-0.056805,-0.0151741,0
-0.209539,0.150909,-0.262046,-0.0531582,-0.0723498,0.00970405,0
-0.210837,0.0516138,-0.280581,-0.0610028,-0.0747131,0.0128665,0
-0.21608,-0.0319496,-0.281414,-0.0663131,-0.0751322,0.0108023,0
-0.204214,-0.1206,-0.274913,-0.0592575,-0.0826165,-0.000448287,0
-0.201749,-0.173603,-0.261924,-0.0566369,-0.0871833,-0.00794625,0
-0.245534,-0.110964,-0.294833,-0.0620449,-0.10222,-0.0200926,0
-0.262478,-0.0222801,-0.31664,-0.0498889,-0.114241,-0.0362481,0
-0.216831,-0.0705326,-0.290188,-0.0140167,-0.111949,-0.0285511,0
-0.133109,-0.195077,-0.243519,0.0235131,-0.118399,-0.021118,0
-0.0942813,-0.268812,-0.216075,0.0478267,-0.127615,-0.0167212,0
-0.15104,-0.29458,-0.214901,0.0600075,-0.14143,-0.0269546,0
-0.176451,-0.276773,-0.22444,0.0654289,-0.145077,-0.0682306,0
-0.175366,-0.351243,-0.210041,0.0889858,-0.133272,-0.0847199,0
-0.243474,-0.391326,-0.212708,0.107932,-0.128029,-0.0844693,0
-0.2733,-0.409848,-0.189951,0.127553,-0.116366,-0.119418,0
-0.149224,-0.343135,-0.0962389,0.140341,-0.0792674,-0.176643,0
0.0353877,-0.213117,0.063473,0.14755,-0.0483511,-0.177759,0
0.191173,-0.144463,0.200047,0.131591,-0.0400925,-0.131204,0
0.255314,-0.192654,0.253889,0.0885091,-0.0456101,-0.0688889,0
0.245881,-0.219745,0.23516,0.055938,-0.0634141,-0.0412729,0
0.216305,-0.202937,0.215141,0.0179491,-0.0413421,-0.0393879,0
0.274535,-0.0949399,0.171099,-0.0415097,-0.0137381,-0.0776228,0
0.378303,0.0466597,0.101089,-0.0881452,0.0232607,-0.101812,0
0.425725,0.139227,0.0314471,-0.116815,0.0648457,-0.0693102,0
0.398757,0.169555,-0.0512789,-0.130219,0.0953654,-0.0256611,0
0.418831,0.237604,-0.156369,-0.149904,0.128954,-0.0191079,0
0.486731,0.435921,-0.219756,-0.177936,0.193766,-0.0170612,0
0.486336,0.631704,-0.237599,-0.181627,0.25717,0.0276228,0
