rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude,altitude_pressure
-0.854548,-0.596104,0.260072,-0.0377271,-0.135238,-0.279893,0.001,0.0001
-0.775766,-0.423502,0.217896,-0.0512519,-0.072352,-0.279534,0.001,0.0001
-0.622057,-0.0417453,0.0942045,-0.064981,-0.0413446,-0.292726,0.001,0.0001
-0.304943,0.369534,0.0268619,-0.0778213,-0.0219264,-0.330995,0.001,0.0001
-0.00567854,0.51951,-0.0385253,-0.0485681,0.00838202,-0.323057,0.001,0.0001
0.0866236,0.397584,-0.0572635,0.03164,0.00524952,-0.275613,0.001,0.0001
0.00634616,0.236301,-0.0930836,0.0731834,-0.00531358,-0.227509,0.001,0.0001
-0.0244617,-0.0263713,-0.178518,0.0723809,0.010886,-0.185425,0.001,0.0001
0.124077,-0.209638,-0.323421,0.0421525,0.0390527,-0.13718,0.001,0.0001
0.373076,-0.252769,-0.441391,0.05498,0.0666703,-0.0738198,0.001,0.0001
0.558153,-0.239332,-0.486654,0.0873667,0.0785052,0.0184804,0.001,0.0001
0.568843,-0.0760828,-0.514172,0.0997686,0.072944,0.114583,0.001,0.0001
0.490849,0.14759,-0.486375,0.112347,0.0555674,0.163269,0.001,0.0001
0.453405,0.299524,-0.439225,0.100372,0.0458944,0.18548,0.001,0.0001
0.453108,0.308668,-0.438883,0.063371,0.0472587,0.208397,0.001,0.0001
0.445174,0.166362,-0.465258,0.0415728,0.0515585,0.238968,0.001,0.0001
0.368927,-0.0948312,-0.450657,0.0310734,0.0520609,0.273271,0.001,0.0001
0.214166,-0.299412,-0.424937,-0.00173572,0.0451162,0.29054,0.001,0.0001
-0.0064421,-0.605901,-0.398285,-0.0329455,0.0123922,0.306618,0.001,0.0001
-0.251003,-0.989276,-0.344103,-0.0611029,-0.0361371,0.308593,0.001,0.0001
-0.456839,-1.25611,-0.284756,-0.0927552,-0.0746736,0.276701,0.001,0.0001
-0.628316,-1.30955,-0.234044,-0.147779,-0.116445,0.243909,0.001,0.0001
-0.690939,-1.23645,-0.119003,-0.156899,-0.113195,0.19864,0.001,0.0001
-0.680947,-1.04911,-0.0167953,-0.176787,-0.13215,0.159097,0.001,0.0001
-0.565793,-0.738041,0.0708669,-0.181145,-0.110471,0.0971854,0.001,0.0001
-0.301137,-0.598011,0.0232763,-0.213298,-0.0827408,0.0383185,0.001,0.0001
-0.0277608,-0.673848,-0.145629,-0.204911,-0.0756136,0.00851351,0.001,0.0001
0.0891948,-0.811312,-0.335952,-0.176215,-0.0937074,0.00992388,0.001,0.0001
0.0475697,-0.935722,-0.451744,-0.121147,-0.125774,0.0198392,0.001,0.0001
-0.0692713,-0.782639,-0.49144,-0.0721488,-0.14561,-0.018993,0.001,0.0001
-0.162085,-0.567611,-0.403461,-0.00828901,-0.156802,-0.101983,0.001,0.0001
-0.323395,-0.33918,-0.225637,0.0360935,-0.137825,-0.162836,0.001,0.0001
-0.493239,-0.308573,-0.0593363,0.0563465,-0.100187,-0.24956,0.001,0.0001
-0.590723,-0.42433,-0.053207,0.0405719,-0.0515333,-0.322367,0.001,0.0001
-0.712454,-0.322102,-0.158516,0.0530762,-0.0164315,-0.353972,0.001,0.0001
-0.863008,0.159043,-0.248089,0.0749598,-0.00294518,-0.403031,0.001,0.0001
-0.759408,0.733293,-0.172948,0.161997,0.047246,-0.510822,0.001,0.0001
-0.39633,0.887764,0.0152532,0.206365,0.113813,-0.544334,0.001,0.0001
0.0471219,0.798306,0.0275884,0.142624,0.171892,-0.500274,0.001,0.0001
0.549278,0.291678,-0.332554,0.0485578,0.218724,-0.367689,0.001,0.0001
0.952576,-0.371339,-0.944037,0.0209079,0.280842,-0.143436,0.001,0.0001
1.12769,-0.758143,-1.41864,0.0736234,0.254174,0.0667118,0.001,0.0001
0.986869,-0.812193,-1.529,0.168429,0.175591,0.241382,0.001,0.0001
0.499339,-0.573647,-1.11085,0.249359,0.0737817,0.339208,0.001,0.0001
-0.170074,-0.0607684,-0.396696,0.269376,-0.0109531,0.376108,0.001,0.0001
-0.744271,0.537905,0.435301,0.251275,-0.025966,0.290836,0.001,0.0001
-1.02222,0.762658,1.05832,0.189279,0.0441578,0.142761,0.001,0.0001
-1.11723,0.781552,1.21868,0.0555441,0.131482,0.0495948,0.001,0.0001
-0.985292,0.658828,0.960866,-0.0763069,0.166466,-0.0349654,0.001,0.0001
-0.558923,0.396809,0.430791,-0.142152,0.157175,-0.124269,0.001,0.0001
0.0187758,-0.0491973,-0.132096,-0.117586,0.14469,-0.101307,0.001,0.0001
0.474788,-0.563146,-0.430096,-0.0396434,0.0861553,0.0120839,0.001,0.0001
0.474788,-0.563146,-0.430096,-0.0396434,0.0861553,0.0120839,-0.70549,0.000312805
0.601196,-0.793635,-0.445892,0.0329807,0.00903973,0.135054,-0.70549,0.000312805
0.4411,-0.792944,-0.317238,0.0666642,-0.0326671,0.257858,-0.70549,0.000312805
0.198552,-0.670957,-0.140602,0.0592538,-0.0765778,0.309172,-0.70549,0.000312805
0.0543806,-0.532459,0.0498235,0.0639523,-0.0968173,0.3103,-0.70549,0.000312805
-0.0473919,-0.241146,0.188983,0.0526116,-0.106292,0.295887,-0.70549,0.000312805
-0.120519,0.0202349,0.31471,0.0362853,-0.121027,0.268247,-0.70549,0.000312805
-0.218462,0.135083,0.421127,0.0135395,-0.122421,0.22021,-0.70549,0.000312805
-0.379876,0.0992992,0.446181,-0.00535735,-0.10803,0.160758,-0.70549,0.000312805
-0.533596,0.160995,0.410553,-0.0246036,-0.106908,0.0627435,-0.70549,0.000312805
-0.550805,0.194703,0.433357,-0.0209434,-0.120807,-0.0763937,-0.70549,0.000312805
-0.510862,0.19712,0.386042,-0.053428,-0.110042,-0.17369,-0.70549,0.000312805
-0.44484,0.252695,0.222068,-0.0852653,-0.0972775,-0.252126,-0.70549,0.000312805
-0.227086,0.169517,0.0242138,-0.100371,-0.101644,-0.347894,-0.70549,0.000312805
0.042514,-0.194384,-0.252243,-0.122177,-0.123384,-0.370466,-0.70549,0.000312805
0.010727,-0.261533,-0.399021,-0.0635049,-0.154755,-0.305681,-0.70549,0.000312805
-0.189332,0.114482,-0.289714,0.0174868,-0.21002,-0.317372,-0.70549,0.000312805
