attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
-0.0615338,0.214646,-0.218416,-0.165716,-0.202086,-0.844342,0.0838264,0.0314675,0.261656
-0.0607269,0.210555,-0.235664,-0.338429,-0.0809398,-0.814517,0.0962145,0.00203206,0.233788
-0.0581594,0.203639,-0.252307,-0.434606,-0.0110482,-0.777348,0.1029,-0.0240683,0.189931
-0.0547545,0.195548,-0.268341,-0.463473,0.026245,-0.756506,0.10857,-0.0571145,0.156076
-0.0513917,0.18681,-0.28416,-0.497446,0.00757151,-0.751391,0.109863,-0.0955091,0.127285
-0.0485818,0.17729,-0.299573,-0.526921,-0.0046883,-0.706971,0.130123,-0.134764,0.0883885
-0.0458271,0.167907,-0.313416,-0.456109,0.0726245,-0.610186,0.141129,-0.144556,0.00832379
-0.0408885,0.160737,-0.324722,-0.315525,0.235329,-0.46571,0.156058,-0.152973,-0.0405098
-0.0335923,0.156066,-0.332505,-0.190491,0.369171,-0.283456,0.177923,-0.177712,-0.0456089
-0.0256598,0.153127,-0.336275,-0.124642,0.330923,-0.070751,0.196042,-0.211972,-0.0364558
-0.0213919,0.150738,-0.335483,-0.110611,0.0929759,0.145511,0.19374,-0.253198,-0.0514064
-0.0226995,0.148794,-0.331101,-0.0706694,-0.172326,0.275802,0.1541,-0.280419,-0.106504
-0.0299047,0.147914,-0.324963,0.0104974,-0.430048,0.330117,0.122042,-0.295847,-0.201196
-0.0392512,0.149018,-0.31776,0.120706,-0.361996,0.381857,0.103824,-0.294541,-0.318989
-0.0453481,0.151845,-0.309471,0.19175,-0.100884,0.42666,0.0906483,-0.293211,-0.375285
-0.0456774,0.155181,-0.3004,0.16025,0.187119,0.45328,0.100228,-0.287168,-0.34163
-0.0419502,0.156672,-0.290501,0.0203012,0.320801,0.527642,0.123272,-0.267247,-0.290171
-0.0375925,0.154824,-0.279047,-0.166285,0.28152,0.602181,0.101908,-0.247267,-0.271326
-0.033942,0.14951,-0.267233,-0.311529,0.284719,0.568006,0.0665006,-0.261645,-0.318274
-0.0282758,0.142446,-0.257121,-0.342309,0.464289,0.455221,0.0345622,-0.252643,-0.40034
-0.0183474,0.135929,-0.249129,-0.296054,0.590081,0.360968,0.0343819,-0.203372,-0.442329
-0.00918336,0.130476,-0.241898,-0.217184,0.393054,0.393084,0.0676379,-0.107199,-0.434689
-0.00481085,0.129093,-0.231925,0.14028,0.220015,0.62513,0.108637,0.000866026,-0.48903
-0.00154685,0.137933,-0.216173,0.774374,0.346672,0.936488,0.0855775,0.123092,-0.492562
0.00441163,0.159528,-0.195091,1.34469,0.537229,1.1255,0.0140007,0.205163,-0.354107
0.0107075,0.188911,-0.172501,1.51982,0.430153,1.10418,-0.0270573,0.208618,-0.13862
0.0115148,0.218216,-0.151734,1.35987,0.0593681,0.943423,-0.0738788,0.204724,0.0033353
0.00578264,0.242616,-0.135729,1.06809,-0.239881,0.627702,-0.122587,0.218423,0.025613
-0.00262928,0.261333,-0.126493,0.826318,-0.334987,0.281652,-0.124642,0.260947,-0.0273651
-0.00843644,0.276613,-0.123384,0.735878,-0.106086,0.0370801,-0.0846273,0.324903,-0.0822378
-0.00615866,0.291832,-0.123499,0.80706,0.353809,-0.0260337,-0.0297616,0.404299,-0.0857415
0.00597597,0.308888,-0.123153,0.898908,0.85238,0.0790173,0.0121597,0.468458,0.00877714
0.0244969,0.326984,-0.119822,0.900194,1.05041,0.267942,0.0459562,0.484992,0.175079
0.0420619,0.344656,-0.112837,0.855084,0.885254,0.443311,0.0550584,0.457701,0.311926
0.052286,0.361758,-0.103003,0.816794,0.455264,0.550321,0.0568028,0.408027,0.3843
0.0524471,0.378133,-0.0916225,0.762269,-0.010521,0.592837,0.0548265,0.373352,0.397972
0.0449408,0.392891,-0.0793196,0.648849,-0.224407,0.624346,0.0592359,0.370532,0.367926
0.0358351,0.4046,-0.0660113,0.466823,-0.132157,0.650782,0.0446867,0.38561,0.326919
0.0295019,0.411945,-0.0520165,0.22112,0.0391848,0.649047,0.0310755,0.38048,0.315939
0.0253163,0.414089,-0.0385226,-0.030763,0.0614854,0.580448,0.0238839,0.341443,0.310225
0.0214381,0.411781,-0.0272136,-0.213419,-0.0125346,0.451975,0.0275509,0.291859,0.279037
0.016664,0.406091,-0.0186523,-0.372159,-0.11344,0.328698,0.0483668,0.266299,0.248073
0.0115347,0.39686,-0.0122904,-0.569026,-0.140604,0.25494,0.0706761,0.255939,0.218834
0.00683805,0.383298,-0.00690177,-0.795057,-0.111347,0.240013,0.0946103,0.249088,0.178117
0.00343754,0.36519,-0.00151998,-1.02088,-0.0331994,0.250565,0.109979,0.225275,0.130965
0.00179569,0.342945,0.00353643,-1.20201,0.0536709,0.213606,0.107486,0.177296,0.0798742
0.0031238,0.318092,0.00768833,-1.27069,0.223627,0.187631,0.123132,0.142162,0.0284272
0.00810538,0.293166,0.0125015,-1.21671,0.408828,0.277652,0.142051,0.143828,-0.00191087
0.01535,0.270352,0.0204845,-1.07321,0.523582,0.478086,0.163263,0.148205,-0.0016619
0.022582,0.25065,0.0327087,-0.934684,0.494612,0.655643,0.14733,0.104815,0.0261521
0.0278027,0.23296,0.047573,-0.896452,0.369133,0.735537,0.114614,0.0376819,0.0567636
0.0278027,0.23296,0.047573,-0.896452,0.369133,0.735537,0.114614,0.0376819,0.0567636
0.0306311,0.215376,0.0634981,-0.914608,0.288781,0.767395,0.0899543,-0.0205079,0.0460638
0.0328645,0.19757,0.0797084,-0.922106,0.270994,0.768154,0.0775829,-0.0617851,-0.00840151
0.0347022,0.179686,0.0959417,-0.922335,0.220447,0.776366,0.059415,-0.0904439,-0.0875239
0.0354114,0.161987,0.112756,-0.906346,0.129344,0.823693,0.0487539,-0.126775,-0.204399
0.034312,0.145465,0.130123,-0.792281,0.0482413,0.825914,0.0327685,-0.180441,-0.375585
0.0329238,0.131742,0.146716,-0.647978,0.033836,0.780106,0.00932905,-0.214067,-0.517809
0.0309137,0.120543,0.162705,-0.527988,-0.0450994,0.776922,-0.0325461,-0.222355,-0.603876
0.0271652,0.111924,0.178292,-0.371964,-0.14551,0.731621,-0.137649,-0.200306,-0.6792
0.0231854,0.107165,0.191549,-0.130624,-0.0629942,0.553648,-0.254297,-0.187077,-0.747627
0.0228116,0.10665,0.20012,0.0272247,0.0966451,0.286004,-0.335821,-0.182584,-0.730382
0.0243541,0.107175,0.202988,-0.00433536,0.0613526,-0.000305964,-0.366772,-0.175439,-0.634313
0.024877,0.10636,0.199939,-0.06169,-0.0300085,-0.314834,-0.397476,-0.145641,-0.573112
0.0254771,0.105447,0.190649,0.0309417,0.021913,-0.601841,-0.401492,-0.0826297,-0.549868
0.0295623,0.108774,0.176386,0.370616,0.261488,-0.784394,-0.37913,0.0138027,-0.492276
0.0397228,0.120214,0.159799,0.837783,0.557312,-0.801351,-0.34596,0.130834,-0.33344
0.0543211,0.140765,0.143561,1.27911,0.648249,-0.707697,-0.33545,0.221188,-0.0974263
0.0681323,0.168855,0.128435,1.59424,0.454378,-0.625794,-0.352146,0.264092,0.138032
0.0753038,0.201104,0.113456,1.70258,-0.0579115,-0.632683,-0.364381,0.270476,0.316166
0.070928,0.233142,0.0967519,1.59354,-0.739586,-0.787659,-0.368161,0.250246,0.412867
