attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
-0.0529068,0.427966,0.0114997,-0.856175,1.32709,0.12956,0.0627917,0.0473148,0.0296172
-0.0326119,0.410857,0.0159495,-0.814178,0.884812,0.363496,0.109421,0.0157284,0.0612803
-0.0220523,0.396955,0.0251565,-0.522622,0.575244,0.491143,0.0473134,-0.0782012,-0.0154513
-0.015841,0.389668,0.0352311,-0.218673,0.44086,0.440931,-0.00786911,-0.160325,-0.0649033
-0.010843,0.386101,0.0437184,-0.177659,0.393561,0.348261,-0.0421405,-0.218071,-0.0531318
-0.00609938,0.380967,0.0502532,-0.345762,0.315814,0.266411,-0.0462178,-0.252098,-0.0433456
-0.00169493,0.372847,0.0551792,-0.447899,0.328642,0.197875,-0.0322503,-0.280416,-0.121426
0.00328424,0.363619,0.0588843,-0.472142,0.261502,0.153243,-0.0208155,-0.287697,-0.188467
0.00554959,0.354252,0.0617942,-0.47384,0.047843,0.115847,-0.0179613,-0.288014,-0.242482
0.0034,0.344555,0.063409,-0.509109,-0.182843,0.018712,-0.0412403,-0.266531,-0.305148
-0.000385237,0.333948,0.0622397,-0.569611,-0.197405,-0.128455,-0.0710929,-0.217711,-0.385811
-0.00171181,0.321446,0.0585417,-0.702113,-0.0707319,-0.203145,-0.0708246,-0.14477,-0.411161
-0.00199439,0.305755,0.0541941,-0.854803,-0.104512,-0.209259,-0.0471399,-0.107205,-0.401347
-0.00375115,0.288802,0.0496558,-0.816724,-0.23322,-0.221663,-0.0565696,-0.0756235,-0.422525
-0.00789313,0.274138,0.0451036,-0.654815,-0.265889,-0.205371,-0.0794683,-0.0131423,-0.441149
-0.0106887,0.262615,0.0406954,-0.500229,-0.0869986,-0.213961,-0.114281,0.0395136,-0.429299
-0.00781038,0.254671,0.0360463,-0.298052,0.244999,-0.227891,-0.126475,0.0807233,-0.365489
1.65062e-05,0.250826,0.0313864,-0.0926879,0.382423,-0.220235,-0.128785,0.133153,-0.241238
0.00794898,0.25091,0.0271866,0.105549,0.286698,-0.183654,-0.129969,0.173059,-0.14258
0.0125405,0.254785,0.0240471,0.270221,0.0451526,-0.120771,-0.151067,0.207939,-0.055033
0.00995682,0.261035,0.0219094,0.358669,-0.338834,-0.0803733,-0.165854,0.225229,0.0021472
0.00144154,0.268818,0.0201131,0.410362,-0.528448,-0.108493,-0.207933,0.235563,0.0234107
-0.0087521,0.276537,0.0165521,0.342004,-0.583129,-0.253078,-0.265003,0.242249,0.0580851
-0.0184066,0.282148,0.00963012,0.215592,-0.554011,-0.418924,-0.253166,0.231865,0.0976412
-0.0251324,0.285933,-0.000220338,0.157377,-0.38219,-0.531873,-0.213211,0.232462,0.130208
-0.0269208,0.289372,-0.0119693,0.14771,-0.114628,-0.604608,-0.171971,0.231212,0.193839
-0.0229213,0.292004,-0.025049,0.0762889,0.111584,-0.654484,-0.13836,0.209411,0.29601
-0.0160746,0.293192,-0.0390123,0.0235372,0.149549,-0.695234,-0.110985,0.17611,0.374225
-0.0098967,0.293694,-0.0540957,0.0109781,-0.00117362,-0.756173,-0.102359,0.149994,0.427029
-0.00787599,0.294147,-0.0703582,0.0323424,-0.259708,-0.798184,-0.0734255,0.135184,0.439106
-0.0101999,0.295185,-0.0869685,0.0476896,-0.434217,-0.796067,-0.0485452,0.130272,0.420459
-0.014748,0.295872,-0.103417,-0.0175597,-0.49057,-0.775013,-0.0254594,0.128671,0.395791
-0.0201922,0.294575,-0.119005,-0.146313,-0.506657,-0.715991,0.00647326,0.115956,0.359242
-0.0263486,0.290653,-0.133555,-0.28219,-0.52208,-0.681661,-0.000882521,0.102145,0.30268
-0.0325151,0.284199,-0.148075,-0.409888,-0.527624,-0.706272,-0.026183,0.075524,0.240431
-0.0387856,0.275797,-0.16388,-0.472285,-0.508961,-0.79222,-0.0350162,0.0297446,0.147413
-0.0427482,0.266885,-0.181759,-0.491764,-0.353927,-0.888876,-0.0502847,0.0188703,0.0637372
-0.0428989,0.257336,-0.200737,-0.552548,-0.168728,-0.89246,-0.0192869,0.0289802,0.0281019
-0.0403346,0.246061,-0.218829,-0.652413,-0.0253173,-0.804798,0.0418862,0.0119261,0.0110524
-0.0358755,0.232827,-0.234519,-0.723015,0.0823774,-0.668826,0.088611,-0.010695,-0.0172474
-0.0311713,0.218526,-0.247195,-0.756062,0.0911509,-0.526628,0.116637,-0.0404413,-0.0450387
-0.028231,0.202888,-0.257115,-0.846066,-0.0473477,-0.398587,0.150604,-0.0903254,-0.0847138
-0.0299984,0.185248,-0.264665,-0.926252,-0.226401,-0.298675,0.168198,-0.135375,-0.207127
-0.0325178,0.167522,-0.270189,-0.841044,-0.0862232,-0.178874,0.169844,-0.16369,-0.397287
-0.0307838,0.152671,-0.27245,-0.649736,0.232339,0.0111064,0.180094,-0.179327,-0.519195
-0.0243958,0.141468,-0.270501,-0.482805,0.374942,0.207009,0.194102,-0.201578,-0.534287
-0.0192805,0.133124,-0.264614,-0.345376,0.180235,0.39227,0.196996,-0.236653,-0.517226
-0.0201726,0.127575,-0.255197,-0.188473,-0.122325,0.546776,0.182224,-0.259078,-0.549619
-0.0247536,0.125498,-0.24322,0.0114715,-0.131909,0.635847,0.125066,-0.215957,-0.60938
-0.0255154,0.128095,-0.229584,0.312108,0.29298,0.721853,0.0919998,-0.149324,-0.622865
-0.0152362,0.137894,-0.213531,0.689511,0.93736,0.858253,0.0967102,-0.0766082,-0.485468
-0.0152362,0.137894,-0.213531,0.689511,0.93736,0.858253,0.0967102,-0.0766082,-0.485468
0.00465694,0.153545,-0.194455,0.849472,1.25548,1.03852,0.104941,-0.0211906,-0.191372
0.0248907,0.170988,-0.171427,0.851766,1.0728,1.2674,0.12173,-0.00464869,0.0651748
0.036181,0.188725,-0.1441,0.853855,0.511616,1.47839,0.118293,0.00753763,0.194156
0.033548,0.20766,-0.113479,0.958589,-0.156219,1.5853,0.0998846,0.0132998,0.210036
0.0192367,0.229303,-0.0813977,1.12339,-0.519772,1.59215,0.0808468,0.0104715,0.164777
0.00137146,0.252875,-0.0497762,1.18838,-0.45997,1.50755,0.020004,0.0613762,0.132259
-0.0130462,0.27582,-0.0196268,1.11552,-0.196295,1.3983,0.013453,0.0864841,0.152046
-0.0233032,0.296402,0.0086836,0.996127,-0.0545043,1.29095,0.0346446,0.101148,0.203632
-0.0329981,0.314228,0.0351969,0.866389,-0.141232,1.19972,0.060582,0.114411,0.263964
-0.0449031,0.329489,0.0601282,0.755577,-0.248457,1.10317,0.0756002,0.12605,0.280413
-0.0577896,0.342477,0.0829158,0.662835,-0.275272,0.982226,0.0815791,0.133093,0.263702
-0.0689638,0.354149,0.1029,0.627543,-0.145228,0.816795,0.0783657,0.133963,0.226774
-0.0759943,0.364846,0.119011,0.532623,-0.00137642,0.612843,0.0806133,0.14364,0.233179
-0.0793854,0.372745,0.130671,0.334179,0.0710874,0.418046,0.0966379,0.154777,0.259697
-0.0796531,0.377135,0.138153,0.178172,0.187457,0.249634,0.114932,0.171069,0.236666
-0.0760545,0.379282,0.142233,0.0752098,0.301741,0.128022,0.147165,0.196944,0.21395
-0.0689906,0.380077,0.144494,0.00376028,0.480663,0.0818373,0.180838,0.21314,0.196111
-0.0591504,0.378695,0.146245,-0.131372,0.549499,0.10009,0.211101,0.231876,0.205172
-0.048507,0.374596,0.148572,-0.266465,0.581064,0.140326,0.238821,0.223837,0.177348
-0.0381589,0.367901,0.151631,-0.386598,0.583644,0.159575,0.23213,0.207085,0.121889
-0.0275228,0.358878,0.154753,-0.520673,0.562419,0.163622,0.237665,0.185773,0.0747154
-0.0180891,0.346579,0.158077,-0.714884,0.505861,0.174819,0.244597,0.184622,0.0110498
-0.00982742,0.329785,0.16173,-0.982206,0.436859,0.198027,0.237706,0.179126,-0.0428712
-0.00384073,0.306861,0.166227,-1.31995,0.286314,0.25134,0.211639,0.17159,-0.12097
-0.00219876,0.278097,0.171961,-1.53399,0.0612736,0.305258,0.193765,0.150411,-0.280931
-0.00406337,0.247213,0.179096,-1.5314,-0.0568194,0.405608,0.186527,0.112562,-0.469039
-0.00726792,0.218555,0.188815,-1.29987,0.00499086,0.570652,0.175094,0.0821453,-0.627421
-0.00709859,0.196168,0.202434,-0.929833,0.306455,0.791892,0.144627,0.058514,-0.696435
-0.0016456,0.180519,0.2204,-0.659302,0.538817,0.96389,0.0720382,0.0204822,-0.624756
0.00647526,0.168542,0.240037,-0.564381,0.607924,0.942419,-0.037313,-0.0674692,-0.51329
0.0162511,0.158341,0.257772,-0.466225,0.673989,0.782212,-0.126948,-0.139439,-0.444662
0.0294047,0.151281,0.271573,-0.252248,0.867204,0.574074,-0.197018,-0.163581,-0.400932
0.0465357,0.149325,0.281854,0.0190486,0.983663,0.458375,-0.225368,-0.132464,-0.316596
0.0650773,0.153034,0.290483,0.307012,0.982914,0.431837,-0.248353,-0.0851724,-0.208191
0.0819156,0.162419,0.29852,0.562517,0.801073,0.432699,-0.288785,-0.0357272,-0.0992948
0.0934613,0.176198,0.305774,0.736851,0.464805,0.393513,-0.33892,-0.00856556,-0.00291854
0.0978553,0.192488,0.311022,0.82857,0.0706039,0.266545,-0.386575,0.00677745,0.0686324
0.095521,0.209584,0.312761,0.853457,-0.246745,0.0593985,-0.443417,0.0373228,0.101405
0.089617,0.22648,0.309677,0.853249,-0.384218,-0.209615,-0.491844,0.0870057,0.11278
0.0837125,0.242297,0.300935,0.793101,-0.392966,-0.499779,-0.503383,0.136555,0.1425
0.0804186,0.25606,0.286672,0.68915,-0.278597,-0.765373,-0.485183,0.173071,0.190419
0.0815156,0.266975,0.267423,0.54413,-0.120392,-0.99565,-0.449711,0.203145,0.252829
0.0863557,0.274273,0.244099,0.374453,-0.0352814,-1.17875,-0.406084,0.215565,0.328847
0.0925779,0.278007,0.217687,0.23392,-0.0933601,-1.32301,-0.357329,0.219691,0.38783
0.0967954,0.279093,0.18885,0.144156,-0.284437,-1.42896,-0.305902,0.218752,0.422519
0.0974536,0.278598,0.158503,0.0886723,-0.488767,-1.48167,-0.250301,0.217299,0.444978
0.0940473,0.276518,0.127699,-0.0271253,-0.693171,-1.49552,-0.203501,0.221845,0.46951
0.0868591,0.271812,0.0971144,-0.178473,-0.839744,-1.48685,-0.150292,0.208556,0.462432
0.0765746,0.264111,0.0671519,-0.345275,-1.01288,-1.45951,-0.0862373,0.185001,0.429613
0.0617102,0.254193,0.0380061,-0.437881,-1.21308,-1.43355,-0.0449646,0.152023,0.349218
0.0617102,0.254193,0.0380061,-0.437881,-1.21308,-1.43355,-0.0449646,0.152023,0.349218
0.042678,0.243284,0.00925663,-0.511559,-1.40571,-1.42251,-0.0142328,0.117097,0.255877
0.0208314,0.230881,-0.0198017,-0.664,-1.42234,-1.46411,0.010454,0.0766444,0.1664
0.00128915,0.214923,-0.0505676,-0.904447,-1.20131,-1.57101,0.0381997,0.0222775,0.0698724
-0.0118919,0.195089,-0.0838307,-1.09162,-0.77411,-1.6716,0.0798576,-0.00591426,-0.0505331
-0.017275,0.17261,-0.118056,-1.19899,-0.425555,-1.64578,0.145512,-0.00543052,-0.129875
-0.0186569,0.14945,-0.150549,-1.15742,-0.256666,-1.52112,0.222992,-0.026246,-0.187833
-0.0192777,0.128668,-0.179641,-0.960011,-0.227296,-1.31371,0.294386,-0.0597661,-0.249326
-0.0206469,0.112918,-0.203586,-0.661917,-0.19448,-1.0309,0.342322,-0.0784228,-0.30637
-0.0220836,0.102579,-0.221638,-0.437961,-0.14999,-0.750638,0.349602,-0.10274,-0.314734
-0.0238276,0.0952508,-0.234434,-0.333178,-0.151038,-0.514591,0.346822,-0.14731,-0.315683
-0.0257493,0.0897063,-0.243028,-0.245026,-0.122756,-0.343717,0.314858,-0.176817,-0.363055
-0.02689,0.085809,-0.248705,-0.15461,-0.0214196,-0.214108,0.266198,-0.193761,-0.447307
-0.0257357,0.0839241,-0.251849,-0.0370906,0.0830336,-0.0966149,0.224586,-0.202338,-0.519063
-0.0229565,0.0847422,-0.252601,0.126284,0.206143,0.0218339,0.180633,-0.197097,-0.57897
-0.0170247,0.0890826,-0.250973,0.309491,0.41303,0.126838,0.112293,-0.178506,-0.596837
-0.00667509,0.0969355,-0.247911,0.477151,0.638118,0.161329,0.0491242,-0.174762,-0.560533
0.00695368,0.107812,-0.244752,0.604896,0.747181,0.15196,0.0110311,-0.162843,-0.467454
0.0226957,0.120474,-0.242118,0.643737,0.876201,0.138014,-0.00589714,-0.112331,-0.348217
0.0419492,0.133169,-0.23919,0.625845,1.10859,0.199624,-0.00476145,-0.0617437,-0.21517
0.0651429,0.146078,-0.235102,0.651236,1.24155,0.273847,-0.00643535,-0.0232333,-0.0739977
0.0883919,0.160199,-0.229602,0.727796,1.14952,0.3898,0.0117457,-0.00311379,0.0610241
0.107924,0.176676,-0.221706,0.835112,0.921294,0.561521,0.0317184,0.0240861,0.167777
0.121224,0.195489,-0.210531,0.897401,0.617415,0.750375,0.0360236,0.0514088,0.259536
0.126882,0.214878,-0.196074,0.832442,0.232236,0.881752,0.0234021,0.057711,0.327867
0.124492,0.231919,-0.179854,0.652029,-0.0688183,0.89612,0.00633599,0.0390952,0.337933
0.118156,0.244803,-0.163531,0.441425,-0.159026,0.822825,-0.00198524,0.0174813,0.292919
0.111311,0.253529,-0.148833,0.283964,-0.146284,0.707345,-0.00285541,0.0316293,0.228491
0.106101,0.260296,-0.135526,0.27122,-0.006313,0.65863,0.0267857,0.050671,0.153934
0.104335,0.267959,-0.122784,0.378824,0.165504,0.661433,0.0512583,0.0925683,0.118676
