attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
0.126287,0.443332,-0.0284972,0.183196,-0.356767,-0.173601,-0.0410369,0.0723231,0.0294346
0.117155,0.447271,-0.0320815,0.23057,-0.68578,-0.105702,-0.0266077,0.0368154,0.0501593
0.103232,0.45092,-0.0353864,0.144297,-0.800775,-0.167368,-0.00807793,0.0200989,0.114249
0.0904403,0.451786,-0.0408069,-0.0164551,-0.680865,-0.311571,0.0234504,-0.00127789,0.169887
0.0824344,0.449098,-0.0489797,-0.178016,-0.456513,-0.421365,0.0420044,-0.0302483,0.173506
0.0797383,0.443692,-0.0583334,-0.286983,-0.227193,-0.456886,0.040745,-0.0341634,0.176671
0.0806356,0.436105,-0.0682702,-0.400492,-0.12911,-0.487372,0.0610392,-0.00437614,0.160218
0.0820382,0.426067,-0.0779719,-0.525738,-0.136316,-0.456418,0.105235,-0.0228187,0.129368
0.0828518,0.413574,-0.0862234,-0.648916,-0.119425,-0.38865,0.145961,-0.0461286,0.114988
0.0835184,0.399048,-0.0925972,-0.740822,-0.0564724,-0.306085,0.161597,-0.0598844,0.100593
0.0841914,0.382764,-0.096538,-0.840047,-0.0312748,-0.178325,0.169262,-0.0778387,0.0680575
0.0840894,0.3653,-0.0970756,-0.873382,0.00744686,-0.017411,0.170056,-0.117914,0.033164
0.0836787,0.348248,-0.0946897,-0.822344,0.0242926,0.0939419,0.17432,-0.141094,-0.0013206
0.0827446,0.333322,-0.0901123,-0.682669,0.0320243,0.212804,0.16964,-0.165766,-0.0314018
0.0805511,0.321666,-0.0834593,-0.51581,-0.0567607,0.31482,0.162097,-0.182311,-0.060485
0.0754549,0.313985,-0.0751685,-0.299758,-0.180457,0.402514,0.145282,-0.195666,-0.080267
0.0678603,0.310556,-0.0656425,-0.118828,-0.284092,0.471135,0.123943,-0.184296,-0.0754182
0.0587831,0.309858,-0.0547457,-0.0292746,-0.263364,0.552237,0.0970943,-0.180214,-0.0623145
0.0510392,0.310134,-0.0421845,-0.0206017,-0.102253,0.638395,0.0785073,-0.165654,-0.034955
0.0473185,0.310248,-0.027322,-0.0392702,0.198664,0.785667,0.0649428,-0.149738,0.00398749
0.0488984,0.310105,-0.00823059,-0.0562517,0.516459,1.03553,0.0622782,-0.156038,0.0397862
0.0519714,0.309309,0.0160386,-0.163169,0.431027,1.23064,0.0459915,-0.165906,0.00318366
0.0491479,0.305637,0.0426404,-0.321071,0.132195,1.24433,0.00513542,-0.0997951,-0.0936844
0.0440495,0.299264,0.0682736,-0.416888,0.143582,1.14795,-0.0256901,-0.0551281,-0.0756771
0.0402113,0.291198,0.090921,-0.482194,0.0940405,0.952514,-0.0543467,-0.000315011,-0.129589
0.0356292,0.282118,0.108544,-0.475421,-0.0250555,0.67007,-0.0761752,0.0666905,-0.201778
0.0322452,0.273588,0.118891,-0.376724,-0.00662216,0.296859,-0.0832561,0.142746,-0.208454
0.0335326,0.269693,0.12245,-0.000191128,0.257842,0.0586565,-0.100689,0.175432,-0.123389
0.0411328,0.274031,0.122461,0.422351,0.468915,-0.00657793,-0.111532,0.209869,-0.0518594
0.0514022,0.286186,0.122555,0.751471,0.518153,0.0869564,-0.119343,0.199181,8.30293e-05
0.060095,0.302872,0.124518,0.848359,0.377434,0.183591,-0.0990427,0.16545,0.0201743
0.0648866,0.31892,0.127799,0.676661,0.20763,0.214639,-0.0785697,0.118503,0.0404414
0.0665134,0.329033,0.131169,0.271932,0.0456011,0.156659,-0.0616629,0.0779495,0.0528596
0.0645945,0.329806,0.133088,-0.196933,-0.17261,0.0300479,-0.0457661,0.0519935,0.0215095
0.0603029,0.32305,0.132952,-0.424271,-0.219924,-0.0787708,-0.0396318,0.0310376,0.0124659
0.0576691,0.314822,0.130972,-0.342059,-0.0828892,-0.143945,-0.0348764,0.0373996,0.0314701
0.0588611,0.310343,0.128028,-0.0755749,0.10186,-0.144944,-0.0300159,0.0333057,0.0497925
0.0627612,0.311441,0.125287,0.183945,0.184619,-0.109061,-0.0128583,0.000705183,0.061042
