attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
-0.0570887,0.471645,0.473529,0.0843201,-0.0825901,-0.551047,0.00561644,0.119818,0.28877
-0.053718,0.47176,0.461703,-0.152534,-0.118646,-0.502027,0.033179,0.0412924,0.281041
-0.051493,0.466526,0.450638,-0.408406,-0.159081,-0.465137,0.0362348,-0.0221833,0.206253
-0.051493,0.466526,0.450638,-0.408406,-0.159081,-0.465137,0.0362348,-0.0221833,0.206253
-0.0496223,0.457439,0.439859,-0.522842,-0.134216,-0.444026,0.0488662,-0.0535717,0.0879307
-0.048138,0.447673,0.430401,-0.476411,-0.144817,-0.352055,0.0734984,-0.0800547,-0.0198604
-0.0487735,0.439697,0.423039,-0.350658,-0.244727,-0.294234,0.0576665,-0.105996,-0.112217
-0.0516501,0.434142,0.416408,-0.247474,-0.316182,-0.28683,0.0391931,-0.123802,-0.188217
-0.0550144,0.429783,0.409711,-0.244518,-0.280539,-0.303619,0.0163556,-0.141783,-0.246448
-0.0558924,0.424414,0.402214,-0.338576,-0.101022,-0.349184,-0.0102196,-0.137514,-0.310633
-0.0522844,0.417125,0.39408,-0.421546,0.128637,-0.338561,-0.00431389,-0.10332,-0.360384
-0.0447456,0.409271,0.387178,-0.376645,0.341527,-0.241208,0.00615485,-0.0744104,-0.394481
-0.0351075,0.403156,0.383051,-0.236739,0.443765,-0.119645,-0.016725,-0.0444593,-0.377462
-0.0249877,0.400447,0.380961,-0.0368473,0.468345,-0.0770298,-0.0511645,-0.0062421,-0.293085
-0.0162926,0.401471,0.379264,0.120915,0.308307,-0.0786883,-0.0311003,0.0402178,-0.14598
-0.0127977,0.404492,0.377818,0.164019,-0.0346378,-0.0526228,0.0215455,0.100141,0.00871986
-0.0160701,0.407207,0.377485,0.091657,-0.267608,0.0306216,0.0670168,0.171117,0.128454
-0.0222881,0.407338,0.37987,-0.0866596,-0.216315,0.197346,0.107148,0.238406,0.225552
-0.0266952,0.403253,0.386246,-0.304085,0.0457176,0.400694,0.130081,0.268588,0.303281
-0.027472,0.395139,0.396684,-0.473254,0.257613,0.574676,0.133705,0.263904,0.355258
-0.0266554,0.383575,0.409952,-0.665685,0.302949,0.682728,0.144711,0.24788,0.401643
-0.027254,0.367047,0.425105,-0.969519,0.150985,0.776428,0.161452,0.229084,0.425492
-0.0329742,0.343836,0.441626,-1.301,-0.134156,0.837844,0.156222,0.197209,0.349846
-0.0425548,0.315314,0.458231,-1.45671,-0.263112,0.841694,0.128732,0.175777,0.189447
-0.0525829,0.286383,0.474655,-1.32779,-0.220248,0.879397,0.124042,0.167128,0.035369
-0.0594297,0.261638,0.492117,-1.0487,0.0270709,0.947744,0.126435,0.142956,-0.0352343
-0.0603095,0.241902,0.511173,-0.851569,0.367064,1.01263,0.156388,0.104219,-0.00591761
-0.0543648,0.223379,0.531226,-0.92669,0.681298,1.04957,0.156885,0.048461,0.0593766
-0.0428342,0.202032,0.55179,-1.11604,0.892258,1.05766,0.136234,-0.0205306,0.0788446
-0.0280691,0.178264,0.571925,-1.16721,0.939876,1.0033,0.0961174,-0.0646981,0.0476691
-0.0134383,0.155981,0.590891,-0.999251,0.836797,0.919163,0.0735165,-0.0926978,0.00122869
-0.000460151,0.138672,0.608471,-0.729267,0.708358,0.837507,0.091978,-0.124681,-0.0181599
0.00919967,0.126166,0.624683,-0.560693,0.4607,0.769017,0.121687,-0.14785,-0.0143532
0.014242,0.115426,0.639849,-0.559637,0.23651,0.737568,0.141523,-0.152821,-0.0251417
0.0161912,0.104031,0.655277,-0.590459,0.161036,0.795839,0.136287,-0.140938,-0.0839516
0.0186094,0.0934437,0.671838,-0.486729,0.268654,0.824007,0.0965393,-0.143707,-0.168674
0.0241687,0.0855749,0.687975,-0.338984,0.425728,0.763816,0.0760198,-0.167749,-0.23799
0.0321161,0.0804248,0.70256,-0.229971,0.474506,0.676195,0.0489716,-0.160156,-0.285042
0.0400296,0.0767127,0.715386,-0.199342,0.39258,0.592383,0.0174718,-0.125145,-0.31981
0.0460267,0.0732655,0.726474,-0.195648,0.308128,0.495671,-0.019886,-0.0927546,-0.363587
