attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
-0.0200785,0.344253,0.0034907,-0.148039,-0.277503,0.542405,0.1298,0.0653989,-0.156091
-0.0272807,0.339735,0.0167475,-0.270126,0.0499402,0.715228,0.131843,0.033539,-0.125714
-0.028668,0.332853,0.0335032,-0.372326,0.311693,0.896956,0.191977,0.017491,-0.16201
-0.028153,0.323555,0.055028,-0.507157,0.419832,1.18006,0.23134,-0.0316702,-0.25069
-0.0295005,0.311222,0.082135,-0.640721,0.240966,1.40562,0.240405,-0.0537018,-0.348625
-0.0368924,0.296742,0.111819,-0.696867,-0.0765618,1.44871,0.251443,0.00416744,-0.383361
-0.0487979,0.28221,0.140681,-0.61392,-0.255384,1.36346,0.23853,0.0594544,-0.30863
-0.0610246,0.270591,0.167127,-0.390861,-0.222012,1.2371,0.212714,0.0937625,-0.167072
-0.0701689,0.264057,0.190981,-0.104512,-0.0549615,1.1027,0.207742,0.127637,-0.0287967
-0.0753818,0.263209,0.212328,0.160236,0.0815936,0.965225,0.20054,0.148227,0.0801733
-0.0774852,0.266557,0.231674,0.290299,0.22383,0.884892,0.216749,0.155563,0.17381
-0.0758626,0.270754,0.250425,0.241816,0.451914,0.898693,0.223191,0.133699,0.247221
-0.0693674,0.27251,0.270084,0.0545755,0.712601,0.982586,0.20831,0.107635,0.276075
-0.0599524,0.269774,0.291431,-0.194445,0.758329,1.08865,0.205561,0.0949742,0.22832
-0.0521299,0.262137,0.314625,-0.43368,0.620665,1.18584,0.174014,0.0718434,0.149524
-0.0477132,0.250803,0.339286,-0.562324,0.440853,1.25019,0.130111,0.0504585,0.0871941
-0.0468102,0.238252,0.364849,-0.559106,0.290234,1.28324,0.0902559,0.0366029,0.045486
-0.0470403,0.226704,0.390782,-0.464619,0.291844,1.29124,0.05409,0.0240227,0.0307382
-0.0470991,0.217732,0.416316,-0.311978,0.236131,1.23074,0.0293991,0.016873,0.00640458
