attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
0.114018,0.303722,-0.0174678,-0.671233,0.0285068,0.821679,0.0309775,0.115679,0.0941827
0.10803,0.290199,0.00154633,-0.857933,-0.049829,0.82888,-0.00023818,0.12707,0.0444592
0.102527,0.274564,0.0207795,-0.848045,0.0552378,0.839304,0.0144622,0.119852,0.0592803
0.100842,0.262071,0.0391556,-0.531573,0.195884,0.768818,0.0351055,0.10837,0.09605
0.0987582,0.256021,0.0546678,-0.254098,-0.0144145,0.647392,0.0496508,0.0727223,0.0444784
0.093935,0.25275,0.0668187,-0.211963,-0.129026,0.486604,0.063831,0.0534275,0.0850993
0.0884837,0.248234,0.0760364,-0.326505,-0.181254,0.36949,0.0720704,0.0299638,0.114603
0.0828313,0.241189,0.0834761,-0.41901,-0.164602,0.301701,0.0788227,0.0267753,0.0919777
0.0795186,0.232481,0.0908283,-0.509932,0.00709619,0.341046,0.0745576,0.0129398,0.0782076
0.0783231,0.222275,0.0990181,-0.539668,0.0152546,0.376652,0.0775667,0.0305384,0.0311393
0.0766943,0.213214,0.108205,-0.41047,0.0225455,0.444396,0.0633147,0.0191131,-0.0107772
0.0745218,0.207551,0.118248,-0.218231,-0.0489345,0.476537,0.0655118,0.00539581,-0.0416487
0.0705295,0.205977,0.128381,-0.0216313,-0.135733,0.49862,0.0653875,-0.00948109,-0.0424166
0.0648596,0.20759,0.138708,0.106054,-0.208838,0.518441,0.0627218,-0.0294479,-0.0350322
0.0583883,0.211057,0.149875,0.159901,-0.186696,0.595257,0.0542374,-0.062326,-0.0218269
0.0524845,0.215497,0.162426,0.214931,-0.158494,0.637807,0.0584484,-0.0977974,-0.0181272
0.0457379,0.221254,0.175288,0.304679,-0.244687,0.632553,0.0595491,-0.120315,-0.0681218
0.0375863,0.229723,0.187958,0.497527,-0.278579,0.620416,0.0399173,-0.127334,-0.120357
0.0286733,0.242166,0.199703,0.700607,-0.339898,0.546334,0.036071,-0.12639,-0.178916
0.0184186,0.258439,0.20968,0.893272,-0.427101,0.453062,0.0372325,-0.124678,-0.240832
0.00797166,0.278871,0.21826,1.14334,-0.337659,0.423776,0.0453149,-0.096128,-0.325926
0.00246344,0.304722,0.228155,1.388,0.149453,0.548992,0.0449065,-0.106695,-0.355719
0.0098868,0.332276,0.241579,1.27815,1.03896,0.723881,0.0315935,-0.124564,-0.326167
0.032725,0.353237,0.25762,0.707087,1.66488,0.79543,-0.00932148,-0.122936,-0.243397
0.0588889,0.359929,0.273511,-0.111114,1.35378,0.665523,0.019181,-0.168544,-0.200512
0.0743168,0.351709,0.284127,-0.691128,0.559049,0.237608,0.0599964,-0.166835,-0.237939
0.079282,0.33782,0.286677,-0.606089,0.0822808,-0.0557374,0.0532377,-0.0805558,-0.339376
0.0798125,0.331125,0.285382,-0.0248861,-0.0421385,-0.0857655,-0.00194092,0.0438265,-0.392935
0.0790045,0.336553,0.284407,0.522104,-0.0627232,0.046939,-0.0370954,0.137624,-0.319803
0.0773936,0.349194,0.28586,0.653993,-0.0502516,0.183866,-0.0229065,0.148141,-0.158806
0.0747693,0.360458,0.289927,0.408723,-0.0270039,0.259236,-0.0254808,0.136135,-0.0296934
0.0740936,0.365922,0.294839,0.110087,0.149624,0.21243,-0.045306,0.120872,0.0702704
0.0776254,0.366917,0.298407,0.00640064,0.300119,0.137764,-0.0529308,0.13471,0.0853053
0.0824033,0.368034,0.300927,0.0913591,0.22359,0.109804,-0.0789193,0.156794,0.0628049
0.0839184,0.370958,0.302855,0.180331,-0.0252501,0.0940014,-0.0963834,0.191274,0.0697682
0.0801202,0.375374,0.304035,0.231211,-0.297883,0.0403008,-0.107604,0.201429,0.0876338
0.0726116,0.380266,0.303479,0.245633,-0.445189,-0.0577668,-0.105818,0.202283,0.127794
0.0648183,0.384912,0.300903,0.214876,-0.379878,-0.139265,-0.0929926,0.187352,0.187199
0.0611306,0.388517,0.297345,0.162249,-0.113638,-0.150229,-0.0805873,0.183717,0.240134
0.0621741,0.391145,0.294394,0.108963,0.0752593,-0.105693,-0.0597606,0.152198,0.272601
0.0651729,0.392564,0.292241,0.0429181,0.136576,-0.089709,-0.0323253,0.128119,0.287204
0.0696462,0.392938,0.290546,0.0242568,0.252119,-0.0512328,-0.00407512,0.106491,0.274362
0.0758786,0.394015,0.290214,0.098179,0.347701,0.0276642,-0.00601712,0.0871002,0.241397
0.0829051,0.397608,0.291523,0.253094,0.381962,0.120461,0.00194269,0.0574254,0.205124
0.0880236,0.404273,0.294137,0.375855,0.193572,0.167947,0.00599907,0.022119,0.168378
0.0880001,0.41238,0.296924,0.375807,-0.0863351,0.14948,0.00166479,-0.00187364,0.139675
0.083773,0.419178,0.299036,0.272004,-0.199084,0.101232,-0.0118556,-0.021228,0.116046
0.0802107,0.42355,0.300293,0.149695,-0.0803486,0.048394,-0.0322731,-0.0371666,0.11006
0.0804092,0.425222,0.300912,0.0170504,0.122868,0.0294585,-0.0413245,-0.0387858,0.106582
0.0843404,0.42471,0.301984,-0.0613639,0.300245,0.0701573,-0.0350846,-0.0536107,0.100623
0.0900287,0.423355,0.304214,-0.0781405,0.339597,0.110948,-0.0167079,-0.0728512,0.0982699
0.0950041,0.422322,0.307068,-0.0482515,0.235861,0.142298,-0.00217617,-0.0785088,0.0901554
0.0968817,0.421669,0.310714,-0.0524994,0.137537,0.173974,0.0006404,-0.100146,0.0727708
0.0968817,0.421669,0.310714,-0.0524994,0.137537,0.173974,0.0006404,-0.100146,0.0727708
0.0983423,0.421113,0.314768,-0.0283639,0.156285,0.194881,0.00318274,-0.095084,0.0649632
0.0988344,0.421227,0.319843,-0.0321889,0.11202,0.268896,0.00467829,-0.110605,0.0230178
0.0984542,0.420944,0.326587,-0.0925743,0.131228,0.330329,0.0182721,-0.12217,0.00607735
