attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
0.0574792,0.3748,-0.0146593,-0.236216,-0.386485,-0.209372,0.0435711,-0.135989,-0.0606409
0.0472308,0.369357,-0.0173054,-0.262394,-0.711669,-0.0595955,0.0613175,-0.116203,-0.159682
0.0321605,0.366193,-0.0172308,-0.0173754,-0.739073,0.0421891,0.00868858,-0.122298,-0.272627
0.0180475,0.369103,-0.0164963,0.288695,-0.634264,0.00248355,-0.027909,-0.0927274,-0.337047
0.00796528,0.377195,-0.0181792,0.491878,-0.419456,-0.153094,-0.0381822,-0.04378,-0.319535
0.00325009,0.387568,-0.0229802,0.508207,-0.241637,-0.264247,-0.00798337,0.0149922,-0.266145
0.00161364,0.396021,-0.0285276,0.296773,-0.16456,-0.214695,0.0142889,0.0317313,-0.20841
-0.00276968,0.398234,-0.0310265,-0.0913682,-0.418748,0.00926003,0.00941941,0.0375258,-0.251535
-0.0153444,0.392387,-0.0277846,-0.467389,-0.671915,0.283519,-0.0216347,0.0470827,-0.265898
-0.0304246,0.381224,-0.0206753,-0.577154,-0.489534,0.351814,-0.10978,0.0779434,-0.256698
-0.0381005,0.370352,-0.0152604,-0.472967,-0.0838759,0.155478,-0.168501,0.133077,-0.177714
-0.0366264,0.362052,-0.0153417,-0.359582,0.219234,-0.120317,-0.161633,0.194496,-0.095454
-0.0278331,0.355373,-0.0197517,-0.343243,0.468829,-0.244631,-0.125872,0.175943,0.0110521
-0.0163066,0.347853,-0.0252051,-0.419905,0.449527,-0.223991,-0.0937405,0.135222,0.0181068
-0.00814526,0.338856,-0.0290111,-0.464037,0.203906,-0.119336,-0.0712975,0.0834767,0.0286908
-0.00622862,0.330121,-0.0309149,-0.384428,-0.0492539,-0.0693244,-0.105054,0.0813293,0.0546578
-0.0072723,0.324867,-0.0325257,-0.105472,-0.0586958,-0.0966917,-0.164144,0.0697015,0.0752622
-0.0055467,0.326699,-0.035889,0.284707,0.121259,-0.238178,-0.191112,0.0920971,0.131068
-0.000502221,0.335382,-0.0428727,0.542263,0.111087,-0.42087,-0.161391,0.104169,0.169871
0.00322241,0.346636,-0.0533237,0.542775,-0.107991,-0.543349,-0.0646152,0.0987998,0.221308
0.00295106,0.356176,-0.0650809,0.40476,-0.280058,-0.521049,0.00582489,0.0787492,0.256249
0.00124137,0.362778,-0.0742609,0.264708,-0.168328,-0.315162,0.0130149,0.0542139,0.284233
0.00212503,0.366996,-0.0789049,0.148599,0.0869355,-0.131786,-0.025894,0.0408045,0.285901
0.0056754,0.368486,-0.080759,-0.00221038,0.1589,-0.0529014,-0.0282894,0.0128063,0.268644
0.00822159,0.36705,-0.0818336,-0.125741,0.029729,-0.0645081,0.000733763,-0.0396506,0.254831
0.00839077,0.364182,-0.08434,-0.13268,-0.0984395,-0.190849,-0.00361365,-0.0653698,0.220256
0.00635308,0.36219,-0.0904177,-0.0576317,-0.333324,-0.37422,-0.0141348,-0.0338304,0.165436
0.00198619,0.361492,-0.0984295,-0.0274257,-0.377965,-0.319936,0.0411262,-0.0597672,0.159551
-0.0056811,0.359673,-0.104741,-0.161023,-0.597049,-0.282002,-0.00283061,-0.0224822,0.0693738
-0.0151346,0.355416,-0.110076,-0.25587,-0.49795,-0.188126,-0.00459532,-0.0189626,0.0801098
-0.0232643,0.349959,-0.112758,-0.275018,-0.40021,-0.0568071,-0.0258315,-0.0213375,0.00596613
-0.0293534,0.345304,-0.113127,-0.176916,-0.204722,0.0209298,-0.0250413,-0.0393403,-0.00801057
-0.0316781,0.343117,-0.112958,-0.0499594,-0.0362303,-0.0176454,-0.0159192,-0.0540184,-0.0334321
-0.0308231,0.342917,-0.114489,0.0182343,0.054261,-0.118163,-0.0149061,-0.0482092,-0.0458063
-0.0285757,0.343498,-0.117223,0.0230951,0.0686396,-0.115562,-0.00143283,-0.0626774,-0.0574439
-0.0264274,0.343766,-0.118365,0.0010706,0.127836,0.0237207,-0.0131771,-0.0757002,-0.0815416
-0.0239847,0.34317,-0.11594,-0.0571821,0.19436,0.19585,-0.0375203,-0.0798012,-0.131225
-0.0217692,0.341154,-0.110593,-0.127023,0.183352,0.294883,-0.0276895,-0.101049,-0.185738
-0.0200578,0.338582,-0.104163,-0.0939917,0.23355,0.299824,-0.0219758,-0.12099,-0.237353
-0.0158051,0.337869,-0.0984442,0.0419425,0.377088,0.23597,-0.0339325,-0.0865681,-0.254363
-0.00846264,0.34019,-0.0933903,0.189227,0.507136,0.254735,-0.0433377,-0.0625281,-0.2229
7.98956e-05,0.344815,-0.0866211,0.249728,0.548461,0.389991,-0.0347736,-0.0635889,-0.173837
0.00682675,0.349448,-0.0767124,0.179928,0.421753,0.527037,-0.00972523,-0.0574318,-0.128514
0.00780398,0.351141,-0.0652209,-0.0350893,0.0306499,0.516276,0.0113491,-0.0381416,-0.151181
0.000757897,0.347847,-0.0561988,-0.289124,-0.385868,0.301045,0.018712,-0.0107036,-0.229828
-0.00915188,0.340406,-0.052475,-0.426222,-0.403873,0.0573411,-0.00255805,0.0283736,-0.243669
-0.0134689,0.331959,-0.0530177,-0.389239,0.00296863,-0.0697777,0.0142896,0.0693345,-0.186211
-0.00743245,0.325574,-0.0542238,-0.246879,0.543147,-0.0117299,0.057396,0.10092,-0.0814133
0.00493762,0.321517,-0.0523594,-0.17086,0.654463,0.206374,0.117508,0.102673,-0.0182191
0.0131702,0.318261,-0.0450511,-0.160791,0.36896,0.475653,0.161579,0.0468481,-0.00454032
0.0137217,0.315429,-0.0332433,-0.128412,0.0617545,0.59808,0.136385,0.040907,0.00114143
0.0137217,0.315429,-0.0332433,-0.128412,0.0617545,0.59808,0.136385,0.040907,0.00114143
0.0100189,0.313871,-0.0212108,-0.0267365,-0.0031139,0.516228,0.0881118,0.06593,0.0164969
0.0086387,0.314832,-0.0118261,0.107714,0.174667,0.376036,0.0678053,0.0818428,0.0682905
0.0117901,0.317834,-0.00473254,0.165369,0.340633,0.314552,0.0634467,0.0956675,0.127812
0.0171646,0.320883,0.00222533,0.119007,0.40901,0.354376,0.0556576,0.0831199,0.175838
0.0231675,0.322421,0.0100243,0.020401,0.412691,0.375207,0.0578165,0.0672296,0.205541
0.0284597,0.322303,0.0177758,-0.0391943,0.362934,0.346825,0.0366081,0.0617772,0.220448
0.0334862,0.321692,0.0246494,-0.0303555,0.362549,0.299908,0.0251375,0.0499981,0.241215
0.0390133,0.321742,0.0305088,0.0155751,0.368721,0.252063,0.0217444,0.0460169,0.250973
0.0446419,0.322637,0.0353167,0.0491493,0.322743,0.203445,0.0257908,0.0387028,0.24917
0.0482256,0.323657,0.0390028,0.0331067,0.140764,0.143452,0.0331383,0.0313083,0.21666
0.048682,0.324075,0.0413738,0.000182118,-0.000827033,0.0873736,0.0251747,0.0251736,0.190322
0.0481153,0.324008,0.0429596,-0.0111937,0.0144703,0.0699395,0.0176078,0.0181211,0.179124
0.0487172,0.323797,0.0445887,-0.0191739,0.102787,0.0880236,0.0156308,0.0195997,0.167262
0.0507726,0.323461,0.0470075,-0.0289963,0.170778,0.139256,0.0210797,0.0160157,0.144902
0.0527211,0.322599,0.050504,-0.0847163,0.104716,0.181652,0.016489,-0.00804049,0.0950308
0.0524621,0.320241,0.0545449,-0.169238,0.00506416,0.182873,0.00749413,-0.0279481,0.0389641
0.0508626,0.316321,0.0582464,-0.233795,-0.033895,0.139563,-0.0156187,-0.0349054,-0.0131536
0.0493865,0.311517,0.0608994,-0.249113,-0.0370146,0.0818842,-0.00518127,-0.0401921,-0.0538685
0.0481112,0.306782,0.0622621,-0.220155,-0.0490324,0.0303249,0.010534,-0.0313355,-0.107104
0.0469044,0.303106,0.0630316,-0.147234,-0.0547605,0.0334243,0.0219006,-0.0283726,-0.13683
0.0450466,0.30085,0.0642505,-0.0910148,-0.0962351,0.0709719,0.0216427,-0.0257044,-0.169053
0.041902,0.299419,0.0660795,-0.058855,-0.153165,0.100184,0.0102213,-0.0284601,-0.218976
0.0381493,0.298799,0.0685541,-0.00846546,-0.147031,0.130256,0.00200205,-0.0369569,-0.236899
0.0340667,0.299205,0.0712904,0.0375897,-0.178544,0.118684,0.0128785,-0.0244532,-0.244217
0.0299768,0.300503,0.0732539,0.082389,-0.159661,0.0662429,-0.00619877,-0.0107621,-0.230819
0.0267313,0.302372,0.073841,0.0951876,-0.153193,-0.00246286,-0.0148192,0.00461829,-0.20414
0.0229767,0.303833,0.0732093,0.0373583,-0.257948,-0.049732,-0.00826573,0.020768,-0.18166
0.016323,0.303381,0.0717779,-0.0925584,-0.471195,-0.0947419,0.0135521,0.0394252,-0.154835
0.00488474,0.299537,0.0688566,-0.289468,-0.739611,-0.199732,0.0145283,0.0686068,-0.15788
-0.00889679,0.292331,0.0633344,-0.409536,-0.725032,-0.322633,-0.0355939,0.0884784,-0.16194
-0.0183155,0.284169,0.0554694,-0.397319,-0.412682,-0.408021,-0.0703869,0.111201,-0.123838
-0.0207125,0.276954,0.0464324,-0.332622,-0.0772395,-0.423966,-0.0717072,0.130284,-0.0651537
-0.0174227,0.27089,0.038489,-0.295516,0.161797,-0.305894,-0.0441876,0.109783,0.00923944
-0.0121866,0.264829,0.0337683,-0.326045,0.199569,-0.141912,-0.0180542,0.0708572,0.0590292
-0.00947707,0.25785,0.0317491,-0.358925,0.00531216,-0.0602202,-0.00217363,0.0524266,0.0477076
-0.010766,0.251358,0.0304027,-0.272904,-0.156204,-0.0705472,-0.0395145,0.0502944,0.0401899
-0.0139393,0.247664,0.0288027,-0.0853779,-0.161048,-0.0766615,-0.0649929,0.0375902,0.0477016
-0.0152715,0.248132,0.0272625,0.1191,0.00380153,-0.0750774,-0.0826241,0.0323673,0.101569
-0.0136265,0.251712,0.0256416,0.213575,0.0835701,-0.0903014,-0.091448,0.0330131,0.165816
-0.0127388,0.25573,0.0235466,0.160958,-0.087932,-0.117338,-0.0838061,0.0320959,0.189874
-0.0164441,0.257833,0.0207545,0.0470653,-0.327516,-0.150766,-0.0448149,0.00997487,0.18474
-0.0224523,0.258425,0.0173635,0.0246315,-0.319433,-0.169042,-0.0429466,0.0110668,0.194898
-0.02599,0.259628,0.0140148,0.0973344,-0.0939159,-0.148676,-0.0661772,0.0242378,0.203479
-0.0250198,0.262251,0.0114449,0.143117,0.0821341,-0.105191,-0.0694508,0.0157711,0.209006
-0.0236382,0.264968,0.00978119,0.112237,-0.0215065,-0.0579888,-0.0325935,-0.00646305,0.206973
-0.026235,0.266881,0.00918917,0.0862297,-0.240764,-0.00941471,-0.0135913,-0.0224245,0.193133
-0.0321861,0.268954,0.00905732,0.126822,-0.325969,-0.0242433,-0.0332464,-0.0204555,0.1702
-0.0380455,0.272078,0.00798698,0.174365,-0.270472,-0.0921233,-0.0409843,-0.0119061,0.143624
-0.0418589,0.275724,0.00577255,0.169271,-0.160147,-0.127631,-0.0261706,-0.021015,0.136465
